Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os01g0120500,['not assigned.unknown'],LOC_Os01g03040,0.274610033219968,0.999989494557828,,0.412234056762269,0.612332738265961,,0.906296244649235,0.142947779045865,,0.937987763695068,0.109197363103654,,0.655344158267945,0.472701588951296,
Os01g0120600,['PS.lightreaction.other electron carrier (ox/red).ferredoxin oxireductase'],LOC_Os01g03050,0.533771364063933,0.979701528882225,,1.36945663032214,0.004596853398521,Up,1.49810429066151,0.001174098562718,Up,1.81889122547462,2.93E-05,Up,0.538887358276085,0.50848733455705,
Os01g0120700,['not assigned.unknown'],LOC_Os01g03060,0.769811804691175,0.081177596070498,,1.40544048163308,5.88E-07,Up,1.5403963768459,1.75E-08,Up,2.21930701238048,2.14E-17,Up,1.16226272054365,0.000161596888451,Up
Os01g0120800,['protein.synthesis.initiation'],LOC_Os01g03070,-0.443498701596953,0.907447362416604,,-0.631525680920944,0.132916209079587,,-0.907678297765875,0.013961998577779,,-0.978423507305359,0.005605043094157,,-0.507717669068152,0.346012419634164,
Os01g0121100,['not assigned.unknown'],LOC_Os01g03090,0.410362405997161,0.975305442995051,,0.544302728267582,0.233365259409449,,0.756206941532637,0.052627877922302,,0.978507601240738,0.006915860095637,,0.54585903111164,0.323474712631532,
Os01g0121300,['not assigned.unknown'],LOC_Os01g03110,-0.474543608660619,NA,,0.295301369890532,0.853125612451869,,0.459474739405275,0.712595343614684,,1.20958390131357,0.227464221218619,,-0.224842206559706,0.929624134474307,
Os01g0121500,['not assigned.unknown'],LOC_Os01g03130,1.07702129265223,0.999307060136451,,3.57439158613851,0.000596832785291,Up,3.20609224090542,0.001986751083633,Up,3.99115335566311,3.82E-05,Up,1.5118001623055,0.350250560838771,
Os01g0121700,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g03144,0.045800685655545,0.999989494557828,,0.083064446680586,0.848756036503222,,-0.011484589072296,0.976365394020505,,0.026587199229398,0.941546248834269,,0.44498638667261,0.235320883801358,
Os01g0121800,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os01g03160,-0.039915500922829,0.999989494557828,,0.561932921910968,0.209869421344247,,0.116202615288964,0.820341067090821,,0.058372572862842,0.908471065314637,,-0.770585860518007,0.166772875501918,
Os01g0123700,['development.unspecified'],LOC_Os01g03290,0.543107874908503,0.999989494557828,,0.841563941966622,0.298288613786172,,1.87653090626873,0.002197452742746,Up,2.009725063425,0.000651369251933,Up,0.27706080004978,0.855110260660358,
Os01g0123900,['not assigned.unknown'],LOC_Os01g03310,0.053838108351147,0.999989494557828,,-1.46240896787586,0.037342153275111,Down,-0.741829582451865,0.309973608431822,,-1.09062713255294,0.098865215649837,,-1.00133279422256,0.276750008005079,
Os01g0124000,['not assigned.unknown'],LOC_Os01g03320,-0.47935418266456,0.999989494557828,,-3.52397828686376,9.55E-05,Down,-2.91771755104664,0.001331131256845,Down,-3.13520279783164,0.00032569661975,Down,-2.6938629055721,0.009139700941832,Down
Os01g0124100,['not assigned.unknown'],LOC_Os01g03330,0.429154166305494,0.999989494557828,,0.642092059194315,0.678859079841525,,-2.18664070174511,0.052254943944443,,-2.06710225374884,0.058499877729596,,-1.23480663499948,0.46819928667629,
Os01g0124200,['not assigned.unknown'],LOC_Os01g03340,0.395796100722583,0.999989494557828,,0.470798772174849,0.720492724942575,,-0.721799499347686,0.488025534781427,,-0.638648903526405,0.52051193492381,,-1.00074877764816,0.475749553369775,
Os01g0124401,['not assigned.unknown'],LOC_Os01g03360,2.18667486063639,0.444781662360397,,3.92708382698564,0.000615614406616,Up,4.40739444973301,5.86E-05,Up,4.26943650715683,6.71E-05,Up,2.65815455080004,0.064766981837437,
Os01g0124650,['not assigned.unknown'],LOC_Os01g03390,1.11915537955855,0.689251703227855,,1.92297881371345,0.007004831500408,Up,-0.126701406348058,0.909598070126127,,0.32478915384192,0.724886789021087,,0.577282623123595,0.684168930184096,
Os01g0125600,['transport.metal'],LOC_Os01g03490,0.180566853101893,NA,,-0.112717312951293,0.957552710178988,,-0.776851246317753,0.602946760505412,,-0.181374107361924,0.90762685300133,,-1.00707690828356,0.666651134206787,
Os01g0125800,['development.unspecified'],LOC_Os01g03510,0.47535198974856,0.999989494557828,,0.996623004372919,0.163031658324304,,0.317003968888689,0.69758322310814,,-0.01008076445774,0.990888316673463,,0.293841961454433,0.83352546331379,
Os01g0125900,['protein.degradation.ubiquitin'],LOC_Os01g03520,-0.175885582112817,0.999989494557828,,-0.443583527147732,0.280893484247407,,-0.575463711267525,0.103109676759801,,-0.503762912517499,0.144930620042422,,-0.332946580797285,0.552316834138105,
Os01g0126200,['not assigned.unknown'],LOC_Os01g03549,-0.729497672705494,0.720604943984699,,-1.17802970924885,0.024501045486691,Down,-1.20085567764879,0.01681692976939,Down,-1.87120449963875,9.40E-05,Down,-1.50963748412088,0.007457913195852,Down
Os01g0126401,NA,None,-0.911526704814905,NA,,-0.51951724840412,0.693016507307887,,0.566049609510246,0.578134760198831,,-0.286582842483997,0.796274044175929,,-0.054211430446761,0.982706506960913,
Os01g0127400,['not assigned.unknown'],LOC_Os01g03660,-0.208579527793985,0.999989494557828,,-0.198493224079237,0.783670329628148,,-0.312895907840075,0.580324964908564,,-0.838624603336475,0.09024237620633,,0.022139840961516,0.986622406684657,
Os01g0127450,['not assigned.unknown'],LOC_Os01g03660,0.012372591269603,NA,,0.281156118796581,0.844184782714015,,0.287320816082223,0.809251296849435,,0.592751250917762,0.559700523195315,,-0.223769697668384,0.920583265927059,
Os01g0127600,['not assigned.unknown'],LOC_Os01g03680,0.980625109227647,0.972969132240755,,0.735564930785138,0.549644600019713,,2.54818773743346,0.001668442244553,Up,2.1748052565954,0.00801309367322,Up,0.358617198488622,0.866931191873312,
Os01g0127700,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g03690,1.63399521509353,0.297112619577855,,3.41966800349755,4.59E-06,Up,3.2889835632095,7.97E-06,Up,3.89943697527865,3.18E-08,Up,1.4816961434289,0.166916799108567,
Os01g0127900,['cell wall.precursor synthesis.phosphomannose isomerase'],LOC_Os01g03710,0.646396354650234,0.989218612399347,,2.01811500663071,0.000570297903359,Up,1.21145043414752,0.056022338843572,,1.75672225552108,0.002213933683569,Up,0.643364296171076,0.545766081470963,
Os01g0128000,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os01g03720,1.42587703030525,NA,,3.46691370297696,0.003853950470548,Up,1.53034500097372,0.301156430342461,,0.811386204889852,0.619304166175549,,1.86733955227674,0.329624215999233,
Os01g0128100,['DNA.synthesis/chromatin structure'],LOC_Os01g03740,-1.04403471432822,NA,,-1.23352048657283,0.334997484832937,,-0.852560091102754,0.466829731550098,,0.17993428878435,0.882093731937336,,-1.87887624517242,0.235320883801358,
Os01g0128200,['DNA.synthesis/chromatin structure'],LOC_Os01g03730,0.731469758797936,0.996759603762216,,1.47394187004931,0.059226100095583,,0.776243582103941,0.349316990416884,,0.095393690990656,0.924291904339453,,0.790116154539881,0.513618486786072,
Os01g0128250,NA,None,-0.602947395333537,NA,,1.74416914698531,0.256851194836721,,0.940005938764732,0.565846348062761,,2.33808887017988,0.060025872114121,,1.8654574864453,0.318627650320663,
Os01g0128300,['not assigned.unknown'],LOC_Os01g03750,0.294556000182571,0.999989494557828,,1.84378188716552,0.000536874081701,Up,2.32639965222775,2.52E-06,Up,2.88273730210857,7.97E-10,Up,1.19098496217384,0.106521160318954,
