Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os01g0107000,['protein.targeting.peroxisomes'],LOC_Os01g01720,1.01775618723027,0.000583499854794,Up,1.56756709267202,6.64E-09,Up,2.6800461429683,2.01E-34,Up,2.43466894901543,1.62E-07,Up,-0.29561255977489,0.664336787345297,
Os01g0107400,['protein.postranslational modification'],LOC_Os01g01740,-1.39314660144779,0.163223494276635,,-1.26398230331349,0.189218933195441,,-1.91333765702574,0.035503850485581,Down,-1.18523379657237,0.19230330330574,,2.65191341498073,0.000587395588063,Up
Os01g0107900,['not assigned.unknown'],LOC_Os01g01790,0.722371561818362,0.012465768889049,,0.825140964640727,0.002554153070431,,1.07894376307328,2.26E-05,Up,0.994769103939675,0.000111506742269,,-1.35033420461242,3.01E-08,Down
Os01g0108000,['not assigned.unknown'],LOC_Os01g01800,0.330535953009021,0.345436889159721,,0.462296338948035,0.134964416170381,,0.981287548639661,0.000114778156328,,0.860276540729032,0.000908680182219,,0.917477570080537,0.000312594294471,
Os01g0108800,['not assigned.unknown'],LOC_Os01g01890,-0.921063341267358,0.407455514196209,,-1.93904791842619,0.041608679702027,Down,-4.68610260909259,0.000632251896287,Down,2.74831737900561,2.78E-14,Up,-4.2441023088969,0.009721141807883,Down
Os01g0109700,['RNA.regulation of transcription.unclassified'],LOC_Os01g01960,0.840433283149303,1.67E-05,,0.567586977117038,0.006191240193689,,1.03081923669352,2.55E-08,Up,0.945759114276705,4.04E-07,,-1.72763454221561,7.92E-06,Down
Os01g0109750,['not assigned.unknown'],LOC_Os01g01970,-0.80237486769811,0.148635432194934,,-0.340293903619287,0.589493001383038,,-0.725534383501554,0.149427899876878,,-0.361438928262348,0.506663301668388,,-1.00065168874712,0.033650039905614,Down
Os01g0110100,['transport.phosphate'],LOC_Os01g02000,-0.617250405337231,0.707436728177235,,-2.00120424024328,0.131142887812939,,-2.88566178410147,0.031918429202818,Down,-2.75898312658525,0.040585603688553,Down,0.333753511009075,0.393829334430431,
Os01g0110200,['not assigned.unknown'],LOC_Os01g02010,0.622176603069488,0.466537003527159,,-0.209066946427514,0.839258445923414,,-1.52566819403528,0.026725309078577,Down,-4.43925072943428,5.67E-06,Down,-3.59583484093957,0.001212340606615,Down
Os01g0110400,['secondary metabolism.isoprenoids.mevalonate pathway.acetyl-CoA C-acyltransferase'],LOC_Os01g02020,1.76594237819957,9.76E-12,Up,2.21259192618395,1.98E-18,Up,2.3012186272146,2.30E-27,Up,-5.42578283755066,2.81E-55,Down,-4.41145309071639,6.86E-31,Down
Os01g0110500,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g02040,-0.449822776399029,0.68189595148212,,-0.861126678055571,0.356997294388597,,-2.19334612146762,0.011884340480438,Down,-2.47224936513899,0.006997353806363,Down,2.98630578571157,1.80E-17,Up
Os01g0111100,['cell.cycle.peptidylprolyl isomerase'],LOC_Os01g02080,0.24651338188023,0.877577454761246,,0.785570061354509,0.515856994997118,,-1.04706262753262,0.382733919244599,,-0.726036095451292,0.555060255687276,,-0.15397419904425,0.908062465955347,
Os01g0111300,NA,None,-1.25165760720767,0.086506146986068,,-1.6229484280458,0.01577528229012,Down,-1.77641016009245,0.006419702398893,Down,-3.57822102105351,2.19E-10,Down,3.48971287753572,0.221205542896855,
Os01g0111500,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os01g02110,-0.579209202016925,0.645147115079116,,-0.544008699376594,0.659383675286184,,-4.20337380660236,0.000582703627672,Down,-5.65951210694999,0.001634385484801,Down,1.39626082835402,0.132802548534002,
Os01g0111900,['not assigned.unknown'],LOC_Os01g02150,-0.040773822164867,0.924633892239389,,0.175626327787386,0.603545404521923,,0.737966784637094,0.001381110406301,,0.543270059815676,0.024808480291932,,-0.033791639154955,0.922769752816144,
Os01g0112000,['not assigned.unknown'],LOC_Os01g02160,1.27094148160554,0.128659249822786,,0.600233001486269,0.543313460319214,,1.34905196603574,0.067071073891004,,1.09514586647064,0.156883388272908,,-0.93481077741898,0.292950375779593,
Os01g0112500,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g02200,1.52370475867591,1.85E-13,Up,1.47017617106259,1.11E-12,Up,-2.1880879926576,9.71E-06,Down,0.208863484975883,0.803334729124557,,3.61570439550533,5.66E-08,Up
Os01g0113200,['signalling.receptor kinases.misc'],LOC_Os01g02290,2.19635710354632,1.74E-07,Up,2.4156004749439,3.32E-09,Up,1.75455152178062,6.23E-14,Up,2.09744865428208,0.024828771341779,Up,-2.7053943533543,0.048014794486652,Down
Os01g0113350,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g02310,-0.833701143691705,0.642771104420052,,-0.946158185662552,0.57534282448434,,-0.915970348881727,0.529160025308908,,-1.4276653256264,0.323554060776685,,-0.340805865071568,0.833041817742844,
Os01g0114100,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g02390,-0.968554016593182,0.71098628604474,,0.953175559701163,0.625236953408968,,2.93461385825426,0.023011919767537,Up,3.01740107165119,0.019052723837399,Up,-2.46665981057647,4.13E-13,Down
Os01g0114300,"['protein.postranslational modification', 'signalling.receptor kinases.S-locus glycoprotein like', 'signalling.receptor kinases.misc']",LOC_Os01g02400,-1.05601793833058,0.209598022724649,,-0.883230910909765,0.283983232846232,,-1.82985930080818,0.015970310828037,Down,-1.6095474709024,0.034216822261039,Down,-0.865434649121202,0.001827670469209,
Os01g0114550,NA,None,0.127273442071965,0.951801652401562,,-1.00728710803908,0.563413368205078,,0.36057773361611,0.816438819469153,,-1.03940321067135,0.508706243027118,,1.34855188781618,0.292344072849629,
Os01g0115300,NA,None,-0.329222753661595,0.77911874517813,,-0.413476301495771,0.707126990639485,,-0.805525312711787,0.361558038671568,,0.345284649403507,0.70434754239548,,0.518054747640275,0.54341808442072,
Os01g0115800,['not assigned.unknown'],LOC_Os01g02590,-2.80861620640425,0.202092475465436,,-2.07919403741849,0.29067431250469,,-3.50608018543921,0.113805677493391,,-0.1763216737521,0.928723440536211,,0.34046826230837,0.860924959525887,
Os01g0115900,['signalling.receptor kinases.misc'],LOC_Os01g02600,-3.1521825419618,0.073610629670471,,-3.38737880313076,0.043770523856365,Down,-2.86563180272397,0.073201398999013,,0.356173518511609,0.296584821194687,,-0.233607798152164,0.528675782940481,
Os01g0118000,['PS.calvin cycle.aldolase'],LOC_Os01g02880,-0.114337099228546,0.826444371356821,,-0.613509057161555,0.087732115078004,,-0.84394448319782,0.007942704797424,,-1.30934757663485,2.02E-05,Down,-9.31199298375722,1.20E-08,Down
Os01g0118300,['lipid metabolism.Phospholipid synthesis'],LOC_Os01g02890,-2.79221253742019,0.035597144705299,Down,-1.35457502935591,0.311687427505202,,-0.441282185836038,0.121904541609758,,-0.370338550750997,0.205887221057651,,0.105625752182424,0.762195803865696,
Os01g0118400,['not assigned.unknown'],LOC_Os01g02900,1.08992159553541,0.000238803173709,Up,0.1558968734569,0.734345218131766,,1.79987876295781,1.18E-05,Up,2.24728642955961,1.82E-08,Up,1.23502598457373,0.351922191243609,
Os01g0118600,['not assigned.unknown'],LOC_Os01g02910,-0.040522984638278,0.97536461712799,,-1.48746442579049,0.095132706726615,,-2.53657970042117,0.004121466115559,Down,-3.3916319359703,0.000732368448056,Down,-1.28361141160193,0.363415081200669,
Os01g0118700,['not assigned.unknown'],LOC_Os01g02920,1.16741480674974,0.001997944477461,Up,0.988501545794887,0.009993951172761,,0.152834560316031,0.835846200912411,,1.0843236084977,0.057787697990786,,-1.1351134664094,0.059686938614285,
Os01g0119000,['not assigned.unknown'],LOC_Os01g02930,0.476063965779048,0.462460430715627,,-1.20963072804445,0.026150985354302,Down,-1.29034715874327,0.014928172282197,Down,6.67052710665589,0.001203588830521,Up,-0.96541094577777,4.79E-05,
Os01g0119050,NA,LOC_Os01g02940,0.884435521030063,0.443884745943481,,0.309366199277478,0.823966854281458,,-0.278100880148624,0.811539756773335,,0.123920727769339,0.917766711984661,,1.12969932379464,0.227905593372102,
Os01g0119100,['not assigned.unknown'],LOC_Os01g02940,0.796357660401221,0.332974357252601,,0.123214085229666,0.908543903742975,,-0.462112779539841,0.542130571421782,,0.095733871749539,0.911600721144247,,0.610926746927023,0.407604339101886,
Os01g0119500,['not assigned.unknown'],LOC_Os01g02960,-0.812421372186767,0.129844723526952,,-0.65430672831978,0.225082045942162,,-0.206059839412607,0.710520545619926,,-0.282408225688822,0.604047825838859,,0.225601068983103,0.685923151365062,
Os01g0120400,['protein.aa activation.alanine-tRNA ligase'],LOC_Os01g03030,0.141602803284242,0.91943394245497,,0.457930416911401,0.693544412250001,,0.737677002586244,0.404004226563021,,0.126465556856177,0.903386260602991,,0.178708586929031,0.870745324193403,
Os01g0120600,['PS.lightreaction.other electron carrier (ox/red).ferredoxin oxireductase'],LOC_Os01g03050,0.971786084968073,0.14098659018346,,0.773957281952046,0.25293849446102,,1.14703597809144,0.043434425115545,Up,0.654691358975733,0.294799007960931,,1.46315323339837,4.65E-11,Up
Os01g0120700,['not assigned.unknown'],LOC_Os01g03060,0.572864623813675,0.0191408925855,,0.507620740571609,0.037647155900827,,0.862240674565873,5.59E-05,,0.76194374674629,0.000466409305226,,0.927012471103374,1.03E-05,
Os01g0120800,['protein.synthesis.initiation'],LOC_Os01g03070,-0.194670745462451,0.432400045525071,,-0.644937599238073,0.000475765315382,,-0.942575705956484,6.03E-08,,-1.00724324912564,6.76E-09,Down,-4.37109709406567,8.57E-07,Down
Os01g0121200,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g03100,-1.15455985568386,0.097062519860542,,-1.5422237565622,0.015797932105173,Down,-1.90205215147197,0.003074613363576,Down,2.42044343453142,4.79E-14,Up,-0.993851825679358,0.077450633093657,
Os01g0121300,['not assigned.unknown'],LOC_Os01g03110,0.944150523620911,0.349697059373534,,0.193819181033789,0.883097451636038,,-0.096568830036443,0.931785245153425,,-0.059879269095332,0.958922268935011,,-1.33312741476593,0.153975735575678,
Os01g0121500,['not assigned.unknown'],LOC_Os01g03130,-0.102167522793649,0.959646235237322,,-0.227201535940668,0.902966426367378,,0.594043702718332,0.656934326898845,,-0.907144262779147,0.513918187640804,,-1.39910795944846,0.283222026593029,
Os01g0121700,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g03144,-0.543825246722019,0.398727197113278,,-0.672436651654494,0.256991291553709,,-0.910950810283605,0.07468353679242,,-0.074670566211694,0.908744260474557,,-0.06834923965254,0.922287186945028,
Os01g0124100,['not assigned.unknown'],LOC_Os01g03330,4.7056978084686,2.70E-27,Up,5.14655818044765,1.10E-32,Up,1.06216671251363,0.001156392481726,Up,1.51679817536948,0.021846173952438,Up,1.06399258479552,7.50E-07,Up
Os01g0124200,['not assigned.unknown'],LOC_Os01g03340,3.73043571673703,9.74E-53,Up,4.65298653580377,2.61E-82,Up,1.14044205704685,0.000247684849271,Up,-7.13632477368557,5.08E-05,Down,2.28422236459192,2.01E-07,Up
Os01g0124401,['not assigned.unknown'],LOC_Os01g03360,3.58562792571979,7.22E-22,Up,4.90168914806339,8.24E-41,Up,-0.659538404157556,0.075147623252009,,-3.19039717351436,2.84E-07,Down,-1.31840798076299,0.295777173435613,
Os01g0124650,['not assigned.unknown'],LOC_Os01g03390,4.64110228393913,1.60E-15,Up,6.01780259015035,1.27E-26,Up,2.21251112061962,1.79E-13,Up,0.835771814504815,0.101567340407481,,3.72915136228458,7.71E-19,Up
Os01g0125600,['transport.metal'],LOC_Os01g03490,-0.200030388945989,0.72976058515804,,-0.152183700079666,0.797125844304405,,-1.75428680466023,1.15E-05,Down,-1.70610440736059,2.30E-05,Down,-1.91845186416955,9.04E-06,Down
Os01g0125900,['protein.degradation.ubiquitin'],LOC_Os01g03520,0.648200125538649,0.02835470442958,,0.406469058425356,0.206399591469452,,0.778947154492194,0.003064632033283,,0.690233664351885,0.009781482095939,,0.611649244842821,0.024582931654285,
Os01g0126100,['not assigned.unknown'],LOC_Os01g03530,-2.2410513930383,0.011790234432632,Down,-2.13230411483291,0.011665156120579,Down,1.18339527301047,0.001098086790309,Up,2.65838353564739,1.10E-23,Up,4.32211973111963,3.31E-11,Up
Os01g0127000,['not assigned.unknown'],LOC_Os01g03630,1.40058419813515,0.232324871414328,,0.442585139969611,0.76641599765751,,-1.79397164531346,0.10255384325752,,-2.31559418629952,0.039698304314132,Down,0.751840604321834,0.00322152600721,
Os01g0127400,['not assigned.unknown'],LOC_Os01g03660,1.34377253851055,0.449907647682584,,1.55227751655828,0.34352026067125,,1.46976419336609,0.319277661724108,,0.304753141392565,0.872656076397541,,0.903067125245155,0.577344948524325,
Os01g0127600,['not assigned.unknown'],LOC_Os01g03680,0.887420610198406,0.023388703395701,,1.10961578768847,0.002307368547333,Up,-1.07197113129553,0.002414496273795,Down,-0.937155712906011,2.66E-05,,-4.61504138135225,1.48E-12,Down
Os01g0127700,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g03690,-0.567319662405655,0.686409875712,,0.527689455598916,0.684019524674135,,0.927488201916198,0.344224306109207,,0.727077289635788,0.480749012025156,,-0.021684284156829,0.986667496574363,
Os01g0127900,['cell wall.precursor synthesis.phosphomannose isomerase'],LOC_Os01g03710,-0.400221294437168,0.648938633940949,,-0.896748692371564,0.211100443096923,,-0.843784042322484,0.20112360338885,,-1.34524445016822,0.037414331860591,Down,1.70258573292735,1.07E-06,Up
Os01g0128000,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os01g03720,1.10631887051779,0.282082094238927,,2.0411594974602,0.013363555373917,Up,3.05641465989469,3.13E-05,Up,-0.770887719026656,0.050898863921868,,-2.5798062974003,4.72E-06,Down
Os01g0128100,['DNA.synthesis/chromatin structure'],LOC_Os01g03740,3.14363436041687,0.005359129665311,Up,0.004977832065321,0.998112656676916,,1.17726940703547,0.011233245825776,Up,1.70577381136099,9.37E-05,Up,-2.18403570456894,4.48E-06,Down
Os01g0128200,['DNA.synthesis/chromatin structure'],LOC_Os01g03730,0.135333508577201,0.923909683168732,,1.39449737534643,0.088608224461984,,2.4533318691327,0.000329150145837,Up,3.31996002411448,3.59E-07,Up,0.315976304947107,0.561454852528652,
Os01g0128250,NA,None,-0.597924732443207,NA,,0.708448887130847,NA,,0.830605875703735,0.782940576889771,,3.11021621311213,0.173854434544985,,1.26257986005203,0.649685786757612,
Os01g0128300,['not assigned.unknown'],LOC_Os01g03750,-0.849985060362083,0.395623847214269,,-1.05610378933916,0.250686840555575,,-2.03435052216371,0.018101174408966,Down,-1.67192813210521,0.050302348192454,,-0.809025091168511,0.001337640126164,
Os01g0128700,['not assigned.unknown'],LOC_Os01g03810,0.482484250026807,0.581827431823646,,0.685882571620463,0.37200756428214,,0.654487681229121,0.342738468428646,,0.731752128215115,0.282837945902327,,0.916091138658328,0.15318147804049,
Os01g0128800,['not assigned.unknown'],LOC_Os01g03820,0.123748218915326,0.821706377868933,,0.25935090187606,0.579433100214739,,0.764801703130274,0.022685354351961,,0.756500429597709,0.02461297066871,,0.83938708178813,0.011535211143767,
Os01g0129500,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L34'],LOC_Os01g03870,-0.138803605069674,0.925698592779991,,0.189793074974492,0.890261747498565,,0.479140449318105,0.633047379409197,,0.732956656492943,0.439548610829702,,1.01301718393053,0.249482842542375,
Os01g0129600,"['RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family']",LOC_Os01g03890,1.09306796365504,0.335911137904966,,1.17903368836579,0.271709023078536,,0.967508774537837,0.327125357328922,,1.07494176684165,0.269538343621572,,2.58492570404942,0.002132761095595,Up
Os01g0130000,['transport.metal'],LOC_Os01g03914,-0.123819839046284,0.897196580245232,,-0.558269563759007,0.434941715547865,,0.320203527355639,0.623221546199362,,0.697054155533393,0.237448759538875,,0.434696379463181,0.500743776598994,
Os01g0130400,"['misc.gluco-, galacto- and mannosidases.alpha-galactosidase']",LOC_Os01g03950,-1.17915733737109,0.315953676285609,,-2.41841229174739,0.017771168798444,Down,-4.98194640442108,0.000492721053465,Down,-1.37918619197545,0.056305189098867,,-1.51549839025808,0.022005839472967,Down
Os01g0130900,['not assigned.unknown'],LOC_Os01g03980,1.62607622938331,0.297068193409502,,0.52173383882582,0.793132976649983,,0.705423248613211,0.64994443673966,,0.301834109741163,0.861347757862805,,0.40409854911364,0.81139447775152,
Os01g0131300,['not assigned.unknown'],LOC_Os01g04010,0.669464281341226,0.057489197026859,,0.567772172025345,0.110534546467969,,1.17642050854593,6.50E-05,Up,1.11036665512066,0.000185570287979,Up,-1.64633192621341,7.96E-05,Down
Os01g0131450,NA,None,-0.181769032671531,0.792083683293794,,-0.457931835607545,0.415265883903926,,-0.750542775799749,0.122846211868209,,-0.507536930765287,0.316534216749109,,-0.079428157304939,0.895060842040748,
Os01g0131600,"['hormone metabolism.ethylene.signal transduction', 'RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os01g04020,-0.086952131396589,NA,,-0.107888077892326,0.968260103363381,,-0.606030245549246,0.76623607193709,,0.561510207178512,0.765198694742115,,0.435048322223725,0.823986394852047,
Os01g0131800,['protein.targeting.secretory pathway.unspecified'],LOC_Os01g04030,-1.27281716388103,0.037770360648143,Down,-0.821243007347075,0.193490640152191,,1.44797690767266,3.40E-07,Up,1.12857204644992,0.000126236152796,Up,-1.94979468699971,0.188336789271061,
Os01g0132000,['not assigned.unknown'],LOC_Os01g04050,4.63584174219943,2.25E-42,Up,5.94630311160934,5.05E-70,Up,1.11321610503128,0.001901976063656,Up,1.72355109013172,1.02E-07,Up,1.61141855012254,9.22E-06,Up
Os01g0132500,['not assigned.unknown'],LOC_Os01g04100,2.55482062568883,0.000206690236784,Up,2.77379987676706,3.20E-05,Up,0.750810476108282,0.375800091971324,,-2.92056310921778,0.005679619931737,Down,-0.470678386235344,0.395742969020537,
Os01g0132766,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os01g04120,0.954010614408322,0.013299462208649,,0.591579995156915,0.161825068836773,,0.9691465564719,0.006702465779901,,0.898927580281815,0.013199438474223,,0.58784894082159,0.126217412411219,
Os01g0133100,['not assigned.unknown'],LOC_Os01g04160,-0.3726830694459,0.62332770288537,,0.097008559796655,0.908543903742975,,-0.202987672857105,0.759669145586214,,-1.26617218994919,0.030582527873129,Down,0.644681402547543,0.048639344744553,
Os01g0133200,['not assigned.unknown'],LOC_Os01g04170,-0.757161630715623,NA,,-2.03011703530593,0.272491664551622,,-5.67927615770097,0.00794203709607,Down,-5.58016556211817,0.009176024527333,Down,-0.304615490766067,0.831755499008551,
Os01g0133400,['transport.sugars'],LOC_Os01g04190,0.388398473706389,0.196545335976464,,0.815064743420176,0.000905324138213,,1.12731130144586,7.88E-07,Up,1.16793141015586,2.94E-07,Up,2.98155957933874,0.094934800516923,
Os01g0133500,['not assigned.unknown'],LOC_Os01g04200,-0.4275311987133,0.289226786829759,,-0.183786763048596,0.69297012506992,,-0.528697314894165,0.122231096741474,,-0.492848341422933,0.156000917683636,,-0.28660947819381,0.432131540719461,
