Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os01g0102600,['amino acid metabolism.synthesis.aromatic aa.chorismate.shikimate kinase'],LOC_Os01g01302,-0.126627167863114,0.819546430669464,,0.518465867878629,0.234159353316809,,1.09142630090564,0.001211347395185,Up,1.4063245024466,7.95E-06,Up,1.66833307350633,7.51E-08,Up
Os01g0102700,['not assigned.unknown'],LOC_Os01g01307,-0.43214911231423,0.070274134445985,,-0.381228486230917,0.141794494924252,,-0.214668930057008,0.416518530705579,,-0.144144201065938,0.582679682609084,,-0.957634804830472,6.48E-06,
Os01g0102850,NA,None,0.398322811861766,0.631547548560398,,1.40354395915352,0.025186165966336,Up,2.2108937311507,2.55E-05,Up,3.16894019982318,5.00E-11,Up,3.64696543534761,1.69E-14,Up
Os01g0103000,['RNA.regulation of transcription.SNF7'],LOC_Os01g01350,1.28844070546753,0.009561986751414,Up,0.985685197437356,0.077039920868758,,0.806986491033547,0.137285626842341,,0.753542117059309,0.149725920730409,,0.0006486080253,0.999205237825499,
Os01g0103600,['hormone metabolism.brassinosteroid.synthesis-degradation.sterols.HYD1'],LOC_Os01g01369,-0.646395131283626,0.002150293283249,,-0.601971600816417,0.006322514934277,,-0.41896984109641,0.05895771216264,,-0.41771875808983,0.049762572182693,,0.381830371515853,0.069895079101475,
Os01g0103800,['not assigned.unknown'],LOC_Os01g01390,0.204086535220931,0.612416184910824,,0.097820484606777,0.846352898417149,,0.121138597646934,0.770233516991449,,-0.000453906303252,0.999219477806529,,-0.023243243482797,0.954745358310952,
Os01g0103900,['not assigned.unknown'],LOC_Os01g01400,0.585834338763052,0.540026867388455,,0.102662038781495,0.941398589927516,,0.739317997779105,0.396747300301139,,0.041128843917496,0.970834073534457,,0.344387512513418,0.712235300797685,
Os01g0104000,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g01410,-0.742971873428309,0.013677107347397,,-1.02571634680648,0.00080862077864,Down,-1.28943380507187,1.00E-05,Down,-1.64926074788775,7.81E-09,Down,-1.35744134472947,4.03E-06,Down
Os01g0104200,['development.unspecified'],LOC_Os01g01430,-3.05763392734688,0.001901425990097,Down,-2.73610388813856,0.01013052496041,Down,-4.80583923847115,0.00055835500238,Down,-4.35834011611262,0.000141878332355,Down,-1.58507337443542,0.092970600780358,
Os01g0104350,NA,None,-0.44590863561889,0.690264194001885,,-0.126651406595822,0.928930432112353,,-0.264241825501731,0.814490004691323,,-1.21920646202786,0.180908641293713,,-2.432904267861,0.027804825209935,Down
Os01g0104400,['not assigned.unknown'],LOC_Os01g01450,-0.043257377786772,0.90860613820861,,-0.068530674323991,0.862806835545322,,0.120464090604161,0.698484260248771,,0.020033848469499,0.952372643960258,,-0.746107025624851,0.00124128352908,
Os01g0104800,['not assigned.unknown'],LOC_Os01g01510,0.00747207900453,0.986447264139059,,-0.101528603516502,0.805777125142226,,-0.256365685273952,0.406907690855034,,-0.311343803446264,0.26914641167244,,-0.668935823816313,0.010383048429249,
Os01g0104900,"['secondary metabolism.phenylpropanoids', 'stress.biotic']",LOC_Os01g01520,0.478169671301517,0.137285243197647,,0.378632499011324,0.29397614536134,,0.2517833574052,0.476549729276867,,0.336672585107768,0.287035902948588,,-0.25619619625524,0.442123617282394,
Os01g0105400,['not assigned.unknown'],LOC_Os01g01570,-0.153176721062041,0.771770422484079,,-0.127178969462974,0.829527626134863,,-0.082909846438843,0.872944952839091,,-0.157989422340215,0.726211588831237,,0.872094300521198,0.010849868518719,
Os01g0105800,['Co-factor and vitamine metabolism.iron-sulphur clusters'],LOC_Os01g01610,0.194041792458006,0.876169125451215,,0.27697131756482,0.834438044991912,,1.07505195824966,0.204436707507513,,1.23406009534212,0.112347634760678,,1.61632442341141,0.029302754036534,Up
Os01g0105900,['minor CHO metabolism.others'],LOC_Os01g01620,0.20488499353455,0.416030965112599,,0.076177373764256,0.817174478288937,,0.11377309671776,0.6696657936415,,0.458414368751409,0.020933091720673,,0.920754081337941,4.62E-07,
Os01g0106300,['secondary metabolism.flavonoids.isoflavones.isoflavone reductase'],LOC_Os01g01650,-0.504063094990689,0.760377430359793,,0.524601486367392,0.755918565303016,,1.38539950088739,0.230718102057456,,1.49204457002271,0.165205994882436,,1.24907504685992,0.26533564676846,
Os01g0106400,['secondary metabolism.flavonoids.isoflavones.isoflavone reductase'],LOC_Os01g01660,-0.188910826692258,0.882514165997737,,-0.889674009034737,0.45033258000514,,0.290994958456614,0.792740644806743,,0.618135317066788,0.496209701193932,,-0.361063943615389,0.730004695714219,
Os01g0106500,['not assigned.unknown'],LOC_Os01g01670,0.844258706457707,0.069714739692009,,0.430746753192509,0.4714935998391,,-0.113251418793252,0.863207692316841,,0.136835821661806,0.813058553769399,,-0.282416043946918,0.614303626267021,
Os01g0106600,['not assigned.unknown'],LOC_Os01g01680,0.068569282056238,0.955048206111904,,-0.636705753716744,0.564527968092614,,-0.922021083829764,0.324032249012183,,-1.45473700980601,0.088070277711975,,-2.71321847471215,0.010861811633638,Down
Os01g0106750,['protein.postranslational modification.kinase'],LOC_Os01g01689,0.430982337112038,0.486257756863184,,0.594074278708352,0.33944036333165,,1.07204871797549,0.027446237617429,Up,1.66544252065343,0.000116613144429,Up,0.851388323222188,0.084033122819329,
Os01g0106900,['secondary metabolism.isoprenoids.non-mevalonate pathway.DXR'],LOC_Os01g01710,-0.287596845227561,0.331323786702089,,-0.490645648690351,0.083116196242807,,-0.561171668317533,0.029774755295825,,-0.696392534542113,0.004057386702198,,-0.077114410885309,0.806206473528301,
Os01g0107000,['protein.targeting.peroxisomes'],LOC_Os01g01720,-0.66626415960119,0.023288826208382,,-0.433657610695258,0.206066463308535,,-0.193188304854024,0.588724177089047,,-0.294626105122778,0.344006364375361,,-0.268020772064578,0.397692241020002,
Os01g0107400,['protein.postranslational modification'],LOC_Os01g01740,1.05258146062683,0.032025187174548,Up,1.21077241171979,0.014778302682906,Up,1.53609726671709,0.000612358814937,Up,1.77230140373699,3.23E-05,Up,0.816794081847471,0.098321749315913,
Os01g0107900,['not assigned.unknown'],LOC_Os01g01790,-0.425504865601668,0.118526854519287,,-0.335979347103042,0.272031990216858,,-0.151664407312083,0.633445314735554,,0.003174127371246,0.992442173259175,,0.584689987045609,0.013349151563292,
Os01g0108000,['not assigned.unknown'],LOC_Os01g01800,-1.20673479007173,1.29E-06,Down,-0.991642454065096,0.000190590713209,,-0.869686844415554,0.00079451784851,,-0.95474301164603,0.000131106965825,,-0.150376304942651,0.625785611714309,
Os01g0108800,['not assigned.unknown'],LOC_Os01g01890,1.07363190434018,0.108842839445781,,0.43839441691531,0.628985498958191,,0.733870500038758,0.302986246252697,,1.07499125663437,0.084655610848865,,0.357614576454561,0.636875944582116,
Os01g0109700,['RNA.regulation of transcription.unclassified'],LOC_Os01g01960,-0.773045723750906,0.000393055726736,,-0.586481838310771,0.012488121486288,,-0.404408257531829,0.088737726886141,,-0.497436285229034,0.024258286397622,,0.554718752905221,0.010123412360852,
Os01g0109750,['not assigned.unknown'],LOC_Os01g01970,-0.779852100215311,0.051933034777399,,-0.650248153426326,0.148814749342779,,-0.874580971022229,0.028904548057635,,-0.967838789901074,0.010450141438418,,-0.336665242852618,0.430045210062585,
Os01g0110100,['transport.phosphate'],LOC_Os01g02000,1.1156479985561,0.006076293089052,Up,1.01591040835696,0.019977819383259,Up,0.914115228592422,0.030491602744125,,0.808702324243196,0.050952304790633,,1.53714810393021,4.06E-05,Up
Os01g0110200,['not assigned.unknown'],LOC_Os01g02010,1.4175650367698,0.001305326095758,Up,1.32700293669852,0.003924869680541,Up,1.60321025540998,0.000166161981908,Up,1.61367174078465,0.000103605203369,Up,-1.06383986528184,0.043957404725025,Down
Os01g0110400,['secondary metabolism.isoprenoids.mevalonate pathway.acetyl-CoA C-acyltransferase'],LOC_Os01g02020,0.690944735798432,0.008616455246992,,0.827139263766178,0.001482708490923,,1.21686537448876,2.60E-07,Up,1.18892607310612,3.60E-07,Up,0.321213123605676,0.252818813092801,
Os01g0110500,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g02040,1.09433700856892,0.097563636683213,,1.27642295719311,0.056396247890486,,0.759761220273464,0.283425373316524,,0.124275973427287,0.884706981788218,,0.269052157617027,0.736701425342803,
Os01g0111100,['cell.cycle.peptidylprolyl isomerase'],LOC_Os01g02080,-0.87360448137934,0.27111053758487,,-0.191397114938556,0.863743462158282,,-1.02492091566506,0.187220803091078,,-0.576324439046764,0.454359398521261,,-1.12737314345372,0.133418092575337,
Os01g0111300,NA,None,-0.458364098060631,0.379372710240136,,-0.334152625272735,0.581637906350189,,-0.653660615263663,0.17613516616914,,-0.847916094170513,0.056874913981391,,-1.19412242254111,0.008813873806044,Down
Os01g0111500,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os01g02110,-1.39947823645494,0.320211883311,,-0.754257005601047,0.657868135716356,,-0.448323617523051,0.773098946186885,,-1.57368285097764,0.226945276397426,,-4.10546328667047,0.035039128610869,Down
Os01g0111900,['not assigned.unknown'],LOC_Os01g02150,-0.285154706698835,0.597620270544546,,-0.312420626172999,0.58011415331777,,-0.716608107156833,0.097330621970381,,-1.02202436309302,0.010009111436045,Down,-1.49982394889967,0.000130910430648,Down
Os01g0112000,['not assigned.unknown'],LOC_Os01g02160,2.06245528315078,0.100131986967745,,1.46239306852063,0.320237789293661,,-0.606420558101418,0.733721726893163,,-0.759624109270903,0.632583332198126,,-1.95248461258365,0.276572652072127,
Os01g0112500,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g02200,-0.421908919260176,0.162614204113244,,-0.498600955245974,0.105404832605388,,-0.348775423576875,0.250143863383619,,-0.047134946944851,0.895866573142867,,-0.991954199228396,0.000121023347994,
Os01g0113200,['signalling.receptor kinases.misc'],LOC_Os01g02290,-0.062034318556009,0.937943642252488,,-0.257102296666917,0.738169998530946,,-1.36466032350293,0.01064342000221,Down,-0.648195767960217,0.233777441876043,,-1.48668574472755,0.004872561595609,Down
Os01g0113350,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g02310,-2.74915743158251,0.002022000116012,Down,-3.16962206113199,0.001572629802566,Down,-5.21553969324541,0.000154222120707,Down,-3.27919997720552,0.000313128749553,Down,-3.35375916527221,0.000683373807766,Down
Os01g0114100,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g02390,2.02163459425573,0.069526158133949,,1.36065266012718,0.309160557262993,,1.22187864987666,0.324561300011077,,0.376398678937737,0.791456224772529,,0.304423949970121,0.837838916957565,
Os01g0114300,"['protein.postranslational modification', 'signalling.receptor kinases.S-locus glycoprotein like', 'signalling.receptor kinases.misc']",LOC_Os01g02400,0.975064124062931,0.08227657222044,,0.421222689569349,0.571394391575008,,-0.194457822481673,0.79838498877527,,-1.52317801208108,0.009066460095581,Down,-1.06695145650309,0.0793025966831,
Os01g0114550,NA,None,0.138180457543918,0.928932350372633,,-0.425267752480629,0.791942768799007,,-0.677507911648416,0.6078139528742,,-1.48928688852488,0.202005532930072,,-0.54949700732133,0.658792122417892,
Os01g0115300,NA,None,0.08635401887561,0.924696905296342,,-0.057694485877255,0.957288199615116,,-0.942375978017968,0.149205163725891,,-1.11610770537078,0.067302002273112,,-1.23485638457417,0.047942567598664,Down
Os01g0115800,['not assigned.unknown'],LOC_Os01g02590,-0.646878495316293,0.547333219624803,,-1.1198875952126,0.30353749237492,,-2.89511194198244,0.007739558681438,Down,-2.31210320918525,0.013461487706169,Down,-2.91353350447004,0.008904895980154,Down
Os01g0115900,['signalling.receptor kinases.misc'],LOC_Os01g02600,-1.31963104717349,0.130836610942162,,-2.08677839226139,0.021953118917359,Down,-3.80619811792391,0.000209673791312,Down,-5.47106167268448,2.32E-05,Down,-3.45238757653602,0.000513594244846,Down
Os01g0118000,['PS.calvin cycle.aldolase'],LOC_Os01g02880,0.114934403097076,0.7697486166753,,0.210954669257551,0.572978914725297,,0.463057746104247,0.1034898041575,,0.426652214491995,0.121346311838562,,-0.843532031834588,0.001266413832075,
Os01g0118300,['lipid metabolism.Phospholipid synthesis'],LOC_Os01g02890,0.359954947057135,0.685733096618779,,0.034338306402141,0.979487513237516,,-0.171206665660113,0.858501994616461,,-0.135634106008425,0.877642272629708,,0.45584988510885,0.544792950373734,
Os01g0118400,['not assigned.unknown'],LOC_Os01g02900,-0.486577614055718,0.435258207869174,,-0.238786477470418,0.756413523109425,,-0.284079528911074,0.660331721351993,,-0.93610012585231,0.06732162108422,,-1.70100204346147,0.000664378979506,Down
Os01g0118600,['not assigned.unknown'],LOC_Os01g02910,0.679440962108855,0.436817839387575,,-0.776197493712507,0.445170835283086,,-0.352203779224112,0.720509272640687,,-0.933540871264428,0.256961266783376,,-2.96761263070446,0.004548166335887,Down
Os01g0118700,['not assigned.unknown'],LOC_Os01g02920,-1.11220708765852,0.00039313782524,Down,-1.00285477589869,0.002486885867583,Down,-1.40322908756894,6.17E-06,Down,-2.51503272338483,1.31E-15,Down,-3.72359877586615,1.96E-21,Down
Os01g0119000,['not assigned.unknown'],LOC_Os01g02930,-0.528365359335328,0.599782331019376,,-0.441238288433363,0.695795065227848,,-2.08660174738366,0.014378211884724,Down,-1.60943893305431,0.044584547792175,Down,-1.94777018070702,0.020260248086294,Down
Os01g0119050,NA,LOC_Os01g02940,0.075467442116141,0.939052723435426,,0.267750981710785,0.78823703096936,,-0.521591275614668,0.53465550486914,,0.6817465444737,0.29967134469653,,1.8834574893016,0.000498290461034,Up
Os01g0119100,['not assigned.unknown'],LOC_Os01g02940,-0.383711887628602,0.584949008683766,,-1.14658793810507,0.054193072469395,,-0.791270599195933,0.176600701487515,,-0.517618176813147,0.381293438281291,,1.27225554530291,0.010615156718667,Up
Os01g0119500,['not assigned.unknown'],LOC_Os01g02960,-1.12760736840811,0.000388294490952,Down,-1.16487495225957,0.000548400672928,Down,-1.18118814532217,0.000258691493972,Down,-1.72772664568552,4.44E-08,Down,-1.46145407586851,7.42E-06,Down
Os01g0120400,['protein.aa activation.alanine-tRNA ligase'],LOC_Os01g03030,-0.860675838189224,0.0512598059294,,-1.09610438843626,0.01360617793558,Down,-1.03206081297558,0.014908568429391,Down,-1.031487070575,0.011575299294844,Down,-1.85684053389922,5.57E-06,Down
Os01g0120600,['PS.lightreaction.other electron carrier (ox/red).ferredoxin oxireductase'],LOC_Os01g03050,0.09200440257318,0.892641009816099,,0.264085558195441,0.685056798361539,,0.505639822578105,0.307258758073746,,0.85355944929992,0.043322415712392,,0.143669069315994,0.798307627598459,
Os01g0120700,['not assigned.unknown'],LOC_Os01g03060,0.259280933464675,0.443284055399083,,0.375309972311638,0.252808205467982,,0.441565600008246,0.126814133482996,,0.746863163264339,0.003454619622495,,0.994325941546119,5.92E-05,
Os01g0120800,['protein.synthesis.initiation'],LOC_Os01g03070,-0.148298082351424,0.5889314828568,,-0.226437004111993,0.393284171168471,,-0.252016722972287,0.278710097358257,,-0.295767915976684,0.16896680175191,,-0.521954701002421,0.008690901331211,
Os01g0121200,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g03100,-1.03745594298823,0.046225354732018,Down,-0.973481036106386,0.08762439612852,,-1.29900192622178,0.012337924613301,Down,-1.17156140839396,0.017845043268139,Down,-1.27863063852271,0.012838998893763,Down
Os01g0121300,['not assigned.unknown'],LOC_Os01g03110,1.25091521249921,0.030936958866448,Up,0.884073618943397,0.192809340898769,,0.875749729176358,0.15799366836228,,1.5031899489364,0.0046313009936,Up,-0.049549113324301,0.951241411885277,
Os01g0121500,['not assigned.unknown'],LOC_Os01g03130,1.50243955870769,0.028203107917054,Up,2.8262137816843,2.24E-06,Up,2.47340343443011,4.04E-05,Up,2.63531279100925,6.13E-06,Up,1.09260819281283,0.130085107940533,
Os01g0121700,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g03144,-0.246023805294722,0.373066297548815,,0.087746548567123,0.808141132636377,,0.453303918061595,0.049520367885111,,0.302932709455908,0.200940847522886,,1.03942479238959,1.74E-07,Up
Os01g0124100,['not assigned.unknown'],LOC_Os01g03330,-1.90582940865474,8.85E-09,Down,-1.68755926850281,1.19E-06,Down,-2.10352951393962,9.16E-10,Down,-2.30578780293574,1.04E-11,Down,-0.642606815372387,0.067549958047013,
Os01g0124200,['not assigned.unknown'],LOC_Os01g03340,-1.53046333290807,8.75E-07,Down,-1.48911107039721,2.38E-06,Down,-0.776974403197022,0.0214187135162,,-0.337108722891283,0.360922846777123,,0.851957479010851,0.007483125066631,
Os01g0124401,['not assigned.unknown'],LOC_Os01g03360,-1.23637699715205,0.076576870227324,,-1.33975647286687,0.059775670424252,,-0.096485409957346,0.918286617516034,,0.645385772887472,0.363625797289221,,2.0345412775484,0.000689014825012,Up
Os01g0124650,['not assigned.unknown'],LOC_Os01g03390,1.44620197145443,0.056877093940726,,1.99783310839518,0.006068537665132,Up,2.28525639858595,0.000648796900443,Up,2.36791592148213,0.000240773578924,Up,1.78747615871476,0.010799585955003,Up
Os01g0125600,['transport.metal'],LOC_Os01g03490,0.363499149328361,0.523751913276869,,-0.161431738418319,0.822281833873626,,-0.893203244775413,0.061310467200928,,-1.01900378793345,0.023804558827723,Down,-0.840629248032597,0.069415072280782,
Os01g0125900,['protein.degradation.ubiquitin'],LOC_Os01g03520,-0.828806772423713,0.000432343749132,,-0.541119079922151,0.039729185302294,,-0.6960440575965,0.00357713429603,,-0.896056174102483,7.75E-05,,-0.70897688783684,0.002338550817598,
Os01g0126100,['not assigned.unknown'],LOC_Os01g03530,-0.082639497307975,0.95046982742315,,0.960817428749387,0.345077489198825,,-0.12617075589502,0.918550934723339,,-0.767260545297091,0.438120635660019,,-0.554396804915344,0.591628407399667,
Os01g0127000,['not assigned.unknown'],LOC_Os01g03630,-4.05989840590089,0.025338305995225,Down,-2.14269229926101,0.22961098611826,,0.137738312677817,0.943737112155774,,-0.109894843303148,0.952334342616201,,-2.56708758305073,0.111913388456348,
Os01g0127400,['not assigned.unknown'],LOC_Os01g03660,0.815549485537211,0.280155503069738,,0.760293109023158,0.374088729392503,,0.874438573589239,0.233615026644739,,0.434616685489405,0.583515283240835,,2.25541025654007,8.09E-05,Up
Os01g0127600,['not assigned.unknown'],LOC_Os01g03680,0.35530193754371,0.762247877624941,,0.278591550032202,0.830599499309094,,0.530048784842829,0.604643129184998,,0.081629570238225,0.941579058667443,,-1.9174423691877,0.015245852483638,Down
Os01g0127700,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g03690,1.37299193511825,0.056566267405817,,1.24006576480729,0.11238664094113,,1.23085195701237,0.089236256845817,,0.610194275710818,0.442588028530932,,1.62544101561517,0.013769085956224,Up
Os01g0127900,['cell wall.precursor synthesis.phosphomannose isomerase'],LOC_Os01g03710,-2.38694084560238,3.33E-05,Down,-1.8291509257404,0.00308703333617,Down,-1.86491210661127,0.00151664328299,Down,-2.20274118632821,0.000111198103246,Down,-1.24667197662673,0.029616340239033,Down
Os01g0128000,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os01g03720,-1.00821912308243,0.408972405524123,,-1.31731570863914,0.312343501734786,,-2.47532478438083,0.042047210302524,Down,-2.29376308100442,0.039229461510374,Down,-1.60956138018112,0.153196676704146,
Os01g0128100,['DNA.synthesis/chromatin structure'],LOC_Os01g03740,1.00652352609608,0.499914777588441,,0.125617864907069,0.9559541765201,,0.671691374987273,0.662002721809629,,1.02131521380786,0.439582493903109,,-0.030738541856655,0.985224137141494,
Os01g0128200,['DNA.synthesis/chromatin structure'],LOC_Os01g03730,0.384227870926303,0.760318275791254,,1.0468013333632,0.332826352188071,,0.939837939870535,0.345237529303767,,0.729143142723609,0.45810516406231,,0.696000820855488,0.484255463310653,
Os01g0128250,NA,None,4.83695162540841,0.001111920905653,Up,4.93942324525574,0.001131985763937,Up,5.82269540242909,3.26E-05,Up,6.12722825305432,6.74E-06,Up,4.30323274104907,0.003929121904166,Up
Os01g0128300,['not assigned.unknown'],LOC_Os01g03750,1.76720199796768,2.90E-06,Up,2.03322954867816,5.72E-08,Up,2.00290102977146,5.93E-08,Up,2.49306194756339,1.70E-12,Up,1.75927091992828,2.88E-06,Up
Os01g0128700,['not assigned.unknown'],LOC_Os01g03810,-3.8975326477275,2.19E-06,Down,-2.74234455203123,0.000778265710445,Down,-3.27072683515618,7.74E-05,Down,-3.06832356196043,5.40E-05,Down,-0.835250132933271,0.262967407966388,
Os01g0128800,['not assigned.unknown'],LOC_Os01g03820,-1.92836924684281,1.83E-14,Down,-1.3095693900574,6.34E-07,Down,-1.46230793112705,1.10E-08,Down,-1.80698939191022,7.50E-13,Down,-0.665871527544037,0.01338322359315,
Os01g0129500,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L34'],LOC_Os01g03870,-0.310675408938626,0.731945387989509,,-0.613506575453213,0.495003934773447,,0.055298172778667,0.954532507202416,,-0.435315565024283,0.568850610760808,,-1.20153603488701,0.103323302820606,
Os01g0129600,"['RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family']",LOC_Os01g03890,-1.11282314310585,0.220861629870913,,-0.470295000369009,0.684145759384184,,-0.19730733766732,0.855984327294441,,-0.404602407969921,0.665623135606843,,-1.92168677542472,0.033901041380479,Down
Os01g0130000,['transport.metal'],LOC_Os01g03914,-1.11137511192035,1.41E-08,Down,-0.866828184905527,2.78E-05,,-0.95014862721743,1.95E-06,,-1.21625564271735,3.85E-10,Down,-0.269166144484897,0.229678764990053,
Os01g0130400,"['misc.gluco-, galacto- and mannosidases.alpha-galactosidase']",LOC_Os01g03950,-0.407973422086623,0.727532636851126,,-1.09118068552391,0.29359019122397,,-2.42754151050329,0.005999043076842,Down,-2.75569302297264,0.00130458666211,Down,-1.30142319727594,0.136755529580942,
Os01g0130900,['not assigned.unknown'],LOC_Os01g03980,-0.771411386218719,0.670758079301835,,-1.27870142711546,0.504869880446306,,-1.07018522312339,0.530687024018207,,-2.69977956663581,0.108347085594437,,-1.04201488057696,0.516489728253961,
Os01g0131300,['not assigned.unknown'],LOC_Os01g04010,-3.10944681774933,5.22E-21,Down,-2.1539554166527,1.05E-10,Down,-2.09590316602116,1.73E-10,Down,-2.25166520895639,4.23E-12,Down,-3.95367417259625,1.58E-25,Down
Os01g0131450,NA,None,0.266885283354579,0.491935630430136,,0.333119107549299,0.404806687291608,,0.721323612048187,0.017355180586382,,1.07307833955094,9.25E-05,Up,1.74452186676402,1.80E-11,Up
Os01g0131600,"['hormone metabolism.ethylene.signal transduction', 'RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os01g04020,1.2746027601211,0.042689316155009,Up,1.35836863056711,0.040642921110064,Up,2.25427467639654,3.32E-05,Up,3.12066852621019,4.55E-10,Up,2.56546888574457,9.89E-07,Up
Os01g0131800,['protein.targeting.secretory pathway.unspecified'],LOC_Os01g04030,0.229952145575277,0.682726952032074,,-0.200947350078161,0.755280481294993,,-0.549310843552615,0.250124038893357,,-0.813060630696804,0.05950251805536,,-1.40876523555398,0.001465692339755,Down
Os01g0132000,['not assigned.unknown'],LOC_Os01g04050,1.56607883099017,0.001724272466052,Up,1.07247108843835,0.055339795317917,,0.983621561680332,0.065416248235537,,0.67266332854736,0.218355375804557,,-0.489367772709467,0.412435506134423,
Os01g0132500,['not assigned.unknown'],LOC_Os01g04100,0.322374556762932,0.58588865471002,,0.491581236593736,0.404733555884627,,1.31197843303759,0.001581543413438,Up,2.15590285927431,5.83E-09,Up,2.08968986156961,2.69E-08,Up
Os01g0132766,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os01g04120,-0.160176184504672,0.734815983697222,,0.296566600224172,0.501469536884774,,0.430698337745356,0.23971473731441,,1.08115546099221,0.000334667210022,Up,1.73889320335026,1.33E-09,Up
Os01g0133100,['not assigned.unknown'],LOC_Os01g04160,1.31824823490436,0.000155325958006,Up,0.975344215336404,0.011703304399673,,0.637113821776887,0.11292672365047,,0.622391709727406,0.105150116076131,,0.210528476510719,0.649195118790685,
Os01g0133200,['not assigned.unknown'],LOC_Os01g04170,1.96524490213362,0.00523978643774,Up,1.59929522303174,0.039129271497721,Up,1.65437358754137,0.022100095144844,Up,1.31493636777392,0.071217041276373,,0.598736604827259,0.488618861727781,
Os01g0133400,['transport.sugars'],LOC_Os01g04190,-0.931822135633976,4.46E-05,,-0.498012611890081,0.058774836765094,,-0.040069548013488,0.908570216629466,,0.028452397450578,0.930799769006905,,0.02471846878744,0.937570846834775,
Os01g0133500,['not assigned.unknown'],LOC_Os01g04200,-0.286736779317718,0.410513896993182,,-0.119507012990142,0.789975069148882,,0.160504674558249,0.658348187195928,,-0.000208433761021,0.999594469949421,,0.205332571707877,0.522734000152985,
