id,Label,Description,GO,Symbol,KEGG,MapMan,MSU_LOC,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity
10,Os01g0191800,Similar to Aurora kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,['protein.postranslational modification'],LOC_Os01g09580,,131.047971615103,15,Turquoise,119.462869826797
11,Os07g0616200,Similar to Beta-ketoacyl-ACP synthase.,"Biological Process: fatty acid biosynthetic process (GO:0006633), Biological Process: metabolic process (GO:0008152), Biological Process: biosynthetic process (GO:0009058), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)",,"Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Fatty acid metabolism, Biosynthesis of cofactors",['lipid metabolism.FA synthesis and FA elongation.ketoacyl ACP synthase'],LOC_Os07g42420,,145.713069089688,4,Turquoise,118.569330439615
12,Os07g0507200,Cell cycle regulated microtubule associated protein domain containing protein.,,,,['not assigned.unknown'],LOC_Os07g32390,,128.749668304729,19,Turquoise,117.961999773217
13,Os03g0587200,"Kinesin, motor region domain containing protein.","Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",,,['cell.organisation'],LOC_Os03g39020,,133.050580875931,12,Turquoise,117.935031397481
14,Os10g0104900,"Chromomethylase, Plant development, Silencing of transposable elements (TEs)","Molecular Function: chromatin binding (GO:0003682), Molecular Function: methyltransferase activity (GO:0008168)","CMT2, OsCMT3a, OsCMT2",,['RNA.regulation of transcription.DNA methyltransferases'],LOC_Os10g01570,,129.4347083886,16,Turquoise,117.849699108596
15,Os05g0476200,Similar to DNA replication licensing factor MCM3 homolog (Replication origin activator) (ROA protein) (Fragment).,"Biological Process: DNA replication (GO:0006260), Biological Process: DNA-dependent DNA replication initiation (GO:0006270), Cellular Component: nucleus (GO:0005634), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: DNA binding (GO:0003677), Molecular Function: ATP binding (GO:0005524), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)",MCM3,DNA replication,['DNA.synthesis/chromatin structure'],LOC_Os05g39850,,127.698350108636,22,Turquoise,116.614376458529
16,Os02g0193600,"Mitotic checkpoint serine/threonine protein kinase, Bub1 domain containing protein.",,,,['protein.postranslational modification'],LOC_Os02g10020,,128.809749154327,18,Turquoise,116.022210202221
17,Os02g0258200,Similar to high mobility group family.,"Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",,,,LOC_Os02g15810,,129.243755266564,17,Turquoise,115.914640883082
18,Os03g0162200,Similar to Histone H2A.,"Biological Process: nucleosome assembly (GO:0006334), Cellular Component: nucleosome (GO:0000786), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677)",,,['DNA.synthesis/chromatin structure.histone'],LOC_Os03g06670,,126.203238214229,26,Turquoise,113.948640930899
19,Os02g0264800,Protein of unknown function DUF1070 family protein.,,AGP20,,['not assigned.unknown'],LOC_Os02g16500,,125.911240241983,27,Turquoise,112.095738331452
20,Os03g0128300,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g03630,,127.711172158344,21,Turquoise,112.010946675498
21,Os03g0780800,"Fatty acid 2-hydroxylase, Resistance to rice blast fungus infection, Fatty acid hydroxylase domain containing protein.","Biological Process: fatty acid biosynthetic process (GO:0006633), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity (GO:0016491)","FAH2, Os-FAH2, OsFAH2",,"[""lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids""]",LOC_Os03g56820,,126.864129740498,24,Turquoise,111.629705397391
22,Os03g0659800,Similar to H0525G02.7 protein.,,,,['not assigned.unknown'],LOC_Os03g45760,,127.689866683348,23,Turquoise,111.361411765898
23,Os03g0114000,Similar to Kinesin.,"Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",,,['cell.organisation'],LOC_Os03g02290,,119.792614837888,41,Turquoise,111.139833002684
24,Os02g0714200,"Similar to Pyrophosphate--fructose 6-phosphate 1-phosphotransferase alpha subunit (EC 2.7.1.90) (PFP) (6-phosphofructokinase, pyrophosphate dependent) (Pyrophosphate-dependent 6-phosphofructose-1-kinase) (PPi-PFK).","Biological Process: glycolysis (GO:0006096), Cellular Component: 6-phosphofructokinase complex (GO:0005945), Molecular Function: 6-phosphofructokinase activity (GO:0003872), Molecular Function: ATP binding (GO:0005524), Molecular Function: diphosphate-fructose-6-phosphate 1-phosphotransferase activity (GO:0047334)",,"Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",['not assigned.unknown'],LOC_Os02g48360,,120.494938525458,38,Turquoise,110.70681719845
25,Os05g0555100,Similar to Protein phosphatase 2A B'kappa subunit.,"Biological Process: signal transduction (GO:0007165), Cellular Component: protein phosphatase type 2A complex (GO:0000159), Molecular Function: binding (GO:0005488), Molecular Function: protein phosphatase type 2A regulator activity (GO:0008601)",B'&kappa;-PP2A,mRNA surveillance pathway,['protein.postranslational modification'],LOC_Os05g48150,,124.094338966558,28,Turquoise,110.059103735112
26,Os02g0258250,Hypothetical conserved gene.,"Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",,,"['RNA.regulation of transcription.High mobility group (HMG) family', 'RNA.regulation of transcription.Nucleosome/chromatin assembly factor group']",LOC_Os02g15810,,120.980748582513,37,Turquoise,109.724306551076
27,Os04g0563700,Cyclin.,"Biological Process: regulation of cyclin-dependent protein kinase activity (GO:0000079), Biological Process: regulation of cell cycle (GO:0051726), Cellular Component: nucleus (GO:0005634), Molecular Function: protein kinase binding (GO:0019901)",cycOs1,,['cell.cycle'],LOC_Os04g47580,,121.0862156565,35,Turquoise,109.33726806424
28,Os01g0605500,"Kinesin, motor region domain containing protein.","Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",,,['cell.organisation'],LOC_Os01g42070,,121.063402812919,36,Turquoise,108.697556506893
29,Os09g0497700,Autophagy protein 16 domain containing protein.,,ATG16,,"['DNA.repair', 'cell.organisation']",LOC_Os09g32250,,137.153364717503,8,Turquoise,108.524658156447
30,Os12g0590500,"Similar to Kinesin motor domain containing protein, expressed.","Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",,,['cell.organisation'],LOC_Os12g39980,,116.281051289083,51,Turquoise,107.528038222319
31,Os04g0467901,"Plant-specific kinesin-14, Processive minus-end-directed microtubule motor","Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: microtubule binding (GO:0008017)",OsKCH2,,['DNA.synthesis/chromatin structure'],LOC_Os04g39280,,118.461115207879,45,Turquoise,107.19382235637
32,Os07g0529700,"Similar to Xyloglucan endotransglucosylase/hydrolase 1., Similar to Xyloglucan endo-transglycosylase-like protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)",XTH1,,['cell wall.modification'],LOC_Os07g34580,,123.129981533994,31,Turquoise,106.69743718426
33,Os05g0535900,IQ calmodulin-binding region domain containing protein.,Molecular Function: protein binding (GO:0005515),,,['signalling.calcium'],LOC_Os05g45930,,122.669276714647,32,Turquoise,105.832688333149
34,Os09g0560000,Armadillo-like helical domain containing protein.,Molecular Function: binding (GO:0005488),,,['not assigned.unknown'],LOC_Os09g38710,,117.017781187212,49,Turquoise,105.785539242377
35,Os09g0556800,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os09g38450,,115.970695102991,54,Turquoise,105.615404672686
36,Os03g0736500,Syntaxin-related protein KNOLLE (Syntaxin 111) (AtSYP111).,"Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192), Cellular Component: membrane (GO:0016020), Molecular Function: SNAP receptor activity (GO:0005484), Molecular Function: protein binding (GO:0005515)",OsKNOLLE,SNARE interactions in vesicular transport,['cell.vesicle transport'],LOC_Os03g52650,,119.670988800642,42,Turquoise,105.241047133644
37,Os03g0174200,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g07810,,121.580496484446,34,Turquoise,104.930890156544
38,Os03g0301800,Similar to Kinesin-like polypeptides 9 (Fragment).,"Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",,,['cell.organisation'],LOC_Os03g18980,,123.952365945123,29,Turquoise,104.673142066342
39,Os10g0498900,Similar to Microtubule-associated protein EB1-like protein.,"Molecular Function: protein binding (GO:0005515), Molecular Function: microtubule binding (GO:0008017)",,,['cell.organisation'],LOC_Os10g35580,,123.54679129674,30,Turquoise,104.130098383899
40,Os04g0375900,"Kinesin, motor region domain containing protein.","Biological Process: DNA repair (GO:0006281), Biological Process: microtubule-based movement (GO:0007018), Molecular Function: DNA binding (GO:0003677), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",,,['cell.organisation'],LOC_Os04g30720,,115.693265604928,56,Turquoise,104.058733430304
41,Os03g0212600,Targeting for Xklp2 family protein.,,,,['not assigned.unknown'],LOC_Os03g11400,,114.332962870986,65,Turquoise,103.969355090903
42,Os12g0616000,Similar to Kinesin-like protein KIFC3.,"Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",,,['cell.organisation'],LOC_Os12g42160,,115.411673926479,59,Turquoise,103.893269914355
43,Os04g0640700,"Similar to Alpha-L-arabinofuranosidase/beta-D-xylosidase isoenzyme ARA-I., Similar to OSIGBa0138H21-OSIGBa0138E01.14 protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)",,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways",['cell wall.degradation.mannan-xylose-arabinose-fucose'],LOC_Os04g54810,,113.9075070962,66,Turquoise,103.316099931775
44,Os01g0896300,Hypothetical conserved gene.,,FSM,,['DNA.synthesis/chromatin structure'],LOC_Os01g67100,,116.764024422973,50,Turquoise,103.043076755708
45,Os07g0408500,Similar to Rac GTPase activating protein 3 (Fragment).,"Biological Process: signal transduction (GO:0007165), Cellular Component: intracellular (GO:0005622), Molecular Function: protein binding (GO:0005515)",,,['signalling.G-proteins'],LOC_Os07g22580,,112.615928084519,72,Turquoise,103.026327583775
46,Os01g0805600,Similar to Cyclin-B1-1.,"Biological Process: regulation of cyclin-dependent protein kinase activity (GO:0000079), Biological Process: regulation of cell cycle (GO:0051726), Cellular Component: nucleus (GO:0005634), Molecular Function: protein kinase binding (GO:0019901)",Orysa;CycB1;1,,['cell.cycle'],LOC_Os01g59120,,115.83095942747,55,Turquoise,103.016789443614
47,Os11g0580000,Similar to predicted protein.,"Biological Process: spliceosome assembly (GO:0000245), Biological Process: nuclear mRNA splicing, via spliceosome (GO:0000398), Molecular Function: binding (GO:0005488)",,,['not assigned.unknown'],LOC_Os11g37100,,115.501888915465,57,Turquoise,102.823870345945
48,Os06g0104300,Similar to Pectinesterase-like protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: copper ion binding (GO:0005507), Molecular Function: oxidoreductase activity (GO:0016491)",,,"['misc.oxidases - copper, flavone etc.']",LOC_Os06g01490,,115.480296807436,58,Turquoise,102.819052001123
49,Os02g0829100,Replication protein A 30kDa.,Molecular Function: nucleic acid binding (GO:0003676),"OsRPA2, OsRPA32","DNA replication, Nucleotide excision repair, Mismatch repair, Homologous recombination","['DNA.repair', 'protein.aa activation']",LOC_Os02g58220,,117.871959961452,48,Turquoise,101.940433143755
50,Os10g0418000,Similar to Histone H2A.,"Biological Process: nucleosome assembly (GO:0006334), Cellular Component: nucleosome (GO:0000786), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677)",,,['DNA.synthesis/chromatin structure.histone'],LOC_Os10g28230,,118.30313933287,47,Turquoise,101.141344575678
51,Os08g0421800,Similar to Mitogen-activated protein kinase kinase kinase 1 (EC 2.7.1.-) (Arabidospsis NPK1-related protein kinase 1). Splice isoform 1S.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,MAPK signaling pathway - plant,['protein.postranslational modification'],LOC_Os08g32600,,112.782792123304,70,Turquoise,100.835360168023
52,Os10g0563700,Similar to Nucleoside diphosphate kinase I (EC 2.7.4.6) (NDK I) (NDP kinase I) (PP18).,"Biological Process: nucleoside diphosphate phosphorylation (GO:0006165), Biological Process: GTP biosynthetic process (GO:0006183), Biological Process: UTP biosynthetic process (GO:0006228), Biological Process: CTP biosynthetic process (GO:0006241), Molecular Function: nucleoside diphosphate kinase activity (GO:0004550), Molecular Function: ATP binding (GO:0005524)",OsNDPK4,"Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism, Biosynthesis of cofactors, MAPK signaling pathway - plant",['nucleotide metabolism.phosphotransfer and pyrophosphatases.nucleoside diphosphate kinase'],LOC_Os10g41410,,122.470716311458,33,Turquoise,99.6981025719784
53,Os02g0739700,E2F Family domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: transcription factor complex (GO:0005667), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)",,,['RNA.regulation of transcription.E2F/DP transcription factor family'],LOC_Os02g50630,E2F/DP,107.655033456428,90,Turquoise,99.551622117959
54,Os09g0442700,"Chromatin remodeling factor, Genome-wide DNA methylation",Molecular Function: ATP binding (GO:0005524),OsDDM1a,,['RNA.regulation of transcription.Chromatin Remodeling Factors'],LOC_Os09g27060,,114.736252817033,62,Turquoise,99.4545258945208
55,Os12g0621700,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os12g42700,,114.460616330906,64,Turquoise,99.4444576662422
56,Os02g0699433,Hypothetical conserved gene.,,,,,LOC_Os02g47130,,113.24968709081,68,Turquoise,99.0582590200647
57,Os12g0263100,"Similar to Zinc finger, DHHC domain containing 4.",Molecular Function: zinc ion binding (GO:0008270),,,['RNA.regulation of transcription.unclassified'],LOC_Os12g16210,,113.487757647769,67,Turquoise,98.9654428880781
58,Os02g0700100,Similar to WD-repeat protein.,Molecular Function: protein binding (GO:0005515),OsWD40-51|OsCDC20.1,Ubiquitin mediated proteolysis,['development.unspecified'],LOC_Os02g47180,,111.974098791303,76,Turquoise,98.6447266861563
59,Os01g0259400,Armadillo-type fold domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: binding (GO:0005488), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,['protein.postranslational modification'],LOC_Os01g15480,,114.873937359041,61,Turquoise,98.5480793611747
60,Os04g0228100,Similar to H0209A05.2 protein.,,,,['not assigned.unknown'],LOC_Os04g15800,,107.173038897427,92,Turquoise,98.2901119717965
61,Os05g0235800,DNA-dependent ATPase MCM domain containing protein.,"Biological Process: DNA replication (GO:0006260), Biological Process: DNA-dependent DNA replication initiation (GO:0006270), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: ATP binding (GO:0005524)",MCM6,DNA replication,['DNA.synthesis/chromatin structure'],LOC_Os05g14590,,116.089244816411,52,Turquoise,98.2644370635255
62,Os02g0810200,"Kinesin-related protein, Regulation of cell division and plant development","Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524), Molecular Function: microtubule binding (GO:0008017)",STD1,,['cell.organisation'],LOC_Os02g56540,,112.190267692322,73,Turquoise,97.8986871465897
63,Os01g0756900,Hypothetical protein.,,AGP17,,['not assigned.unknown'],LOC_Os01g55220,,111.128123279702,78,Turquoise,97.7860198484704
64,Os10g0169200,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os10g08780,,110.044001977306,82,Turquoise,97.4950846078041
65,Os07g0600700,X8 domain containing protein.,,,,"['misc.beta 1,3 glucan hydrolases']",LOC_Os07g40940,,109.328186980683,84,Turquoise,97.0452798994897
66,Os07g0501800,Similar to Receptor-like protein kinase.,Molecular Function: protein binding (GO:0005515),,,['signalling.receptor kinases.misc'],LOC_Os07g31840,,119.519841900279,43,Turquoise,96.4625425335522
67,Os01g0273100,Similar to Ubiquitin conjugating protein-like (Ubiquitin-conjugating enzyme) (Ubiquitinating enzyme).,Molecular Function: acid-amino acid ligase activity (GO:0016881),OsUBC27,Ubiquitin mediated proteolysis,['protein.degradation.ubiquitin.E2'],LOC_Os01g16650,,104.068497874345,99,Turquoise,96.0190835271174
68,Os01g0544450,Similar to DNA replication licensing factor mcm4.,"Biological Process: DNA replication (GO:0006260), Biological Process: DNA-dependent DNA replication initiation (GO:0006270), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: DNA binding (GO:0003677), Molecular Function: ATP binding (GO:0005524), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)",MCM4,DNA replication,['DNA.synthesis/chromatin structure'],LOC_Os01g36390,,115.981542246481,53,Turquoise,95.7396404639927
69,Os11g0169800,Similar to Long-chain-fatty-acid--CoA ligase 4 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 4) (LACS 4).,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",,"Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Peroxisome",['lipid metabolism.FA synthesis and FA elongation.long chain fatty acid CoA ligase'],LOC_Os11g06880,,120.296904816467,39,Turquoise,95.5334111166289
70,Os01g0108800,"Protein of unknown function DUF936, plant family protein.",,,,['not assigned.unknown'],LOC_Os01g01890,,113.174324273541,69,Turquoise,95.3801933345421
71,Os10g0504600,Similar to SKIP interacting protein 24 (Fragment).,,,,['protein.targeting.secretory pathway.unspecified'],LOC_Os10g36060,,109.573076195117,83,Turquoise,95.1648711346736
72,Os02g0699466,Conserved hypothetical protein.,,,,,LOC_Os02g47130,,114.472487835766,63,Turquoise,94.9805980475082
73,Os03g0770900,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g56070,,100.469065705649,110,Turquoise,94.1442345507333
74,Os03g0672400,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g46920,,98.8424289946582,118,Turquoise,93.8985208670403
75,Os07g0645000,Allergen V5/Tpx-1 related family protein.,,,,['not assigned.unknown'],LOC_Os07g45060,,112.70890181114,71,Turquoise,93.8507560418818
76,Os01g0514600,Similar to Fimbrin 1 (AtFIM1).,"Molecular Function: actin binding (GO:0003779), Molecular Function: protein binding (GO:0005515)",,,['cell.organisation'],LOC_Os01g33080,,102.160736669581,105,Turquoise,93.8164250477796
77,Os02g0109100,Similar to diphosphomevalonate decarboxylase.,"Biological Process: isoprenoid biosynthetic process (GO:0008299), Biological Process: phosphorylation (GO:0016310), Molecular Function: diphosphomevalonate decarboxylase activity (GO:0004163), Molecular Function: ATP binding (GO:0005524), Molecular Function: kinase activity (GO:0016301)",,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",['secondary metabolism.isoprenoids.mevalonate pathway.mevalonate diphosphate decarboxylase'],LOC_Os02g01920,,120.291034120619,40,Turquoise,93.5109292615067
78,Os03g0138500,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g04550,,107.370904532719,91,Turquoise,93.0472590797057
79,Os11g0302500,Similar to cycloeucalenol cycloisomerase.,,,"Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",['not assigned.unknown'],LOC_Os11g19700,,108.375644971228,88,Turquoise,92.9984287700426
80,Os05g0406800,"Leucine-rich repeat, N-terminal domain containing protein.",,,,['signalling.receptor kinases.leucine rich repeat III'],LOC_Os05g33690,,102.14195669126,106,Turquoise,92.9080724403456
81,Os09g0533900,Similar to CEL5=CELLULASE 5 (Fragment).,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)",OsGH9B5,,"['misc.gluco-, galacto- and mannosidases.endoglucanase']",LOC_Os09g36350,,104.416103401009,97,Turquoise,92.7607474192341
82,Os03g0214100,Replication protein A1.,"Biological Process: DNA replication (GO:0006260), Cellular Component: nucleus (GO:0005634), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: DNA binding (GO:0003677)",OsRPA70b,"DNA replication, Nucleotide excision repair, Mismatch repair, Homologous recombination",['DNA.synthesis/chromatin structure'],LOC_Os03g11540,,104.355438829084,98,Turquoise,92.5301573458987
83,Os06g0308300,"Similar to 65kD microtubule associated protein., Similar to microtubule-associated protein MAP65-1a.",,,,['cell.organisation'],LOC_Os06g20370,,110.401058951897,81,Turquoise,92.3984559076105
84,Os04g0350300,Similar to SKIP interacting protein 18 (Fragment).,"Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",PAKRP1|OsKRP1,,['cell.organisation'],LOC_Os04g28260,,99.9561546079184,114,Turquoise,92.1165216582095
85,Os01g0226300,Reticulon family protein.,Cellular Component: endoplasmic reticulum (GO:0005783),,,['stress.biotic'],LOC_Os01g12650,,108.767847025072,86,Turquoise,91.8027248637221
86,Os01g0931200,Armadillo-type fold domain containing protein.,Molecular Function: binding (GO:0005488),,,['not assigned.unknown'],LOC_Os01g70560,,100.08567930675,112,Turquoise,91.1169173623708
87,Os11g0104400,Similar to W-3 fatty acid desaturase.,"Biological Process: lipid metabolic process (GO:0006629), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water (GO:0016717)",OsFAD3,,['lipid metabolism.FA desaturation.omega 3 desaturase'],LOC_Os11g01340,,107.957225473853,89,Turquoise,90.95104635443
88,Os03g0339700,"Protein of unknown function DUF827, plant family protein.",,,,['not assigned.unknown'],LOC_Os03g22040,,102.915701816087,102,Turquoise,90.917342951104
89,Os08g0327400,Similar to Enoyl-ACP reductase (Fragment).,Molecular Function: nucleotide binding (GO:0000166),,"Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors",['lipid metabolism.FA synthesis and FA elongation.enoyl ACP reductase'],LOC_Os08g23810,,119.193596439791,44,Turquoise,90.7149640773961
90,Os04g0433800,Similar to RECQ4A; ATP binding / ATP-dependent helicase/ helicase/ nucleic acid binding.,"Biological Process: DNA replication (GO:0006260), Biological Process: DNA repair (GO:0006281), Biological Process: DNA recombination (GO:0006310), Biological Process: cellular metabolic process (GO:0044237), Cellular Component: intracellular (GO:0005622), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: catalytic activity (GO:0003824), Molecular Function: helicase activity (GO:0004386), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent helicase activity (GO:0008026), Molecular Function: ATP-dependent 3'-5' DNA helicase activity (GO:0043140)",OsRecQl4,Homologous recombination,['DNA.unspecified'],LOC_Os04g35420,,110.786148998902,80,Turquoise,90.532160299391
