id,Label,Description,GO,Symbol,KEGG,MapMan,MSU_LOC,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity
33,Os06g0251100,Membrane attack complex component/perforin (MACPF) domain domain containing protein.,,,,['cell.cell death.plants'],LOC_Os06g14050,,22.151845638239,3026,Red,18.0802150505002
34,Os06g0103500,"Similar to Acyl-coenzyme A oxidase 1, peroxisomal (EC 1.3.3.6) (AOX 1) (Long- chain acyl-CoA oxidase) (AtCX1)., Similar to Acyl-CoA dehydrogenase (Fragment)., Similar to predicted protein.","Biological Process: fatty acid metabolic process (GO:0006631), Biological Process: fatty acid beta-oxidation (GO:0006635), Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: peroxisome (GO:0005777), Molecular Function: acyl-CoA dehydrogenase activity (GO:0003995), Molecular Function: acyl-CoA oxidase activity (GO:0003997), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), , Biological Process: fatty acid beta-oxidation (GO:0006635), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: peroxisome (GO:0005777), Molecular Function: acyl-CoA oxidase activity (GO:0003997), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627)",OsACX1,"Fatty acid degradation, beta-Alanine metabolism, alpha-Linolenic acid metabolism, Propanoate metabolism, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Fatty acid metabolism, Peroxisome",['lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH'],LOC_Os06g01390,,42.3801348843154,1129,Red,17.9396327235992
35,Os11g0569800,"Protein kinase, catalytic domain domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,['signalling.receptor kinases.misc'],LOC_Os11g36190,,26.5178586855028,2390,Red,17.9138637198213
36,Os08g0508800,"Lipoxygenase, chloroplast precursor (EC 1.13.11.12).","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: protein binding (GO:0005515), Molecular Function: lipoxygenase activity (GO:0016165), Molecular Function: oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702), Molecular Function: metal ion binding (GO:0046872)",OsHI-LOX,"Linoleic acid metabolism, alpha-Linolenic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",['hormone metabolism.jasmonate.synthesis-degradation.lipoxygenase'],LOC_Os08g39840,,23.551653224428,2811,Red,17.8282889946978
37,Os03g0729100,Protein of unknown function DUF3054 domain containing protein.,,,,['not assigned.unknown'],LOC_Os03g51930,,28.001103884611,2213,Red,17.5372897977372
38,Os04g0614500,"Pyridoxal phosphate-dependent transferase, major region, subdomain 1 domain containing protein.","Molecular Function: catalytic activity (GO:0003824), Molecular Function: transaminase activity (GO:0008483), Molecular Function: pyridoxal phosphate binding (GO:0030170)",,"Alanine, aspartate and glutamate metabolism, Butanoate metabolism, Metabolic pathways",['amino acid metabolism.synthesis.central amino acid metabolism.GABA.GABA transaminase'],LOC_Os04g52440,,19.7213646973053,3471,Red,17.3491557563794
39,Os04g0631100,Similar to H0105C05.5 protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: transmembrane transporter activity (GO:0022857)",,,['transport.unspecified cations'],LOC_Os04g53930,,28.5969199498739,2139,Red,17.3232617194807
40,Os08g0206400,Similar to Potassium transporter 18.,"Biological Process: potassium ion transmembrane transport (GO:0071805), Cellular Component: membrane (GO:0016020), Molecular Function: potassium ion transmembrane transporter activity (GO:0015079)",HAK12,,['transport.potassium'],LOC_Os08g10550,,21.6010857027972,3116,Red,17.2765160148483
41,Os05g0120200,"Similar to ATPase, coupled to transmembrane movement of substances.","Cellular Component: membrane (GO:0016020), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)",OsABCG11,,['transport.ABC transporters and multidrug resistance systems'],LOC_Os05g02890,,25.4038771658382,2544,Red,17.2386617029554
42,Os07g0245100,"Similar to Cytosine deaminase (EC 3.5.4.1)., Similar to cDNA clone:J023115F20, full insert sequence.","Molecular Function: catalytic activity (GO:0003824), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: catalytic activity (GO:0003824)",,,['nucleotide metabolism.degradation'],LOC_Os07g14150,,56.0144438477488,623,Red,17.2377443035794
43,Os06g0569500,"Ent-kaurene oxidase, Diterpenoid phytoalexin biosynthesis","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)","KO4, OsKO4, OsKOL4, KOS1, CYP701A8, OsKO2","Diterpenoid biosynthesis, Biosynthesis of secondary metabolites",['misc.cytochrome P450'],LOC_Os06g37300,,21.2546379922678,3175,Red,17.0898495693892
44,Os04g0581100,2OG-Fe(II) oxygenase domain containing protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)",,,['hormone metabolism.ethylene.synthesis-degradation'],LOC_Os04g49210,,29.8775133448029,1999,Red,16.9458574204364
45,Os12g0586000,Similar to Disease resistance protein ADR1 (Activated disease resistance protein 1).,"Biological Process: defense response (GO:0006952), Molecular Function: protein binding (GO:0005515), Molecular Function: ADP binding (GO:0043531)",,,['stress.biotic.PR-proteins'],LOC_Os12g39620,,41.5237413737695,1164,Red,16.9050192657272
46,Os01g0107000,"Similar to peroxin Pex14., Peroxisome membrane anchor protein Pex14p, N-terminal domain containing protein.","Cellular Component: peroxisome (GO:0005777), Cellular Component: membrane (GO:0016020)",,Peroxisome,['protein.targeting.peroxisomes'],LOC_Os01g01720,,29.2753969508849,2066,Red,16.8231164870694
47,Os07g0147900,"Similar to Ferredoxin-NADP reductase precursor (Fragment)., Similar to Ferredoxin--NADP reductase.","Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: thylakoid membrane (GO:0042651), Molecular Function: ferredoxin-NADP+ reductase activity (GO:0004324), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), Molecular Function: NADP binding (GO:0050661), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491)",,"Photosynthesis, Metabolic pathways",['OPP.electron transfer'],LOC_Os07g05400,,21.2926270457505,3169,Red,16.8201709860133
48,Os05g0406300,Hypothetical protein.,,,,,None,,24.7083331616002,2647,Red,16.752919472244
49,Os09g0439200,"Jasmonate ZIM-domain protein, Jasmonate-induced resistance to bacterial blight, Repressor of jasmonic acid signaling",,"TIFY10C, OsJAZ7, OsJAZ 8, OsJAZ8, Os-JAZ8, JAZ8, OsTIFY10c, OsTIFY10c/OsJAZ8",Plant hormone signal transduction,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os09g26780,,24.4072843786058,2687,Red,16.7236269387136
50,Os03g0599600,"Regulator of chromosome condensation, RCC1 domain containing protein.",,,,['cell.division'],LOC_Os03g40260,,23.6102858366215,2802,Red,16.713422838259
51,Os05g0143200,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os05g05130,,23.0589414219127,2885,Red,16.7006612821724
52,Os10g0469600,"Similar to Leucine Rich Repeat family protein, expressed.",Molecular Function: protein binding (GO:0005515),,,"['stress.biotic.PR-proteins', 'signalling.receptor kinases.leucine rich repeat XI']",LOC_Os10g33130,,25.6008443704928,2515,Red,16.6177729840672
53,Os06g0586150,"Protein kinase, catalytic domain domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,['signalling.receptor kinases.misc'],LOC_Os06g38670,,28.0154035824293,2211,Red,16.2127847879169
54,Os05g0205050,Isoform 2 of Aquaporin NIP1-3.,"Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)",,,['transport.Major Intrinsic Proteins.NIP'],LOC_Os05g11560,,55.4089471671836,636,Red,16.1987632032423
55,Os01g0183000,Similar to GmCK3p (EC 2.7.1.32) (Fragment).,"Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Molecular Function: phosphotransferase activity, alcohol group as acceptor (GO:0016773)",,"Glycerophospholipid metabolism, Metabolic pathways",['lipid metabolism.Phospholipid synthesis.choline kinase'],LOC_Os01g08760,,32.5094567202583,1768,Red,16.1806658077036
56,Os07g0615200,Tify domain containing protein.,Molecular Function: protein binding (GO:0005515),OsJAZ7|OsTIFY10b,Plant hormone signal transduction,['not assigned.unknown'],LOC_Os07g42370,,22.6565591731649,2948,Red,16.1243103247804
57,Os03g0610800,Similar to Protein zx.,Molecular Function: serine-type endopeptidase inhibitor activity (GO:0004867),OsSRP-FRS|OrysaZxb,,['protein.degradation.serine protease'],LOC_Os03g41438,,27.6690629831133,2250,Red,16.1218850820985
58,Os03g0138000,Conserved hypothetical protein.,,,,['signalling.calcium'],LOC_Os03g04500,,42.8127931482888,1100,Red,16.0878675169344
59,Os05g0323800,Similar to ubiquinone biosynthesis protein ubiB.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsAGSW1,,['transport.ABC transporters and multidrug resistance systems'],LOC_Os05g25840,,43.1580486734241,1078,Red,16.0857578465328
60,Os01g0106900,Similar to 1-deoxy-D-xylulose 5-phosphate reductoisomerase (Fragment).,"Biological Process: isoprenoid biosynthetic process (GO:0008299), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: protein binding (GO:0005515), Molecular Function: 1-deoxy-D-xylulose-5-phosphate reductoisomerase activity (GO:0030604), Molecular Function: metal ion binding (GO:0046872), Molecular Function: NADPH binding (GO:0070402)",OsDXR,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",['secondary metabolism.isoprenoids.non-mevalonate pathway.DXR'],LOC_Os01g01710,,18.5992223451877,3699,Red,16.0542562837989
61,Os01g0586800,Similar to WRKY transcription factor 5 (Fragment).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565)",OsWRKY27,,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os01g40430,WRKY,38.2931422217163,1342,Red,15.9833548821058
62,Os12g0555200,Similar to Probenazole-inducible protein PBZ1.,"Biological Process: defense response (GO:0006952), Biological Process: response to biotic stimulus (GO:0009607)",OsPR10b|OsPBZc,,['not assigned.unknown'],LOC_Os12g36850,,23.5479500611479,2813,Red,15.9294905390976
63,Os01g0887100,Similar to 4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol synthase.,"Biological Process: isoprenoid biosynthetic process (GO:0008299), Molecular Function: catalytic activity (GO:0003824)",OsMCS,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",['secondary metabolism.isoprenoids.non-mevalonate pathway.CMS'],LOC_Os01g66360,,16.995656817815,4066,Red,15.9113096381411
64,Os07g0537600,Hypothetical conserved gene.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os07g35330,,24.5378654510869,2669,Red,15.854063748154
65,Os04g0178300,"Similar to Isoform 3 of Syn-copalyl diphosphate synthase., Similar to Syn-copalyl diphosphate synthase., Syn-copalyl diphosphate synthase, Fungal non-host disease resistance","Biological Process: metabolic process (GO:0008152), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: lyase activity (GO:0016829), Biological Process: metabolic process (GO:0008152), Molecular Function: terpene synthase activity (GO:0010333), Molecular Function: lyase activity (GO:0016829)","OsCPS4, Os-CPS4, OsCyc1, OsCPSsyn","Diterpenoid biosynthesis, Biosynthesis of secondary metabolites",['secondary metabolism.isoprenoids.terpenoids'],LOC_Os04g09900,,16.8841862340349,4099,Red,15.6083250058932
66,Os09g0362500,"Peptidase M1, membrane alanine aminopeptidase family protein.","Biological Process: proteolysis (GO:0006508), Molecular Function: metallopeptidase activity (GO:0008237), Molecular Function: zinc ion binding (GO:0008270)",,,['protein.degradation'],LOC_Os09g19790,,23.6411489089463,2798,Red,15.4510779192716
67,Os05g0104200,"Polygalacturonase inhibiting protein, Inhibitor of fungal polygalacturonase, Sheath blight resistance",Molecular Function: protein binding (GO:0005515),"PGIP1, Ospgip1, pgip1, OsPGIP1",,['signalling.receptor kinases.leucine rich repeat III'],LOC_Os05g01380,,28.6568834612558,2131,Red,15.4410286192025
68,Os10g0468500,"Serine/threonine protein kinase-related domain containing protein., Hypothetical conserved gene.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Molecular Function: protein binding (GO:0005515)",,,['signalling.receptor kinases.leucine rich repeat XI'],LOC_Os10g33040,,26.6206647087131,2377,Red,15.3380348959544
69,Os06g0725200,"Lipase, GDSL domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",GELP90,,['misc.GDSL-motif lipase'],LOC_Os06g50950,,22.9212821081743,2909,Red,15.2529438640617
70,Os01g0674800,Serine/threonine-specific protein kinase NPK15-like.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,['signalling.receptor kinases.misc'],LOC_Os01g48390,,17.8579368930982,3861,Red,14.9622599353935
71,Os01g0825800,"Amino acid transporter, transmembrane domain containing protein., Similar to Amino acid-polyamine transporter.",,,,['transport.amino acids'],LOC_Os01g61044,,41.179397879899,1180,Red,14.8792268822113
72,Os01g0389700,Protein of unknown function DUF679 family protein.,,,,['not assigned.unknown'],LOC_Os01g29330,,17.5488127562924,3927,Red,14.8465914627928
