id,Label,Description,GO,Symbol,KEGG,MapMan,MSU_LOC,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity
30,Os10g0135600,Alpha/beta hydrolase family protein.,,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",['lipid metabolism.lipid degradation.lipases.acylglycerol lipase'],LOC_Os10g04620,,68.433159971026,347,Blue,54.5332647941892
31,Os04g0182800,Similar to Electron transfer flavoprotein beta-subunit-like.,Molecular Function: electron carrier activity (GO:0009055),,,['mitochondrial electron transport / ATP synthesis.electron transfer flavoprotein'],LOC_Os04g10400,,64.9297701718621,428,Blue,54.3285366112806
32,Os03g0336600,Reticulon family protein.,,,,"['stress.biotic', 'protein.targeting.secretory pathway.plasma membrane']",LOC_Os03g21840,,66.150076965125,396,Blue,54.0147393935082
33,Os11g0605500,Acyl-CoA oxidase.,"Biological Process: fatty acid metabolic process (GO:0006631), Biological Process: fatty acid beta-oxidation (GO:0006635), Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: peroxisome (GO:0005777), Molecular Function: acyl-CoA dehydrogenase activity (GO:0003995), Molecular Function: acyl-CoA oxidase activity (GO:0003997), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",OsACX2,"Fatty acid degradation, beta-Alanine metabolism, alpha-Linolenic acid metabolism, Propanoate metabolism, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Fatty acid metabolism, Peroxisome",['lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH'],LOC_Os11g39220,,67.6471263183799,366,Blue,53.8758160261617
34,Os04g0614600,"Similar to Viroid RNA-binding protein (Fragment)., Similar to OSIGBa0126B18.7 protein.","Molecular Function: catalytic activity (GO:0003824), Molecular Function: transaminase activity (GO:0008483), Molecular Function: pyridoxal phosphate binding (GO:0030170)",Osl2,"Alanine, aspartate and glutamate metabolism, Butanoate metabolism, Metabolic pathways",['amino acid metabolism.synthesis.central amino acid metabolism.GABA.GABA transaminase'],LOC_Os04g52450,,66.1211675923907,397,Blue,53.4387890775433
35,Os04g0439100,"Similar to H0525C06.4 protein., T-complex 11 family protein.",,,,['not assigned.unknown'],LOC_Os04g35840,,65.1473258516122,424,Blue,53.1799106281639
36,Os11g0147150,Hypothetical gene.,,,,,None,,62.5922500970627,462,Blue,53.1285874169132
37,Os07g0471000,"Endoplasmic reticulum (ER) stress sensor, Transducer of ER stress, ER stress response","Biological Process: mRNA processing (GO:0006397), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: ribonuclease activity (GO:0004540), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524)","IRE1, OsIRE1, OsIre1",Protein processing in endoplasmic reticulum,['protein.postranslational modification'],LOC_Os07g28820,,65.7126870817645,409,Blue,52.924643361475
38,Os05g0464001,Conserved hypothetical protein.,,,,,None,,61.905046897541,475,Blue,52.8741062903076
39,Os05g0511000,"TRAM, LAG1 and CLN8 homology domain containing protein.",Cellular Component: integral to membrane (GO:0016021),,,['not assigned.unknown'],LOC_Os05g43540,,64.3463749205598,434,Blue,52.7400461300238
40,Os01g0125900,Ubiquitin-conjugating enzyme/RWD-like domain containing protein.,Molecular Function: acid-amino acid ligase activity (GO:0016881),OsUBC34,Ubiquitin mediated proteolysis,['protein.degradation.ubiquitin'],LOC_Os01g03520,,60.8083720539879,497,Blue,52.6532383796228
41,Os12g0137500,Similar to Avr9/Cf-9 rapidly elicited protein 271 (Fragment).,Biological Process: regulation of signal transduction (GO:0009966),,Autophagy - other,['protein.postranslational modification'],LOC_Os12g04290,,66.090590968256,399,Blue,52.5143496796667
42,Os02g0616600,"Hypothetical protein., Conserved hypothetical protein.",,,,['not assigned.unknown'],LOC_Os02g40330,,64.224481799511,436,Blue,51.9121784037132
43,Os02g0656200,Similar to Ceramide kinase.,"Biological Process: activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway (GO:0007205), Molecular Function: diacylglycerol kinase activity (GO:0004143)",OsCERK,"Sphingolipid metabolism, Metabolic pathways",['protein.postranslational modification'],"LOC_Os02g43906, LOC_Os02g43912",,75.52114360693,267,Blue,51.8361352063159
44,Os07g0616900,"Zinc finger, RING/FYVE/PHD-type domain containing protein.",Molecular Function: metal ion binding (GO:0046872),,,['RNA.regulation of transcription.unclassified'],LOC_Os07g42500,,69.6494717444495,328,Blue,51.7639156594451
45,Os02g0709800,"GTPase-activating protein, Regulation of vesicle trafficking from trans-Golgi network to plasma membrane or central vacuole",,OsGAP1,,['signalling.G-proteins'],LOC_Os02g48000,,60.9978177035278,493,Blue,51.6407478782992
46,Os02g0783700,Similar to Lysine ketoglutarate reductase/saccharopine dehydrogenase.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491)",OsLKR/SDH,,['amino acid metabolism.degradation.aspartate family.lysine'],LOC_Os02g54254,,65.4844231605788,415,Blue,51.6334640842152
47,Os03g0232900,Hly-III related domain containing protein.,Cellular Component: integral to membrane (GO:0016021),,,['not assigned.unknown'],LOC_Os03g13040,,65.3852366362415,417,Blue,51.5558137224152
48,Os01g0911300,Similar to Transporter associated with antigen processing-like protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ATPase activity, coupled to transmembrane movement of substances (GO:0042626)",OsABCB24,,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g68330,,64.5234035612584,433,Blue,51.3053542537709
49,Os02g0821900,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os02g57600,,60.2136118184085,510,Blue,51.1783453884205
50,Os11g0614900,"Protein of unknown function DUF829, TMEM53 domain containing protein.",,,,['not assigned.unknown'],LOC_Os11g40070,,63.8157518821271,445,Blue,51.1440099768512
51,Os07g0271000,Similar to GDP dissociation inhibitor protein OsGDI1.,"Biological Process: protein transport (GO:0015031), Molecular Function: Rab GDP-dissociation inhibitor activity (GO:0005093)",,,['signalling.G-proteins'],LOC_Os07g16970,,69.4415040318808,331,Blue,50.8673771971599
52,Os05g0105200,Similar to Ras-related protein Rab-1B.,"Biological Process: small GTPase mediated signal transduction (GO:0007264), Molecular Function: GTP binding (GO:0005525)",,,['signalling.G-proteins'],LOC_Os05g01490,,60.4713053348265,506,Blue,50.7302685581063
53,Os02g0655700,Amino acid/polyamine transporter I family protein.,"Biological Process: amino acid transmembrane transport (GO:0003333), Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: amino acid transmembrane transporter activity (GO:0015171)",,,['transport.amino acids'],LOC_Os02g43860,,66.7116018086343,385,Blue,50.3624689954051
54,Os04g0433200,Similar to H0315E07.10 protein.,,,,['not assigned.unknown'],LOC_Os04g35380,,59.5256919619996,525,Blue,50.2618261002405
55,Os03g0643300,"Ornithine delta-aminotransferase, Abiotic stress tolerance","Molecular Function: catalytic activity (GO:0003824), Molecular Function: transaminase activity (GO:0008483), Molecular Function: pyridoxal phosphate binding (GO:0030170)",OsOAT,,"['amino acid metabolism.degradation.glutamate family.arginine', 'tetrapyrrole synthesis.GSA']",LOC_Os03g44150,,64.0171329604947,441,Blue,50.1642406718193
56,Os07g0626300,"UV radiation resistance protein/autophagy-related protein 14 domain containing protein., Similar to predicted protein.",Biological Process: positive regulation of autophagy (GO:0010508),,,['not assigned.unknown'],LOC_Os07g43322,,65.3556064668576,419,Blue,50.0529845089355
57,Os11g0112800,Saposin-like domain containing protein.,Biological Process: lipid metabolic process (GO:0006629),,Sphingolipid metabolism,['not assigned.unknown'],LOC_Os11g02150,,59.6857590236882,522,Blue,49.6552351843233
58,Os09g0544900,MaoC-like dehydratase domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: oxidoreductase activity (GO:0016491)",,,"[""lipid metabolism.''exotics'' (steroids, squalene etc)""]",LOC_Os09g37280,,61.6417701962629,480,Blue,49.3489488079273
59,Os08g0107500,"Uncharacterised protein family, Shwachman-Bodian-Diamond syndrome related domain containing protein.",Biological Process: ribosome biogenesis (GO:0042254),,Ribosome biogenesis in eukaryotes,['protein.degradation.ubiquitin.E3.RING'],LOC_Os08g01620,,58.4805645259327,551,Blue,49.3395958646116
60,Os03g0803800,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g58910,,58.7015062550659,544,Blue,49.2762654859139
61,Os01g0283500,"Similar to predicted protein., Peptidase S54, rhomboid domain containing protein.",", Cellular Component: intracellular (GO:0005622), Cellular Component: integral to membrane (GO:0016021), Molecular Function: serine-type endopeptidase activity (GO:0004252), Molecular Function: zinc ion binding (GO:0008270)",,,['RNA.regulation of transcription.unclassified'],LOC_Os01g18100,,59.3706143186869,533,Blue,49.2276954331506
62,Os11g0551800,Similar to Yippee-like protein 1 (DGL-1) (Mdgl-1).,,,,['not assigned.unknown'],LOC_Os11g35020,,63.4667382430996,452,Blue,48.9290407539495
63,Os02g0817700,Similar to 3-ketoacyl-CoA thiolase (Fragment).,,Osl57,"Fatty acid degradation, Valine, leucine and isoleucine degradation, alpha-Linolenic acid metabolism, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Peroxisome",['amino acid metabolism.degradation.branched-chain group.shared'],LOC_Os02g57260,,60.9713012030098,495,Blue,48.763351951435
64,Os02g0742000,"Transcription elongation factor, TFIIS/CRSP70, N-terminal domain containing protein., Hypothetical conserved gene., Non-protein coding transcript.","Biological Process: transcription, DNA-dependent (GO:0006351), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677),",,,['RNA.regulation of transcription.unclassified'],LOC_Os02g50840,,61.0988436721437,490,Blue,48.6083284836211
65,Os07g0187200,"FAD linked oxidase, N-terminal domain containing protein.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: UDP-N-acetylmuramate dehydrogenase activity (GO:0008762), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on CH-OH group of donors (GO:0016614), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",OsD-LDH2,,,LOC_Os07g08950,,60.7540282319805,500,Blue,48.582464849616
66,Os06g0714000,Uncharacterised protein family UPF0183 domain containing protein.,,,,['not assigned.unknown'],LOC_Os06g49990,,57.4669746022319,578,Blue,48.351661105822
67,Os03g0302000,"Peroxisomal protein, Peroxisomal biogenesis factor 11, Salt stress tolerance, Antioxidant defense","Biological Process: peroxisome fission (GO:0016559), Cellular Component: integral component of peroxisomal membrane (GO:0005779)","PEX11-3, OsPEX11-3, OsPEX11",,['not assigned.unknown'],LOC_Os03g19010,,58.6546154643888,545,Blue,48.3308251895625
68,Os05g0163700,"Similar to Acyl-coenzyme A oxidase 4, peroxisomal (EC 1.3.3.6) (AOX 4) (Short- chain acyl-CoA oxidase) (SAOX) (AtCX4) (G6p) (AtG6).","Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: acyl-CoA dehydrogenase activity (GO:0003995), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",,"Fatty acid degradation, beta-Alanine metabolism, alpha-Linolenic acid metabolism, Propanoate metabolism, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Fatty acid metabolism, Peroxisome",['lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH'],LOC_Os05g07090,,66.2366494108046,394,Blue,48.3188248352979
69,Os03g0809300,"Sporulation stage II, protein E C-terminal domain containing protein.",Molecular Function: catalytic activity (GO:0003824),,,['misc.acid and other phosphatases'],LOC_Os03g59470,,62.3708661329465,463,Blue,48.2851755040953
70,Os04g0470100,Similar to Small GTP binding protein Rab2.,"Biological Process: GTP catabolic process (GO:0006184), Biological Process: intracellular protein transport (GO:0006886), Biological Process: nucleocytoplasmic transport (GO:0006913), Biological Process: signal transduction (GO:0007165), Biological Process: small GTPase mediated signal transduction (GO:0007264), Biological Process: protein transport (GO:0015031), Cellular Component: intracellular (GO:0005622), Cellular Component: membrane (GO:0016020), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)",,,['signalling.G-proteins'],LOC_Os04g39440,,58.8560923827135,540,Blue,48.2520880288368
71,Os08g0562200,"Membrane-bound NAC-like transcription factor, Transcriptional repressor, Suppression of flowering, Hypothetical conserved gene.","Biological Process: regulation of transcription, DNA-templated (GO:0006355), Molecular Function: DNA binding (GO:0003677), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)",OsNTL5,,['development.unspecified'],LOC_Os08g44820,NAC,59.8448465404717,518,Blue,48.0388105785741
72,Os03g0795800,"Uncharacterised protein family UPF0005 domain containing protein., Similar to transmembrane BAX inhibitor motif-containing protein 4.",,,,['not assigned.unknown'],LOC_Os03g58150,,61.8473349165919,476,Blue,47.867231064805
73,Os06g0552400,"Similar to zinc ion binding protein., Zinc finger, RING/FYVE/PHD-type domain containing protein.",Molecular Function: metal ion binding (GO:0046872),,,['RNA.regulation of transcription.unclassified'],LOC_Os06g35910,,55.4444208889025,633,Blue,47.744822402623
74,Os04g0275950,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os04g20749,,63.5739476262093,447,Blue,47.7406689247557
75,Os01g0314100,Catalytic domain of components of various dehydrogenase complexes containing protein.,"Biological Process: metabolic process (GO:0008152), Biological Process: fatty-acyl-CoA biosynthetic process (GO:0046949), Molecular Function: transferase activity, transferring acyl groups (GO:0016746), Molecular Function: dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity (GO:0043754), Molecular Function: cofactor binding (GO:0048037)",,"Valine, leucine and isoleucine degradation, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",['amino acid metabolism.degradation.branched-chain group.shared'],LOC_Os01g21160,,66.5188629600363,389,Blue,47.6841697039175
76,Os04g0106300,"Arginine hydrolysis enzyme, Arginase, Panicle development and grain production","Molecular Function: hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813), Molecular Function: metal ion binding (GO:0046872)","OsARG, Nglf, Nglf-1","Arginine biosynthesis, Arginine and proline metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",['amino acid metabolism.degradation.glutamate family.arginine'],LOC_Os04g01590,,56.5401398369983,608,Blue,47.3483289482304
77,Os11g0536800,"Amidase family protein., Similar to predicted protein.","Molecular Function: carbon-nitrogen ligase activity, with glutamine as amido-N-donor (GO:0016884)",,,"['misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases']",LOC_Os11g33090,,58.7106144695202,543,Blue,47.0706944002309
78,Os12g0583700,"Zinc finger, C2H2-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",ZFP252,,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os12g39400,C2H2,67.4028285038352,370,Blue,47.0313295316198
79,Os05g0513400,"Similar to non-imprinted in Prader-Willi/Angelman syndrome region protein 1., Protein of unknown function DUF803 family protein.",,,,['transport.nucleotides'],LOC_Os05g43790,,69.9434315776424,324,Blue,46.9807390263575
80,Os11g0648000,"Similar to Na+/H+ antiporter., Similar to Sodium/hydrogen exchanger.","Biological Process: cation transport (GO:0006812), Biological Process: sodium ion transport (GO:0006814), Biological Process: regulation of pH (GO:0006885), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: solute:hydrogen antiporter activity (GO:0015299), Molecular Function: sodium:hydrogen antiporter activity (GO:0015385)",OsNHX2,,['transport.unspecified cations'],LOC_Os11g42790,,62.7537415849725,460,Blue,46.9075893516081
81,Os03g0859800,"Ovarian tumour, otubain domain containing protein., Similar to cysteine-type peptidase.",,,,['protein.degradation.cysteine protease'],LOC_Os03g64219,,62.1705590671921,467,Blue,46.4717252145458
82,Os02g0621500,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g40810,,54.4472533885406,664,Blue,46.1067083471094
83,Os04g0643000,Similar to Cullin-3 (CUL-3). Splice isoform 2.,"Biological Process: ubiquitin-dependent protein catabolic process (GO:0006511), Cellular Component: cullin-RING ubiquitin ligase complex (GO:0031461), Molecular Function: ubiquitin protein ligase binding (GO:0031625)",,Ubiquitin mediated proteolysis,"['protein.degradation.ubiquitin.E3.SCF.cullin', 'protein.degradation.ubiquitin.E3.BTB/POZ Cullin3.Cullin3']",LOC_Os04g55030,,52.5996079696126,714,Blue,46.0526166136955
84,Os09g0507400,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os09g32960,,56.7196599772403,602,Blue,46.0384880492894
85,Os02g0481700,Similar to lipase class 3 family protein.,,,,['lipid metabolism.lipid degradation.lipases.triacylglycerol lipase'],LOC_Os02g28040,,55.9717839097392,624,Blue,45.9532850719706
86,Os04g0224900,FAD-dependent glycerol-3-phosphate dehydrogenase domain containing protein.,"Biological Process: glycerol-3-phosphate metabolic process (GO:0006072), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: glycerol-3-phosphate dehydrogenase complex (GO:0009331), Molecular Function: glycerol-3-phosphate dehydrogenase activity (GO:0004368), Molecular Function: oxidoreductase activity (GO:0016491)",,"Glycerophospholipid metabolism, Biosynthesis of secondary metabolites",,LOC_Os04g14790,,66.8960666749851,382,Blue,45.9185351055948
87,Os05g0279400,"Zinc finger, RING-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",EBR1,,['protein.degradation.ubiquitin.E3.RING'],LOC_Os05g19970,,53.8727432114702,680,Blue,45.9048937726423
