id,Label,Description,GO,Symbol,KEGG,MapMan,MSU_LOC,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity
25,Os04g0269900,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os04g20210,,19.6780816910353,3487,Salmon,14.6052895180368
26,Os08g0184600,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os08g08586,,31.0929320641211,1889,Salmon,14.4988152238041
27,Os04g0217600,Hypothetical gene.,,,,,None,,27.2462369301681,2298,Salmon,14.3533534039153
28,Os03g0745400,"Conserved hypothetical protein., Hypothetical conserved gene.",,,,,None,,28.1556527537759,2195,Salmon,13.5959237211741
29,Os02g0464400,"Similar to D-mannose binding lectin family protein, expressed.",,,,['not assigned.unknown'],LOC_Os02g26550,,23.9686271135844,2756,Salmon,13.4860325341458
30,Os12g0197600,Hypothetical gene.,,,,['not assigned.unknown'],LOC_Os12g09584,,32.6000605830031,1759,Salmon,13.4287792534891
31,Os06g0232800,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os06g12649,,16.256864003475,4279,Salmon,13.403986044515
32,Os01g0101600,"Immunoglobulin-like fold domain containing protein., Hypothetical conserved gene.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270),",,,['RNA.RNA binding'],LOC_Os01g01150,,19.9340755488233,3423,Salmon,13.3060778917101
33,Os09g0429600,Non-protein coding transcript.,,,,['not assigned.unknown'],LOC_Os09g26004,,15.5838968884749,4466,Salmon,13.2102047738454
34,Os06g0146200,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os06g05368,,20.7231019325986,3271,Salmon,12.6104169217052
35,Os09g0385300,Hypothetical protein.,,,,['not assigned.unknown'],LOC_Os09g21689,,28.6096060507982,2137,Salmon,12.5349543704402
36,Os08g0232100,Hypothetical gene.,,,,['not assigned.unknown'],LOC_Os08g13469,,18.2625252539597,3774,Salmon,12.3234308614307
37,Os06g0334600,Hypothetical protein.,,,,['not assigned.unknown'],LOC_Os06g22829,,17.1165780441115,4036,Salmon,12.3121835940923
38,Os06g0667400,Conserved hypothetical protein.,,,,,None,,21.6205323904997,3109,Salmon,12.2889118520606
39,Os01g0923400,Hypothetical conserved gene.,,,,['not assigned.unknown'],LOC_Os01g69904,,15.2757225628654,4540,Salmon,12.1693573343231
40,Os06g0527500,Conserved hypothetical protein.,,,,,None,,19.9895832081323,3417,Salmon,12.0211540107013
41,Os03g0227800,"Conserved hypothetical protein., Similar to cDNA clone:001-004-G07, full insert sequence., Similar to cDNA clone:001-042-G02, full insert sequence.",,,,['not assigned.unknown'],LOC_Os03g12670,,20.0452837394027,3408,Salmon,11.9777907380809
42,Os07g0417766,Hypothetical conserved gene.,,,,['not assigned.unknown'],LOC_Os07g23485,,21.7596642754374,3080,Salmon,11.9610217005336
43,Os02g0665000,"Similar to Malic enzyme., Similar to NADP-malic enzyme.","Biological Process: malate metabolic process (GO:0006108), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: malic enzyme activity (GO:0004470), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616), Molecular Function: malate dehydrogenase (oxaloacetate-decarboxylating) activity (GO:0016619)",,,['TCA / org. transformation.other organic acid transformaitons.malic'],LOC_Os02g44550,,21.7725058005936,3079,Salmon,11.9259991486205
44,Os09g0387150,Conserved hypothetical protein.,,,,['not assigned.unknown'],"LOC_Os09g21796, LOC_Os09g21802",,24.8767893089644,2622,Salmon,11.925020990925
45,Os04g0378400,Non-protein coding transcript.,,,,,None,,19.696470864089,3481,Salmon,11.8697776847864
46,Os10g0382400,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os10g24094,,16.651520143613,4173,Salmon,11.8377900601852
47,Os08g0310300,Hypothetical gene.,,,,['not assigned.unknown'],LOC_Os08g21879,,17.6383673452403,3902,Salmon,11.6178215116901
48,Os08g0421400,Hypothetical protein.,,,,['not assigned.unknown'],LOC_Os08g32570,,16.2930505344388,4268,Salmon,11.5369000087887
49,Os10g0204300,Similar to Phosphoenolpyruvate carboxykinase.,,,,['not assigned.unknown'],LOC_Os10g13694,,18.401265188123,3739,Salmon,11.4365615422003
50,Os12g0191200,Hypothetical conserved gene.,,,,,None,,19.1139607338826,3602,Salmon,11.4024728904255
51,Os01g0961600,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os01g73080,,35.9037686020479,1505,Salmon,11.3077710709529
52,Os01g0375100,Similar to DnAJ-like protein slr0093.,"Biological Process: protein folding (GO:0006457), Molecular Function: heat shock protein binding (GO:0031072), Molecular Function: unfolded protein binding (GO:0051082)",OsDjC6,,['stress.abiotic.heat'],LOC_Os01g27740,,24.6161841551858,2658,Salmon,11.292143792547
53,Os03g0591000,"Non-protein coding transcript., Hypothetical protein.",,,,['not assigned.unknown'],LOC_Os03g39407,,15.3950619473007,4506,Salmon,11.1956342605004
54,Os10g0421500,"Similar to cDNA clone:J013149A17, full insert sequence., Similar to cDNA clone:J033095I19, full insert sequence.",,,,['not assigned.unknown'],LOC_Os10g28570,,15.8563248896456,4392,Salmon,10.5509612155643
55,Os02g0478050,Similar to predicted protein.,,,,['not assigned.unknown'],LOC_Os02g27674,,14.2405926410187,4830,Salmon,10.4997500623212
56,Os10g0318000,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os10g16990,,30.0923790215729,1976,Salmon,10.288065780816
57,Os02g0716100,Hypothetical conserved gene.,,,,['not assigned.unknown'],LOC_Os02g48550,,12.4714468594915,5421,Salmon,10.0756664100836
58,Os02g0216700,Hypothetical gene.,,,,,None,,20.6919976392418,3276,Salmon,9.92710609621701
59,Os07g0264000,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os07g16030,,20.0872785217368,3392,Salmon,9.84766594083045
60,Os01g0500600,Hypothetical protein.,,,,,None,,21.9055492849742,3066,Salmon,9.84546675391138
61,Os11g0104150,Conserved hypothetical protein.,,,,,None,,29.2701439333452,2068,Salmon,9.81161921050247
62,Os02g0542200,Similar to H0525E10.9 protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: sequence-specific DNA binding (GO:0043565)",,,['signalling.light'],LOC_Os02g33750,FAR1,21.0379839133902,3217,Salmon,9.77215413607157
63,Os03g0754300,Conserved hypothetical protein.,,,,,None,,21.5499957208218,3122,Salmon,9.67265595931705
64,Os11g0689800,Non-protein coding transcript.,,,,['not assigned.unknown'],LOC_Os11g46300,,18.6626123401467,3689,Salmon,9.5811627808019
65,Os03g0177100,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g07994,,15.7936375846055,4402,Salmon,9.56362136698012
66,Os02g0525600,Similar to H0502B11.1 protein.,,,,['not assigned.unknown'],LOC_Os02g32469,,22.4572632662977,2977,Salmon,9.54288014843255
67,Os10g0465000,"Hypothetical conserved gene., Conserved hypothetical protein.","Molecular Function: protein binding (GO:0005515),",OsWD40-177,,['development.unspecified'],LOC_Os10g32770,,18.5730595330364,3707,Salmon,9.44170832202406
68,Os04g0219000,"Similar to cDNA, clone: J075169H23, full insert sequence.",,,,,None,,16.4938600149672,4222,Salmon,9.41596173153915
69,Os07g0696000,Conserved hypothetical protein.,,,,,None,,14.2849672766905,4814,Salmon,9.10278937575403
70,Os03g0399600,"Hypothetical protein., Conserved hypothetical protein., Non-protein coding transcript.",,,,,None,,12.6428576487121,5369,Salmon,8.95412682344333
71,Os10g0183000,"NB-LRR protein, Immune response, NB-ARC domain containing protein.","Molecular Function: ADP binding (GO:0043531), Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)","OsLSR, LSR",,['stress.biotic.PR-proteins'],LOC_Os10g10360,,15.7152893281303,4427,Salmon,8.91979730668443
72,Os04g0282000,Hypothetical conserved gene.,,,,,None,,16.3859520692008,4248,Salmon,8.63340253817091
73,Os07g0615900,"Hypothetical conserved gene., Zinc finger, GATA-type domain containing protein.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: sequence-specific DNA binding (GO:0043565)","OsGATA23, OsGATA23b",,['signalling.light'],LOC_Os07g42400,FAR1,20.4889376307657,3317,Salmon,8.41263288005335
74,Os04g0111900,Similar to Resistance gene analog PIC22 (Fragment).,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",RGA3,,['stress.biotic.PR-proteins'],LOC_Os04g02110,,26.3680659080593,2416,Salmon,8.27433970205409
75,Os11g0417132,Conserved hypothetical protein.,,,,,None,,11.8234493272459,5642,Salmon,8.15102428650601
76,Os03g0145700,"Hypothetical conserved gene., Conserved hypothetical protein.",,,,['not assigned.unknown'],"LOC_Os03g05220, LOC_Os03g05225",,14.8127201121133,4670,Salmon,8.1216048594958
77,Os12g0235600,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os12g13295,,11.3305782455353,5819,Salmon,7.977915625221
78,Os08g0307000,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os08g21541,,15.9039928152093,4378,Salmon,7.8665364016132
79,Os12g0489400,"Hypothetical protein., Hypothetical gene.",,,,['not assigned.unknown'],LOC_Os12g30555,,14.6514671106468,4714,Salmon,7.85078066921526
80,Os02g0636700,GRAM domain containing protein.,,OsGRAM15,,['hormone metabolism.abscisic acid.induced-regulated-responsive-activated'],LOC_Os02g42440,,15.5574769675712,4475,Salmon,7.77846496241169
81,Os05g0452500,Conserved hypothetical protein.,,,,,None,,14.4384677995604,4772,Salmon,7.67027099210257
82,Os02g0649000,Non-protein coding transcript.,,,,,None,,13.5270936726497,5057,Salmon,7.66527549907576
83,Os02g0166200,Non-protein coding transcript.,,,,,None,,10.4260216748015,6163,Salmon,7.65935451088332
84,Os02g0691800,Similar to asparagine synthase family protein.,,,,,None,,11.8685212485258,5623,Salmon,7.56022047127859
85,Os07g0220600,Hypothetical conserved gene.,,,,,None,,11.5689051798386,5723,Salmon,7.55641050024112
86,Os02g0144300,Similar to H0114G12.9 protein.,,,,,None,,13.0131820753112,5241,Salmon,7.3988896139332
87,Os11g0549401,Hypothetical gene.,,,,,None,,15.332484459102,4524,Salmon,7.38265093973986
88,Os05g0269000,Hypothetical conserved gene.,,,,['not assigned.unknown'],LOC_Os05g18650,,18.340031079506,3753,Salmon,7.36210358297549
89,Os11g0312000,Non-protein coding transcript.,,,,,None,,10.5474886928736,6112,Salmon,7.13145669081904
90,Os11g0173600,Non-protein coding transcript.,,,,,None,,12.9561650274146,5264,Salmon,7.11143860156444
91,Os02g0264700,Similar to flagelliform silk protein-like protein [Oryza sativa (japonica cultivar-group)].,,,,['not assigned.unknown'],LOC_Os02g16490,,17.2420929950528,4013,Salmon,6.85902008523632
92,Os03g0161950,Hypothetical conserved gene.,,,,['not assigned.unknown'],LOC_Os03g06640,,20.1834609816268,3373,Salmon,6.78328026920972
93,Os12g0191150,Similar to soluble inorganic pyrophosphatase.,"Biological Process: phosphate-containing compound metabolic process (GO:0006796), Cellular Component: cytoplasm (GO:0005737), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: inorganic diphosphatase activity (GO:0004427)",,,,None,,15.9543761827093,4364,Salmon,6.77805228459576
94,Os12g0610950,Conserved hypothetical protein.,,,,,None,,13.36309411469,5119,Salmon,6.64409039434121
95,Os12g0250900,BRCT domain containing protein.,Cellular Component: intracellular (GO:0005622),,,['not assigned.unknown'],LOC_Os12g14840,,9.29707991323334,6581,Salmon,6.5994451515821
96,Os03g0444900,Similar to WRKY transcription factor 30.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565)",WRKY81,,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os03g33012,WRKY,18.3575749456543,3749,Salmon,6.59852598722297
97,Os04g0479700,Similar to Phosphomethylpyrimidine kinase/thiamin-phosphate pyrophosphorylase.,,,,['not assigned.unknown'],LOC_Os04g40340,,8.54599346025982,6929,Salmon,6.55328743221075
98,Os02g0806700,Similar to Retroelement pol polyprotein-like.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g56280,,13.013547607574,5240,Salmon,6.52785767700179
99,Os08g0461600,"Zinc finger, CCHC-type domain containing protein.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",,,,None,,15.6103316163224,4456,Salmon,6.52225511348042
