id,Label,Description,GO,Symbol,KEGG,MapMan,MSU_LOC,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity
17,Os07g0645200,Similar to FAT domain-containing protein.,,,,['signalling.phosphinositides'],LOC_Os07g45074,,20.2082653754158,3368,Cyan,16.0496457671521
18,Os01g0552050,Hypothetical protein.,,,,,None,,19.5211364248712,3524,Cyan,15.9381194270192
19,Os06g0731600,ARID/BRIGHT DNA-binding domain domain containing protein.,"Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: intracellular (GO:0005622), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)",,,,None,,20.7113479401757,3273,Cyan,15.9054373782873
20,Os02g0830801,Similar to binding.,Molecular Function: binding (GO:0005488),,,,LOC_Os02g58410,,17.9138349743477,3845,Cyan,15.2305606593771
21,Os10g0556700,"CCR4-Not1 complex component, mRNA deadenylation",,OsNOT1,,,LOC_Os10g40780,,25.7478021327844,2489,Cyan,14.5114366956834
22,Os02g0768750,Hypothetical conserved gene.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,,LOC_Os02g52960,,23.5357364677705,2817,Cyan,14.4791710345066
23,Os01g0182832,Hypothetical conserved gene.,,,,,LOC_Os01g08750,,25.3153802402937,2557,Cyan,14.2787515401317
24,Os01g0148000,Similar to predicted protein.,"Molecular Function: ubiquitin-protein ligase activity (GO:0004842), Molecular Function: zinc ion binding (GO:0008270)",,,,LOC_Os01g05500,,34.5609525743684,1613,Cyan,13.7143946393976
25,Os03g0218300,Conserved hypothetical protein.,,,,['cell.organisation'],LOC_Os03g11890,,19.544068912583,3518,Cyan,13.658013911015
26,Os02g0101750,Hypothetical gene.,,,,,None,,31.0761363849942,1894,Cyan,13.3400180619709
27,Os06g0505302,Similar to SWEETIE (SWEETIE); binding.,Molecular Function: binding (GO:0005488),,,['not assigned.unknown'],LOC_Os06g30901,,14.9376966751966,4635,Cyan,13.2250941195929
28,Os02g0598300,Conserved hypothetical protein.,,,,['cell.organisation'],LOC_Os02g38480,,21.0400738959751,3216,Cyan,13.1503210440649
29,Os11g0137300,"Armadillo-type fold domain containing protein., Similar to HEAT repeat family protein, expressed.",Molecular Function: binding (GO:0005488),,,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os11g04220,,19.4740542223085,3533,Cyan,13.1420493174586
30,Os04g0643550,Hypothetical protein.,,,,,None,,31.1350003771332,1881,Cyan,13.0131220015495
31,Os12g0511400,"Similar to NB-ARC domain containing protein., NB-ARC domain containing protein.","Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,['stress.biotic.PR-proteins'],LOC_Os12g32660,,23.058484141608,2886,Cyan,12.919693959241
32,Os03g0685700,Conserved hypothetical protein.,,,,,None,,20.6378654976603,3288,Cyan,12.8186393848513
33,Os08g0206700,"DNA-binding, integrase-type domain containing protein.","Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677)",,,['RNA.regulation of transcription.Methyl binding domain proteins'],LOC_Os08g10580,,32.7048616487326,1747,Cyan,12.7199451924084
34,Os05g0224900,Similar to Cytosine-specific methyltransferase.,,CMT2,,['not assigned.unknown'],"LOC_Os05g13780, LOC_Os05g13790",,20.2106442960572,3367,Cyan,12.719549267643
35,Os03g0192800,Similar to Ubiquitin-specific protease 26.,"Biological Process: ubiquitin-dependent protein catabolic process (GO:0006511), Molecular Function: ubiquitin thiolesterase activity (GO:0004221)",,,['protein.degradation.ubiquitin.ubiquitin protease'],LOC_Os03g09260,,15.5587259982329,4474,Cyan,12.7101197669556
36,Os07g0693700,WD40 repeat-like domain containing protein.,"Biological Process: vesicle-mediated transport (GO:0016192), Cellular Component: integral to membrane (GO:0016021), Molecular Function: protein binding (GO:0005515)",,,['not assigned.unknown'],LOC_Os07g49300,,22.7612623389462,2931,Cyan,12.3614855662378
37,Os02g0137450,Conserved hypothetical protein.,,,,,LOC_Os02g04490,,19.8594764906626,3442,Cyan,12.2961286849499
38,Os10g0559700,"Similar to Agenet domain containing protein, expressed.",,,,['not assigned.unknown'],LOC_Os10g41030,,15.2488208623494,4547,Cyan,12.2875219672377
39,Os12g0594200,Hypothetical conserved gene.,,,,['not assigned.unknown'],LOC_Os12g40279,,19.5870629538932,3509,Cyan,12.1911794752006
40,Os02g0152500,"Chromatin remodeling factor, Protein containing PHD domain, FNIII domain and VID domain, Positive regulator of flowering, Regulation of leaf angle, Non-protein coding transcript.","Molecular Function: protein binding (GO:0005515),","LC2, OsLC2, OsVIL2, OsVIL3",,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os02g05840,,22.0495324154992,3042,Cyan,12.0530163631858
41,Os05g0374500,Tetratricopeptide-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",,,"['stress.abiotic.heat', 'protein.folding']",LOC_Os05g31056,,25.5870269661898,2518,Cyan,11.870877506855
42,Os11g0223201,"Similar to NB-ARC domain containing protein, expressed.","Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,LOC_Os11g11580,,27.6415708225048,2253,Cyan,11.7154804991997
43,Os07g0444000,"Similar to Non-lysosomal glucosylceramidase., Similar to predicted protein.",", Biological Process: sphingolipid metabolic process (GO:0006665), Cellular Component: integral to membrane (GO:0016021), Molecular Function: catalytic activity (GO:0003824), Molecular Function: glucosylceramidase activity (GO:0004348)",,,['not assigned.unknown'],LOC_Os07g26210,,28.7914256032156,2110,Cyan,11.652860458876
44,Os06g0235300,"ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain containing protein.",,,,['not assigned.unknown'],LOC_Os06g12876,,18.5301968253293,3715,Cyan,11.5583425515427
45,Os07g0661550,Similar to PHD finger family protein.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os07g46690,,15.8755087044053,4384,Cyan,11.4264162276175
46,Os07g0521300,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os07g33710,,27.1819033344542,2303,Cyan,11.2950004120193
47,Os05g0494800,Hypothetical protein.,,OsSPT6L,,,LOC_Os05g41510,,14.221010101445,4839,Cyan,11.2311657897872
48,Os06g0645901,Similar to Transcription initiation factor TFIID subunit 1.,,,,['RNA.regulation of transcription.Histone acetyltransferases'],LOC_Os06g43790,,16.7493087787026,4136,Cyan,11.1544383344704
49,Os06g0248400,"Poly(ADP-ribose) polymerase, catalytic region domain containing protein.",Molecular Function: NAD+ ADP-ribosyltransferase activity (GO:0003950),,,['not assigned.unknown'],LOC_Os06g13860,,26.4334668033179,2409,Cyan,11.0990041495339
50,Os07g0173300,Conserved hypothetical protein.,,,,,LOC_Os07g07690,,15.1613157035811,4574,Cyan,10.6603615950872
51,Os06g0113150,"Similar to GSL8 (GLUCAN SYNTHASE-LIKE 8); 1, 3-beta-glucan synthase/ transferase, transferring glycosyl groups.",,,,,None,,12.2239869757826,5491,Cyan,10.4920940234445
52,Os05g0593550,Hypothetical conserved gene.,,,,,None,,21.4763069523945,3138,Cyan,10.4058555449842
53,Os12g0197400,Similar to chloroplast outer envelope protein 86.,Molecular Function: GTP binding (GO:0005525),,,['protein.targeting.chloroplast'],LOC_Os12g09570,,36.2500304818619,1487,Cyan,10.3352570544651
54,Os03g0112600,"Similar to Plus-3 domain containing protein, expressed.","Biological Process: transcription initiation, DNA-dependent (GO:0006352), Biological Process: histone modification (GO:0016570), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",,,,None,,47.8469484720152,875,Cyan,10.3221338533018
55,Os03g0554950,Hypothetical conserved gene.,,,,['development.unspecified'],LOC_Os03g35340,,12.8270167197543,5302,Cyan,10.1249337065089
56,Os03g0395300,"Protein of unknown function DUF827, plant family protein.",,,,['not assigned.unknown'],LOC_Os03g27800,,22.5471287879719,2965,Cyan,10.1234855020611
57,Os11g0686400,Similar to WRKY transcription factor 41.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",WRKY41,,['stress.biotic.PR-proteins'],LOC_Os11g45924,,21.1255113746295,3203,Cyan,10.0550067496602
58,Os04g0388500,Ankyrin domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: protein binding (GO:0005515), Molecular Function: calmodulin binding (GO:0005516)",,,['RNA.regulation of transcription.AtSR Transcription Factor family'],LOC_Os04g31900,CAMTA,22.9098205570367,2912,Cyan,10.0129409145222
59,Os01g0185900,Similar to WRKY 1 (Fragment).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565)",WRKY107,,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os01g09080,WRKY,17.390361178182,3968,Cyan,9.78651863272563
60,Os10g0457700,Similar to chromatin remodeling complex subunit.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: DNA binding (GO:0003677), Molecular Function: helicase activity (GO:0004386), Molecular Function: ATP binding (GO:0005524)",CHR717,,['RNA.regulation of transcription.Chromatin Remodeling Factors'],LOC_Os10g31970,,25.2308044077486,2577,Cyan,9.77261641210966
61,Os05g0447580,Hypothetical conserved gene.,,,,,LOC_Os05g37500,,11.9395572396959,5593,Cyan,9.73479046158927
62,Os11g0226201,"Similar to Protein kinase domain containing protein, expressed.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os11g11890,,13.9904410587731,4913,Cyan,9.05111186642895
63,Os11g0521900,"Similar to NLI interacting factor-like phosphatase family protein, expressed.",", Cellular Component: intracellular (GO:0005622), Cellular Component: nucleus (GO:0005634), Molecular Function: phosphoprotein phosphatase activity (GO:0004721), Molecular Function: protein binding (GO:0005515)",,,['RNA.regulation of transcription'],LOC_Os11g31890,,20.2130357527855,3365,Cyan,8.9539153224027
64,Os04g0218600,Conserved hypothetical protein.,,,,,None,,13.1568907056996,5192,Cyan,8.80591173546236
65,Os01g0266200,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os01g16124,,20.3526350438693,3335,Cyan,8.77885147303993
66,Os02g0710102,Hypothetical conserved gene.,,OsNMCP1,,['protein.degradation'],LOC_Os02g48010,,12.8377757322247,5297,Cyan,8.65802039553342
67,Os03g0744675,Similar to WD-40 repeat family protein / beige-related.,Molecular Function: binding (GO:0005488),,,['not assigned.unknown'],LOC_Os03g53280,,11.8738577933158,5619,Cyan,8.64610029092571
68,Os10g0532100,"Similar to Amine oxidase, flavin-containing.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: protein binding (GO:0005515), Molecular Function: oxidoreductase activity (GO:0016491)",,,,LOC_Os10g38850,,14.0175603650801,4906,Cyan,8.59289799663266
69,Os12g0433200,"Zinc finger, CCHC-type domain containing protein.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",,,['RNA.regulation of transcription.unclassified'],LOC_Os12g24540,,24.5929904826646,2663,Cyan,8.56617764655933
70,Os07g0592200,"Aspartic protease, Pollen germination and pollen tube growth, Similar to predicted protein.","Biological Process: proteolysis (GO:0006508), Molecular Function: aspartic-type endopeptidase activity (GO:0004190)",OsAP65,,"['RNA.regulation of transcription.unclassified', 'protein.degradation.aspartate protease']",LOC_Os07g40260,,16.9916256486604,4067,Cyan,8.51015871045636
71,Os06g0562700,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os06g36710,,12.1479629941199,5512,Cyan,8.50771067114825
72,Os03g0593200,"Similar to CBS domain containing protein, expressed.","Molecular Function: protein binding (GO:0005515), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",OsCBSDUFCH1|OsCBSDUFCH1a|OsCBSDUFCH1b,,['not assigned.unknown'],LOC_Os03g39640,,15.0532026102311,4603,Cyan,8.48237363362288
73,Os03g0352450,Hypothetical conserved gene.,"Molecular Function: hydrolase activity, acting on acid anhydrides (GO:0016817)",CHR732,,,LOC_Os03g22900,,9.66470833447576,6426,Cyan,8.40363001735422
74,Os09g0567700,WD40 repeat-like domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: protein binding (GO:0005515)",OsWD40-174,,['development.unspecified'],LOC_Os09g39420,,23.5244353918557,2818,Cyan,8.40232546633946
75,Os04g0568800,Similar to OSIGBa0139P06.4 protein.,,,,['not assigned.unknown'],LOC_Os04g48040,,16.5240392673676,4214,Cyan,8.39718188396771
76,Os01g0552000,Hypothetical conserved gene.,,,,,None,,13.7898049270793,4980,Cyan,8.39071200773871
77,Os12g0194266,Hypothetical protein.,,,,,None,,17.1072148291244,4039,Cyan,8.38225092548292
78,Os12g0568750,Hypothetical protein.,,,,,None,,13.413293840812,5103,Cyan,8.35368610802359
79,Os07g0477500,Histone deacetylation protein Rxt3 domain containing protein.,,,,['not assigned.unknown'],LOC_Os07g29450,,12.3442856062635,5457,Cyan,8.28941649354096
80,Os06g0187950,Hypothetical protein.,,,,,None,,20.0784594969616,3396,Cyan,8.24628068323401
81,Os03g0128200,Similar to predicted protein.,,,,['minor CHO metabolism.callose'],LOC_Os03g03610,,16.9428527416466,4079,Cyan,8.24544325942223
82,Os09g0530500,Hypothetical conserved gene.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,,LOC_Os09g36090,,13.5539643838357,5048,Cyan,8.06736241577445
83,Os07g0273900,Disease resistance protein domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,['stress.biotic.PR-proteins'],LOC_Os07g17250,,14.5877744635565,4723,Cyan,7.98982295103459
84,Os01g0128800,Similar to plant synaptotagmin.,,OsNTMC2T3,,['not assigned.unknown'],LOC_Os01g03820,,13.3816320086576,5112,Cyan,7.89767290171354
85,Os02g0551700,Protein of unknown function DUF668 domain containing protein.,,OsDUF668-3,,['not assigned.unknown'],LOC_Os02g34650,,18.3906240953024,3740,Cyan,7.86859917825468
86,Os07g0116800,Hypothetical conserved gene.,Molecular Function: ADP binding (GO:0043531),,,['stress.biotic'],LOC_Os07g02560,,19.6322678144678,3501,Cyan,7.79747655632269
87,Os03g0711250,Hypothetical gene.,,,,,None,,9.21750457488525,6614,Cyan,7.76324960350235
88,Os06g0354500,"Similar to Acyl-coenzyme A oxidase 3, peroxisomal precursor (EC 1.3.3.6) (AOX 3) (Medium-chain acyl-CoA oxidase) (AtCX3).","Biological Process: fatty acid metabolic process (GO:0006631), Biological Process: fatty acid beta-oxidation (GO:0006635), Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: peroxisome (GO:0005777), Molecular Function: acyl-CoA dehydrogenase activity (GO:0003995), Molecular Function: acyl-CoA oxidase activity (GO:0003997), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",OsACX3,"Fatty acid degradation, beta-Alanine metabolism, alpha-Linolenic acid metabolism, Propanoate metabolism, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Fatty acid metabolism, Peroxisome",['lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH'],LOC_Os06g24704,,13.1361407409847,5198,Cyan,7.67237194692183
89,Os07g0203800,Conserved hypothetical protein.,,,,,None,,12.7951270504138,5312,Cyan,7.6267543085684
90,Os02g0794900,Formin-like protein 7.,"Biological Process: cellular component organization (GO:0016043), Biological Process: actin cytoskeleton organization (GO:0030036), Molecular Function: actin binding (GO:0003779), Molecular Function: protein binding (GO:0005515)",,,['not assigned.unknown'],"LOC_Os02g55150, LOC_Os02g55170",,34.8209764588368,1594,Cyan,7.53854289750956
91,Os10g0412050,Similar to aminophospholipid ATPase.,"Molecular Function: nucleotide binding (GO:0000166), Molecular Function: metal ion binding (GO:0046872)",,,,None,,10.5922598047723,6093,Cyan,7.47479980051075
92,Os10g0572000,"GTP-binding protein, HSR1-related domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: GTP binding (GO:0005525)",,,['signalling.G-proteins'],LOC_Os10g42170,,16.4835745429835,4224,Cyan,7.42526266115969
93,Os03g0756200,"Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os03g54900,,11.2154789001703,5863,Cyan,7.39493072400875
94,Os03g0365900,Similar to GDSL-like Lipase/Acylhydrolase family protein.,"Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",GELP50,,['misc.GDSL-motif lipase'],LOC_Os03g25040,,9.874315955135,6356,Cyan,7.34744857959384
95,Os02g0664100,Hypothetical conserved gene.,"Biological Process: protein glycosylation (GO:0006486), Molecular Function: UDP-glucose:glycoprotein glucosyltransferase activity (GO:0003980)",,Protein processing in endoplasmic reticulum,,None,,8.47158611296111,6966,Cyan,7.28003264109528
96,Os01g0765200,Conserved hypothetical protein.,,,,,LOC_Os01g56000,,16.4576776076647,4229,Cyan,7.2710345078058
97,Os12g0277000,"Zinc finger, RING/FYVE/PHD-type domain containing protein., Hypothetical conserved gene.","Biological Process: protein ubiquitination (GO:0016567), Cellular Component: ubiquitin ligase complex (GO:0000151), Molecular Function: ubiquitin-protein ligase activity (GO:0004842), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",OsPUB25,,['protein.degradation.ubiquitin.E3.RING'],LOC_Os12g17880,,13.9631755115707,4921,Cyan,7.22671294043768
98,Os02g0286850,Similar to Stripe rust resistance protein Yr10.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,['stress.biotic'],LOC_Os02g18510,,11.8682161048218,5624,Cyan,7.19015815284436
99,Os10g0100500,"Serine/threonine protein kinase-related domain containing protein., Similar to predicted protein.","Biological Process: protein phosphorylation (GO:0006468), Biological Process: response to stress (GO:0006950), Biological Process: protein ubiquitination (GO:0016567), Cellular Component: ubiquitin ligase complex (GO:0000151), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ubiquitin-protein ligase activity (GO:0004842), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Biological Process: protein ubiquitination (GO:0016567), Cellular Component: ubiquitin ligase complex (GO:0000151), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ubiquitin-protein ligase activity (GO:0004842), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsPUB61,,['signalling.receptor kinases.misc'],LOC_Os10g01060,,16.9140569644354,4086,Cyan,7.17427758306787
