id,Label,Description,GO,Symbol,KEGG,MapMan,MSU_LOC,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity
18,Os01g0936200,"Lipase, class 3 family protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: triglyceride lipase activity (GO:0004806)",,,['lipid metabolism.lipid degradation.lipases'],LOC_Os01g71010,,28.1604095337657,2194,LightCyan,8.39484376349633
19,Os01g0107900,Protein of unknown function DUF3506 domain containing protein.,,,,['not assigned.unknown'],LOC_Os01g01790,,19.5249436333926,3523,LightCyan,8.35866782906402
20,Os01g0269000,Similar to Hydroxymethylglutaryl-CoA lyase.,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydroxymethylglutaryl-CoA lyase activity (GO:0004419)",,"Valine, leucine and isoleucine degradation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Peroxisome",['amino acid metabolism.degradation.branched-chain group.leucine'],LOC_Os01g16350,,46.1461454843972,943,LightCyan,8.19867309593206
21,Os03g0565300,Protein of unknown function DUF1723 domain containing protein.,,,,['not assigned.unknown'],LOC_Os03g36760,,38.8060073603517,1303,LightCyan,8.06585408372741
22,Os08g0519700,"Protein of unknown function DUF630 domain containing protein., Hypothetical conserved gene.",,,,,LOC_Os08g40830,,21.4997650500972,3130,LightCyan,8.05092738207956
23,Os04g0560700,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os04g47310,,25.8608768039949,2476,LightCyan,8.04487194702467
24,Os10g0497000,Armadillo-type fold domain containing protein.,Molecular Function: binding (GO:0005488),,,['not assigned.unknown'],LOC_Os10g35380,,33.191592694713,1702,LightCyan,7.86857794288229
25,Os03g0826600,"Similar to Phospholipase (Fragment)., Non-specific phospholipase C1, Modulation of silicon distribution, Mechanical strength, Seed shattering","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788), Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","NPC1, OsNPC1","Inositol phosphate metabolism, Glycerophospholipid metabolism, Ether lipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",['lipid metabolism.lipid degradation.lysophospholipases.phosphoinositide phospholipase C'],LOC_Os03g61130,,48.0575652412333,866,LightCyan,7.8530639135988
26,Os02g0182900,"Similar to BRCA1-associated protein (EC 6.3.2.-) (BRAP2) (Impedes mitogenic signal propagation) (IMP). Splice isoform 3., RING finger E3 ligase, Positive regulator of PAMP-triggered immunity (PTI), Target of the fungal effector and negative regulator of the NLR receptor","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270), Biological Process: regulation of seed germination (GO:0010029), Biological Process: protein ubiquitination (GO:0016567), Molecular Function: ubiquitin-protein transferase activity (GO:0004842), Molecular Function: zinc ion binding (GO:0008270), Cellular Component: ubiquitin ligase complex (GO:0000151)",APIP10,,['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g09060,,12.1953932096877,5497,LightCyan,7.80501795106673
27,Os09g0538600,Similar to Peroxisome type ascorbate peroxidase.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",APX9,,['redox.ascorbate and glutathione.ascorbate'],LOC_Os09g36750,,27.9394180151758,2222,LightCyan,7.75083779547602
28,Os02g0283800,"Leucine-rich repeat receptor-like kinase, Maintenance of the tapetal cell layer and microspore/pollen viability, Control of male fertility, Regulation of plant growth through the brassinosteroid (BR) signaling pathway","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524)","TMS10, OsSERK4",,"['signalling.receptor kinases.proline extensin like', 'signalling.receptor kinases.misc']",LOC_Os02g18320,,12.966249575905,5261,LightCyan,7.74595871434398
29,Os05g0110800,"Conserved hypothetical protein., Similar to predicted protein.",,,,['not assigned.unknown'],LOC_Os05g02010,,24.3493354290741,2694,LightCyan,7.72704202566959
30,Os06g0206200,Similar to Gb protein.,,,,['not assigned.unknown'],LOC_Os06g10440,,26.112122455555,2452,LightCyan,7.71310307018964
31,Os02g0674700,Similar to protein binding protein.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g45240,,19.4947051498149,3530,LightCyan,7.6195517437701
32,Os06g0170500,"Similar to RNA-binding protein-like., Similar to cDNA clone:J013067M02, full insert sequence.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",C3H40,Spliceosome,['RNA.regulation of transcription.unclassified'],LOC_Os06g07350,,17.2216859896968,4018,LightCyan,7.532340230089
33,Os01g0654200,Peptidase M50 domain containing protein.,"Biological Process: proteolysis (GO:0006508), Molecular Function: metalloendopeptidase activity (GO:0004222)",,,['protein.degradation'],LOC_Os01g46590,,21.4950861517273,3133,LightCyan,7.51464840165309
34,Os05g0180600,"Similar to Phosphatidylinositol 3-kinase, root isoform., Similar to Phosphatidylinositol 3-kinase, root isoform (EC 2.7.1.137) (PI3- kinase) (PtdIns-3-kinase) (PI3K) (SPI3K-5).","Biological Process: phosphatidylinositol phosphorylation (GO:0046854), Biological Process: phosphatidylinositol-mediated signaling (GO:0048015), Cellular Component: phosphatidylinositol 3-kinase complex (GO:0005942), Molecular Function: inositol or phosphatidylinositol kinase activity (GO:0004428), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515), Molecular Function: 1-phosphatidylinositol-3-kinase activity (GO:0016303), Biological Process: phosphatidylinositol phosphorylation (GO:0046854), Biological Process: phosphatidylinositol-mediated signaling (GO:0048015), Cellular Component: phosphatidylinositol 3-kinase complex (GO:0005942), Molecular Function: inositol or phosphatidylinositol kinase activity (GO:0004428), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515), Molecular Function: 1-phosphatidylinositol-3-kinase activity (GO:0016303), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Molecular Function: phosphotransferase activity, alcohol group as acceptor (GO:0016773)",PI3K,,['signalling.lipids'],LOC_Os05g08810,,44.854631088064,1000,LightCyan,7.49794354707236
35,Os10g0580700,Ankyrin repeat containing protein.,Molecular Function: protein binding (GO:0005515),,,['cell.organisation'],LOC_Os10g43040,,14.5204370487352,4745,LightCyan,7.45497366922624
36,Os06g0549700,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os06g35670,,16.643275162968,4178,LightCyan,7.40318597346605
37,Os02g0613200,"Hypothetical conserved gene., Similar to regulatory subunit.",Molecular Function: protein binding (GO:0005515),,,['not assigned.unknown'],LOC_Os02g39970,,24.8797291645828,2621,LightCyan,7.1024070812579
38,Os02g0130300,"Hypothetical conserved gene., S-ribonuclease binding protein, SBP1, pollen domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g03760,,23.1423070860914,2873,LightCyan,7.08100553677018
39,Os06g0213400,"Protein of unknown function DUF829, eukaryotic family protein.",,,,['not assigned.unknown'],LOC_Os06g11040,,50.4395990860301,780,LightCyan,7.05093310244663
40,Os02g0179800,"Integrase, N-terminal zinc-binding domain domain containing protein.","Biological Process: autophagy (GO:0006914), Molecular Function: zinc ion binding (GO:0008270)",,Autophagy - other,['not assigned.unknown'],LOC_Os02g08350,,27.2798334715627,2294,LightCyan,6.8979533503976
41,Os01g0960500,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g73000,,20.8140173681402,3252,LightCyan,6.81232289408366
42,Os12g0160500,"Similar to Associated with HOX family protein, expressed.",,OsBLH1,,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os12g06340,,13.5845712127715,5044,LightCyan,6.70718060921775
43,Os03g0431500,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g31706,,17.5089324251966,3940,LightCyan,6.69788758044545
44,Os02g0227400,"Poly(A) polymerase, RNA-binding region domain containing protein.","Biological Process: transcription, DNA-dependent (GO:0006351), Biological Process: RNA 3'-end processing (GO:0031123), Biological Process: RNA polyadenylation (GO:0043631), Cellular Component: nucleus (GO:0005634), Molecular Function: RNA binding (GO:0003723), Molecular Function: polynucleotide adenylyltransferase activity (GO:0004652), Molecular Function: nucleotidyltransferase activity (GO:0016779)",,mRNA surveillance pathway,['RNA.processing'],LOC_Os02g13400,,28.4395396963499,2155,LightCyan,6.61510350777034
45,Os01g0148050,Hypothetical conserved gene.,,,,['protein.degradation.ubiquitin'],LOC_Os01g05500,,28.368140039236,2163,LightCyan,6.52576700111589
46,Os06g0164000,"Zinc finger, MIZ-type domain containing protein.",Molecular Function: zinc ion binding (GO:0008270),,Ubiquitin mediated proteolysis,['RNA.regulation of transcription.General Transcription'],LOC_Os06g06870,,11.5673751684418,5726,LightCyan,6.33885388702704
47,Os03g0428800,Tetratricopeptide-like helical domain containing protein.,,,,['not assigned.unknown'],LOC_Os03g31490,,14.2817858778815,4815,LightCyan,6.32307360561441
48,Os01g0766600,BSD domain containing protein.,,,,['RNA.regulation of transcription.Polycomb Group (PcG)'],LOC_Os01g56100,,16.6187264100157,4187,LightCyan,6.17633994720886
49,Os03g0137400,Protein of unknown function DUF221 domain containing protein.,Cellular Component: membrane (GO:0016020),OsOSCA4.1,,['not assigned.unknown'],LOC_Os03g04450,,32.9924828842201,1723,LightCyan,6.10790052318694
50,Os05g0125000,"SUMO (small ubiquitin-related modifier) E3-ligase, Abiotic stress response, Stress adaptation","Biological Process: cell growth (GO:0016049), Biological Process: protein sumoylation (GO:0016925), Biological Process: cellular response to extracellular stimulus (GO:0031668), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: SUMO transferase activity (GO:0019789), Cellular Component: nucleus (GO:0005634)","SIZ1, OsSIZ1",,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os05g03430,,31.0888185493223,1890,LightCyan,6.02142867466082
51,Os02g0719800,"Similar to AML1., Nucleotide-binding, alpha-beta plait domain containing protein.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: nucleotide binding (GO:0000166)",,,['RNA.RNA binding'],LOC_Os02g48790,,14.0219035692597,4902,LightCyan,5.96449526078578
52,Os11g0586100,Similar to protein kinase family protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",Xa46(t),,['protein.postranslational modification'],LOC_Os11g37540,,15.5965784262656,4462,LightCyan,5.93068409095493
53,Os04g0659300,"Receptor-like protein, Root development, Salt stress response, Regulation of iron acquisition",,"OsRMC, OsRLK, OsDUF26",,['signalling.receptor kinases.misc'],LOC_Os04g56430,,19.6548771671255,3496,LightCyan,5.69859474782732
54,Os03g0101100,Similar to Palmitoyl-protein thioesterase-like.,"Biological Process: protein modification process (GO:0006464), Molecular Function: palmitoyl-(protein) hydrolase activity (GO:0008474)",,"Fatty acid elongation, Metabolic pathways, Fatty acid metabolism",['protein.postranslational modification'],LOC_Os03g01150,,27.8877407473417,2225,LightCyan,5.68394736231
55,Os10g0558700,"Similar to Oxidoreductase, 2OG-Fe oxygenase family protein, expressed., 2OG-Fe(II) oxygenase domain containing protein.",", Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)",,,,LOC_Os10g40934,,27.0005755780325,2329,LightCyan,5.60836138458825
56,Os05g0345500,"BTB/POZ domain containing protein., Similar to predicted protein.","Molecular Function: protein binding (GO:0005515), Biological Process: cell adhesion (GO:0007155), Molecular Function: protein binding (GO:0005515)",,,['not assigned.unknown'],LOC_Os05g27880,,22.3070579128043,3001,LightCyan,5.585859773873
57,Os02g0791800,WD-40 repeat containing protein.,Molecular Function: protein binding (GO:0005515),ATG18A,Autophagy - other,['transport.misc'],LOC_Os02g54910,,29.4601207732438,2043,LightCyan,5.50470408585813
58,Os09g0526700,Similar to UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase) (UDP-galactose 4-epimerase).,"Biological Process: galactose metabolic process (GO:0006012), Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: UDP-glucose 4-epimerase activity (GO:0003978), Molecular Function: coenzyme binding (GO:0050662)",OsUGE3,"Galactose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars",['cell wall.precursor synthesis.UGE'],LOC_Os09g35800,,24.9710253524575,2609,LightCyan,5.46432205852143
59,Os03g0699600,Cyclin-like F-box domain containing protein.,"Biological Process: cell wall macromolecule catabolic process (GO:0016998), Molecular Function: protein binding (GO:0005515)",,,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os03g49250,,14.7196645410562,4691,LightCyan,5.45153194213301
60,Os07g0141100,"Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",MAK9,,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os07g04810,,13.1247297085458,5202,LightCyan,5.4309176598077
61,Os05g0341600,Similar to Ras-related protein Rab-21.,"Biological Process: small GTPase mediated signal transduction (GO:0007264), Biological Process: protein transport (GO:0015031), Molecular Function: GTP binding (GO:0005525)",,,['signalling.G-proteins'],LOC_Os05g27530,,22.3046140863873,3003,LightCyan,5.40828020305061
62,Os08g0101000,"ABI3/VP1 transcription factor family protein, Regulation of iron-deficiency response and tolerance","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)","IDEF1, OsLFL2, OsIDEF1",,['hormone metabolism.abscisic acid.signal transduction'],LOC_Os08g01090,B3,14.5571383168887,4733,LightCyan,5.36751930398597
63,Os07g0623100,Similar to ER66 protein (Fragment).,Molecular Function: protein binding (GO:0005515),,,['RNA.regulation of transcription.AtSR Transcription Factor family'],LOC_Os07g43030,CAMTA,19.4395407608599,3542,LightCyan,5.26806685868527
64,Os03g0689900,Similar to predicted protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",,,['not assigned.unknown'],LOC_Os03g48380,,12.7832876429591,5319,LightCyan,5.19722380921575
65,Os03g0310400,"Crotonase, core domain containing protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",,"Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Phenylalanine metabolism, Tryptophan metabolism, beta-Alanine metabolism, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism","['lipid metabolism.lipid degradation.beta-oxidation.hydroxybutyryl CoA DH', 'amino acid metabolism.degradation.aromatic aa.tryptophan']",LOC_Os03g19680,,20.5695479369174,3301,LightCyan,5.14466618632565
66,Os02g0110700,"Conserved hypothetical protein., Hypothetical conserved gene.",,CHR744,,"['RNA.regulation of transcription.Chromatin Remodeling Factors', 'DNA.synthesis/chromatin structure']",LOC_Os02g02050,,16.1050859238797,4324,LightCyan,5.13312113997831
67,Os11g0110066,Hypothetical conserved gene.,,,,['not assigned.unknown'],LOC_Os11g01880,,12.6908735212923,5349,LightCyan,5.12388601322718
68,Os06g0175400,Hypothetical conserved gene.,,,,['not assigned.unknown'],LOC_Os06g07820,,8.62048767525998,6882,LightCyan,5.08058151022181
69,Os02g0151400,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os02g05770,,9.82410381593979,6373,LightCyan,5.04249113772952
70,Os03g0769800,Similar to Homeodomain-leucine zipper protein interfascicular fiberless 1 (Revoluta).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)",,,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os03g55990,HB-other,9.92530353563261,6337,LightCyan,5.03488785546215
71,Os10g0455900,Pleckstrin homology-type domain containing protein.,Molecular Function: protein binding (GO:0005515),,,['stress.biotic'],LOC_Os10g31770,,36.2166666039855,1491,LightCyan,5.01640667125896
72,Os02g0781700,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os02g54080,,16.8349086591402,4111,LightCyan,4.94803752323394
73,Os03g0103950,Hypothetical conserved gene.,,,,,None,,8.85279364387373,6783,LightCyan,4.9033429344004
74,Os02g0533800,Similar to ATPase inhibitor.,,,,['not assigned.unknown'],LOC_Os02g33070,,11.4812303167263,5759,LightCyan,4.87117265180693
75,Os01g0869000,"Protein of unknown function DUF639 family protein., Hypothetical conserved gene., Protein of unknown function DUF639 domain containing protein.",,,,['not assigned.unknown'],LOC_Os01g64870,,15.2061237490808,4563,LightCyan,4.81570898215692
76,Os01g0158000,Importin alpha-2 subunit.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",alpha2,Nucleocytoplasmic transport,['protein.targeting.nucleus'],LOC_Os01g06470,,15.966897837343,4361,LightCyan,4.79851000143137
77,Os01g0566100,"Conserved hypothetical protein., Ortholog of Arabidopsis ELF3, Regulation of flowering time",,"OsELF3.2, ELF3_chr.1, OsELF3-2",Circadian rhythm - plant,['RNA.regulation of transcription.ELF3'],LOC_Os01g38530,,18.2279552796532,3777,LightCyan,4.63548298141271
78,Os10g0147300,"Conserved hypothetical protein., Similar to Homeobox domain containing protein, expressed.",,,,['not assigned.unknown'],LOC_Os10g05680,,15.341981374654,4520,LightCyan,4.60847898876687
79,Os01g0179400,"Amyloplast-localized protein containing DUF490, Regulation of starch grain sizes",,SSG4,,['development.unspecified'],LOC_Os01g08420,,13.9402715537329,4934,LightCyan,4.60183596754079
80,Os01g0966000,"Similar to Plasma membrane H+-ATPase (EC 3.6.1.3)., Similar to predicted protein., Similar to OXP1 (OXOPROLINASE 1); 5-oxoprolinase (ATP-hydrolyzing)/ hydrolase.","Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: catalytic activity (GO:0003824)",,"Glutathione metabolism, Metabolic pathways",['not assigned.unknown'],LOC_Os01g73514,,33.5140680963535,1677,LightCyan,4.48309304347887
81,Os04g0395900,Polynucleotide adenylyltransferase region domain containing protein.,"Biological Process: RNA processing (GO:0006396), Molecular Function: RNA binding (GO:0003723), Molecular Function: nucleotidyltransferase activity (GO:0016779)",,,['RNA.processing'],LOC_Os04g32490,,8.04959723917985,7164,LightCyan,4.45826630644767
82,Os06g0504450,Conserved hypothetical protein.,,OsMADS76,,,LOC_Os06g30830,M-type_MADS,12.9763463908423,5256,LightCyan,4.42710624498037
83,Os02g0782300,"Similar to Heat shock-like protein., Conserved hypothetical protein.",,OsDjC23,,['stress.abiotic.heat'],LOC_Os02g54130,,7.94132346773559,7213,LightCyan,4.36534748662808
84,Os05g0364600,Similar to pre-mRNA-splicing factor SF2.,"Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,Spliceosome,['RNA.processing.splicing'],LOC_Os05g30140,,9.9599648440902,6327,LightCyan,4.31613845474442
85,Os01g0541600,"RNAse P, Rpr2/Rpp21 subunit domain containing protein.",,,,['not assigned.unknown'],LOC_Os01g35990,,9.21023862340704,6616,LightCyan,4.31053023745277
86,Os06g0154200,"F-box component of the SKP-Cullin-F box (SCF) E3 ubiquitin ligase complex, Strigolactone (SL) signal perception, Similar to F-box/LRR-repeat MAX2 homolog.","Molecular Function: protein binding (GO:0005515),","D3, SOL1, d3, dwf3, D3/OsMAX2, Os_F0760,  OsORE9",,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os06g06050,,18.2985154627515,3761,LightCyan,4.28386175824172
87,Os03g0842700,"Similar to predicted protein., Vacuolar sorting protein 9 domain containing protein., Conserved hypothetical protein.",,,,['protein.targeting.secretory pathway.vacuole'],LOC_Os03g62580,,19.2815630952809,3571,LightCyan,4.26704543066251
88,Os05g0342900,Tetratricopeptide-like helical domain containing protein.,Molecular Function: binding (GO:0005488),,,['not assigned.unknown'],LOC_Os05g27660,,15.0669492569375,4599,LightCyan,4.25255882062052
89,Os04g0644750,Hypothetical protein.,,,,,None,,7.90369287196956,7236,LightCyan,4.23637688322201
90,Os10g0389000,Centrin.,Molecular Function: calcium ion binding (GO:0005509),CML8,Plant-pathogen interaction,['signalling.calcium'],LOC_Os10g25010,,20.8990723092328,3234,LightCyan,4.17590438986315
91,Os02g0731500,"Similar to cDNA, clone: J065098J18, full insert sequence., AWPM-19-like family protein.",,,,['transport.misc'],LOC_Os02g49860,,10.8375459599151,5996,LightCyan,4.17459117934396
92,Os11g0191400,"ATP-NAD kinase, PpnK-type, all-beta domain containing protein., Similar to predicted protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: NAD+ kinase activity (GO:0003951)",,"Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors",['stress.abiotic.light'],LOC_Os11g08670,,26.1333617607534,2449,LightCyan,4.13496593650076
93,Os12g0581700,"Conserved hypothetical protein., Similar to predicted protein.",,,,['not assigned.unknown'],LOC_Os12g39200,,9.11679032560716,6662,LightCyan,4.10533294043966
