id,Label,Description,GO,Symbol,KEGG,MapMan,MSU_LOC,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity
23,Os03g0858400,"WD40 repeat-like domain containing protein., Non-protein coding transcript.","Molecular Function: protein binding (GO:0005515),",OsWD40-97,,['development.unspecified'],LOC_Os03g64110,,37.7653889007616,4312,Grey60,6.74004178351491
24,Os07g0167000,Similar to Eukaryotic initiation factor 3e.,"Molecular Function: protein binding (GO:0005515), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",,,['protein.synthesis.initiation'],LOC_Os07g07250,,27.6805794577524,5397,Grey60,6.62829536161877
25,Os03g0810600,"Miro-like domain containing protein., Similar to ATP/GTP/Ca++ binding protein., Similar to predicted protein.","Biological Process: GTP catabolic process (GO:0006184), Biological Process: signal transduction (GO:0007165), Biological Process: small GTPase mediated signal transduction (GO:0007264), Biological Process: protein transport (GO:0015031), Biological Process: cellular homeostasis (GO:0019725), Cellular Component: intracellular (GO:0005622), Cellular Component: mitochondrial outer membrane (GO:0005741), Cellular Component: membrane (GO:0016020), Molecular Function: GTPase activity (GO:0003924), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: GTP binding (GO:0005525), Biological Process: small GTPase mediated signal transduction (GO:0007264), Biological Process: protein transport (GO:0015031), Biological Process: cellular homeostasis (GO:0019725), Cellular Component: intracellular (GO:0005622), Cellular Component: mitochondrial outer membrane (GO:0005741), Molecular Function: GTPase activity (GO:0003924), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: GTP binding (GO:0005525), Biological Process: small GTPase mediated signal transduction (GO:0007264), Cellular Component: intracellular (GO:0005622), Molecular Function: GTP binding (GO:0005525)",,,['signalling.G-proteins'],LOC_Os03g59590,,23.0069996083703,6060,Grey60,6.58295241469303
26,Os11g0100200,Similar to ALY protein.,"Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,"Nucleocytoplasmic transport, mRNA surveillance pathway, Spliceosome",['RNA.RNA binding'],LOC_Os11g01020,,34.2037675446731,4635,Grey60,6.53285008726722
27,Os03g0669000,"DEAD-box RNA helicase, Regulation of thermotolerant growth, rRNA homeostasis at high temperature, Similar to cDNA clone:J013120J20, full insert sequence.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: ATP binding (GO:0005524), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent helicase activity (GO:0008026)","TOGR1, DDX47, OsRH10",,['DNA.synthesis/chromatin structure'],LOC_Os03g46610,,29.4621576208425,5170,Grey60,6.4026487470187
28,Os02g0137400,Similar to Spliceosomal-like protein.,"Cellular Component: nucleus (GO:0005634), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: protein binding (GO:0005515)",,Spliceosome,['RNA.processing.splicing'],LOC_Os02g04480,,26.6346999568503,5522,Grey60,6.38778370565675
29,Os03g0312600,"Similar to XPA-binding protein 1 (HUSSY-23)., Similar to XPA-binding protein 1., Non-protein coding transcript.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleoside-triphosphatase activity (GO:0017111),",,,['cell.division'],LOC_Os03g19870,,28.4874133652052,5309,Grey60,6.30255252705566
30,Os01g0752700,Similar to GTP-binding protein.,"Cellular Component: intracellular (GO:0005622), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)",,,['protein.synthesis.elongation'],LOC_Os01g54910,,32.2609012734988,4857,Grey60,6.20317039713983
31,Os09g0110400,Similar to DNA-directed RNA polymerase II 36 kDa polypeptide A (EC 2.7.7.6) (RNA polymerase II subunit 3).,"Biological Process: transcription, DNA-dependent (GO:0006351), Molecular Function: DNA binding (GO:0003677), Molecular Function: DNA-directed RNA polymerase activity (GO:0003899), Molecular Function: protein dimerization activity (GO:0046983)",,RNA polymerase,['RNA.transcription'],LOC_Os09g02284,,28.4461637082368,5314,Grey60,6.07564641688135
32,Os01g0214200,"Esterase, SGNH hydrolase-type, subgroup domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",GELP1,,['misc.GDSL-motif lipase'],LOC_Os01g11570,,41.0860127356612,4007,Grey60,6.07043453756657
33,Os12g0138900,"Isopropylmalate synthase, Regulation of seed vigour, Similar to Plastid isopropylmalate synthase (Fragment).","Biological Process: leucine biosynthetic process (GO:0009098), Biological Process: carboxylic acid metabolic process (GO:0019752), Molecular Function: catalytic activity (GO:0003824), Molecular Function: 2-isopropylmalate synthase activity (GO:0003852), Molecular Function: transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer (GO:0046912), Biological Process: metabolic process (GO:0008152), Biological Process: leucine biosynthetic process (GO:0009098), Biological Process: carboxylic acid metabolic process (GO:0019752), Molecular Function: catalytic activity (GO:0003824), Molecular Function: 2-isopropylmalate synthase activity (GO:0003852), Molecular Function: transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer (GO:0046912)",OsIPMS2,"Valine, leucine and isoleucine biosynthesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",['amino acid metabolism.synthesis.branched chain group.leucine specific.2-isopropylmalate synthase'],LOC_Os12g04440,,30.457303936873,5058,Grey60,6.00917156988852
34,Os07g0166600,Conserved hypothetical protein.,,,,['RNA.processing'],LOC_Os07g07220,,46.0935345298855,3636,Grey60,6.00157696415454
35,Os07g0659100,Conserved hypothetical protein.,,,,['cell.organisation'],LOC_Os07g46500,,44.0537222645653,3779,Grey60,5.94648750310186
36,Os03g0185600,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g08710,,33.7693386651847,4690,Grey60,5.52324030773189
37,Os05g0566900,"Similar to TA9 protein (Fragment)., Hypothetical conserved gene.",Molecular Function: protein binding (GO:0005515),,,['protein.postranslational modification'],LOC_Os05g49180,,18.5006186606808,6812,Grey60,5.44450000057371
38,Os08g0500000,"Subunit of the COP9 signalosome, Early response to iron deficiency",Molecular Function: protein binding (GO:0005515),CSN6,,"['signalling.light.COP9 signalosome', 'development.unspecified']",LOC_Os08g39070,,18.7790526229674,6764,Grey60,5.37950765563486
39,Os10g0507800,"Similar to chaperone protein dnaJ 13., Similar to Chaperone protein dnaJ 13.","Biological Process: protein folding (GO:0006457), Molecular Function: heat shock protein binding (GO:0031072), Molecular Function: unfolded protein binding (GO:0051082)",OsDjC73,,['stress.abiotic.heat'],LOC_Os10g36370,,18.7521011790868,6773,Grey60,5.3567342222854
40,Os03g0807800,Similar to 40S ribosomal protein S2 (Fragment).,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Cellular Component: small ribosomal subunit (GO:0015935), Molecular Function: RNA binding (GO:0003723), Molecular Function: structural constituent of ribosome (GO:0003735)",,Ribosome,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S2'],LOC_Os03g59310,,30.1982450689774,5090,Grey60,5.3395078262665
41,Os08g0119000,CSN3 (Fragment).,Molecular Function: protein binding (GO:0005515),,,"['signalling.light.COP9 signalosome', 'development.unspecified']",LOC_Os08g02550,,20.3335255167377,6491,Grey60,5.29330762585513
42,Os05g0543200,Similar to Ran GTPase activating protein.,,,Nucleocytoplasmic transport,['signalling.G-proteins'],LOC_Os05g46560,,41.5412234750237,3970,Grey60,5.19922419051278
43,Os11g0544600,"Histone chaperone domain CHZ domain containing protein., Hypothetical conserved gene.",,OsChz1,,['not assigned.unknown'],LOC_Os11g34190,,24.6707845760282,5821,Grey60,5.17962955151207
44,Os12g0514500,"Similar to Heat-shock protein precursor., Similar to ATP binding.","Biological Process: protein folding (GO:0006457), Biological Process: response to stress (GO:0006950), Molecular Function: ATP binding (GO:0005524), Molecular Function: unfolded protein binding (GO:0051082)",,"Protein processing in endoplasmic reticulum, Plant-pathogen interaction",['stress.abiotic.heat'],LOC_Os12g32986,,25.2942819591597,5728,Grey60,5.17258590756269
45,Os01g0766600,BSD domain containing protein.,,,,['RNA.regulation of transcription.Polycomb Group (PcG)'],LOC_Os01g56100,,23.4496434050977,5997,Grey60,5.11124116796287
46,Os03g0178000,EF-1 alpha.,"Biological Process: translational elongation (GO:0006414), Cellular Component: cytoplasm (GO:0005737), Molecular Function: translation elongation factor activity (GO:0003746), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)",RFA2,Nucleocytoplasmic transport,,None,,26.1970459989584,5580,Grey60,5.08113742455213
47,Os03g0305500,"Argininosuccinate lyase, Root elongation, Argininosuccinate lyase, Splicing variant with unknown function","Biological Process: arginine biosynthetic process via ornithine (GO:0042450), Molecular Function: catalytic activity (GO:0003824), Molecular Function: argininosuccinate lyase activity (GO:0004056)","ASL1, OsASL1.2, OsASL1, OsAL1, red1","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",['amino acid metabolism.synthesis.glutamate family.arginine.argininosuccinate lyase'],"LOC_Os03g19275, LOC_Os03g19280",,39.7069873736855,4139,Grey60,5.05773194550474
48,Os08g0338700,Similar to Chaperone GrpE type 2.,"Biological Process: protein folding (GO:0006457), Molecular Function: adenyl-nucleotide exchange factor activity (GO:0000774), Molecular Function: protein homodimerization activity (GO:0042803), Molecular Function: chaperone binding (GO:0051087)",,,['protein.folding'],LOC_Os08g25090,,27.7502597722545,5390,Grey60,4.91276376628441
49,Os11g0197600,Transcriptional factor B3 family protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)",,,['not assigned.unknown'],LOC_Os11g09160,B3,33.8011190344504,4686,Grey60,4.855608809645
50,Os02g0525900,"Similar to Acetyl-coenzyme A synthetase 2 (EC 6.2.1.1) (Acetate--CoA ligase 2) (Acyl-activating enzyme 2)., Similar to H0502B11.5 protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: acetate-CoA ligase activity (GO:0003987), Molecular Function: AMP binding (GO:0016208)",,"Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",['lipid metabolism.FA synthesis and FA elongation.acyl coa ligase'],LOC_Os02g32490,,21.1726143299393,6354,Grey60,4.71212300128746
51,Os01g0757500,"CS domain domain containing protein., Similar to Calcyclin-binding protein.",,OsBHT,,['not assigned.unknown'],LOC_Os01g55270,,20.6652839330532,6431,Grey60,4.60567284383712
52,Os02g0608400,"EF-Hand type domain containing protein., Similar to Ca2+ binding protein cbp1.","Molecular Function: calcium ion binding (GO:0005509),",,,['signalling.calcium'],LOC_Os02g39550,,17.7545486805783,6942,Grey60,4.43570039592647
53,Os06g0697400,"Similar to DNA-directed RNA polymerases I, II, and III 17.1 kDa polypeptide.","Biological Process: transcription, DNA-dependent (GO:0006351)",,RNA polymerase,['RNA.transcription'],LOC_Os06g48230,,35.4567358151658,4523,Grey60,4.38969600733864
54,Os06g0634600,SEP domain containing protein.,Molecular Function: protein binding (GO:0005515),,Protein processing in endoplasmic reticulum,['protein.degradation'],LOC_Os06g42810,,28.101339163737,5353,Grey60,4.38642148925866
55,Os07g0615400,"Similar to Oligouridylate binding protein., Hypothetical conserved gene.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,,['RNA.processing.splicing'],LOC_Os07g42380,,28.9810704753149,5240,Grey60,4.21546843243701
56,Os06g0244100,"Tetratricopeptide-like helical domain containing protein., Hypothetical conserved gene.",,,,['not assigned.unknown'],LOC_Os06g13570,,21.580808881973,6285,Grey60,4.06028738009744
57,Os03g0858100,"Similar to CRM1 protein (Fragment)., Similar to predicted protein.","Biological Process: intracellular protein transport (GO:0006886), Molecular Function: binding (GO:0005488), Molecular Function: protein transporter activity (GO:0008565), Molecular Function: binding (GO:0005488)",,"Ribosome biogenesis in eukaryotes, Nucleocytoplasmic transport, Viral life cycle - HIV-1",['protein.targeting.nucleus'],LOC_Os03g64080,,17.5550656130072,6984,Grey60,3.90890523934141
58,Os03g0766900,Allene oxide synthase.,,,,['not assigned.unknown'],LOC_Os03g55784,,17.0633926676238,7074,Grey60,3.75514956056389
59,Os04g0636900,RNA-binding region RNP-1  (RNA recognition motif) domain containing protein.,"Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,Spliceosome,['RNA.RNA binding'],LOC_Os04g54440,,14.541348329823,7602,Grey60,3.53618787624358
60,Os07g0188800,"Similar to Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27)., Similar to Methylmalonate semi-aldehyde dehydrogenase.","Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: methylmalonate-semialdehyde dehydrogenase (acylating) activity (GO:0004491), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)",MMSDH,"Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Inositol phosphate metabolism, Propanoate metabolism, Metabolic pathways, Carbon metabolism",['amino acid metabolism.degradation.branched-chain group.valine'],LOC_Os07g09060,,16.7905019802588,7137,Grey60,3.34232263303729
61,Os11g0139100,Similar to 50S ribosomal protein L24.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",,Ribosome,['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L24'],LOC_Os11g04370,,16.3756581442955,7222,Grey60,3.33937434308538
62,Os08g0320000,Similar to tyrosyl-tRNA synthetase.,"Biological Process: tRNA aminoacylation for protein translation (GO:0006418), Cellular Component: cytoplasm (GO:0005737), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: aminoacyl-tRNA ligase activity (GO:0004812), Molecular Function: ATP binding (GO:0005524)",,Aminoacyl-tRNA biosynthesis,['protein.aa activation.tyrosine-tRNA ligase'],LOC_Os08g23110,,19.8621958069395,6573,Grey60,3.29800970170789
63,Os06g0584200,"N-6 adenine-specific DNA methylase, conserved site domain containing protein.",,,,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os06g38550,,24.8193651524857,5797,Grey60,3.25410150340484
64,Os01g0195000,"Zinc finger, C2H2-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",OsIDD2,,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os01g09850,C2H2,15.7238874752708,7367,Grey60,3.22528501930871
65,Os03g0688200,Conserved hypothetical protein.,,,,['not assigned.unknown'],LOC_Os03g48260,,14.1848012027497,7686,Grey60,3.12979896471518
66,Os01g0927000,Similar to SET domain-containing protein SET118.,"Biological Process: histone lysine methylation (GO:0034968), Cellular Component: nucleus (GO:0005634), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: histone-lysine N-methyltransferase activity (GO:0018024), Molecular Function: histone binding (GO:0042393)",SDG714,"Lysine degradation, Metabolic pathways",['RNA.regulation of transcription.SET-domain transcriptional regulator family'],LOC_Os01g70220,,17.2100845924076,7041,Grey60,3.07911279591625
67,Os02g0730000,"Similar to Mitochondrial aldehyde dehydrogenase., Mitochondrial aldehyde dehydrogenase ALDH2a.","Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)",ALDH2a,,['fermentation.aldehyde dehydrogenase'],LOC_Os02g49720,,14.0473236542131,7715,Grey60,3.05797179675805
68,Os04g0480400,Similar to OSIGBa0158F13.7 protein.,,,,['not assigned.unknown'],LOC_Os04g40430,,16.9195742798493,7101,Grey60,3.05087620170395
69,Os09g0442300,Similar to Oryzain gamma chain (Fragment).,"Biological Process: proteolysis (GO:0006508), Molecular Function: cysteine-type endopeptidase activity (GO:0004197), Molecular Function: cysteine-type peptidase activity (GO:0008234)",OsCP18,,['protein.degradation.cysteine protease'],LOC_Os09g27030,,16.5691805366377,7184,Grey60,3.00662356846956
70,Os06g0130500,Similar to Cyclophilin-like protein PPIL3b.,"Biological Process: protein folding (GO:0006457), Molecular Function: peptidyl-prolyl cis-trans isomerase activity (GO:0003755)",CYP18-1,,['cell.cycle.peptidylprolyl isomerase'],LOC_Os06g04000,,13.574139917461,7816,Grey60,2.98083576406113
71,Os03g0408500,"Similar to Transcription initiation factor IID, 31kD subunit family protein, expressed.","Biological Process: transcription initiation, DNA-dependent (GO:0006352), Molecular Function: DNA binding (GO:0003677)",,Basal transcription factors,['RNA.transcription'],LOC_Os03g29470,,11.5825663110545,8298,Grey60,2.93287431171754
72,Os01g0971900,Similar to BPM.,"Molecular Function: RNA binding (GO:0003723), Molecular Function: binding (GO:0005488)",,,['not assigned.unknown'],LOC_Os01g74030,,15.880705455061,7323,Grey60,2.90072737286758
73,Os07g0671700,Similar to Arginine methyltransferase-like protein.,"Cellular Component: cytoplasm (GO:0005737), Molecular Function: methyltransferase activity (GO:0008168)",OsPRMT4,,['misc.O-methyl transferases'],LOC_Os07g47500,,13.37306356259,7865,Grey60,2.89582355029639
74,Os03g0761200,Ankyrin repeat containing protein.,"Molecular Function: protein binding (GO:0005515), Molecular Function: methyltransferase activity (GO:0008168)",,,['cell.organisation'],LOC_Os03g55330,,11.7746611165238,8249,Grey60,2.80253543719889
75,Os04g0504600,"Pyruvate/Phosphoenolpyruvate kinase, catalytic core domain containing protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",,,['RNA.regulation of transcription.unclassified'],LOC_Os04g42580,,15.1168062832571,7493,Grey60,2.72620669931298
76,Os04g0608400,"Nuclear pore complex, nucleoporin 88 domain containing protein.",,,Nucleocytoplasmic transport,['protein.targeting.nucleus'],LOC_Os04g51900,,16.2446059316032,7253,Grey60,2.68865664935751
77,Os08g0177700,Similar to LSM7-like.,,,"RNA degradation, Spliceosome",['RNA.processing'],LOC_Os08g08040,,12.0626614543508,8165,Grey60,2.68374723657239
78,Os04g0691200,Similar to predicted protein.,Molecular Function: protein binding (GO:0005515),,,['not assigned.unknown'],LOC_Os04g59460,,10.4936249345883,8582,Grey60,2.52545512812453
79,Os01g0530366,RNA polymerase Rbp10 domain containing protein.,"Biological Process: transcription, DNA-dependent (GO:0006351), Molecular Function: DNA binding (GO:0003677), Molecular Function: DNA-directed RNA polymerase activity (GO:0003899)",,RNA polymerase,['RNA.transcription'],LOC_Os01g34614,,13.8769192057897,7761,Grey60,2.40524663477175
80,Os02g0533800,Similar to ATPase inhibitor.,,,,['not assigned.unknown'],LOC_Os02g33070,,12.8259225727788,7998,Grey60,2.25363081987359
81,Os04g0644800,Similar to Chloride channel-like protein Osclc.,"Biological Process: chloride transport (GO:0006821), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: voltage-gated chloride channel activity (GO:0005247), Molecular Function: protein binding (GO:0005515)",CBSCLC5,,['transport.unspecified anions'],LOC_Os04g55210,,10.5359824553634,8568,Grey60,2.25121217677544
82,Os04g0444600,"Similar to 26S proteasome subunit RPN6a (Fragment)., Similar to 26S proteasome non-ATPase regulatory subunit 11.","Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515), Molecular Function: protein binding (GO:0005515)",OsRpn6,Proteasome,['protein.degradation.ubiquitin.proteasom'],LOC_Os04g36700,,13.0161647117676,7956,Grey60,2.23519055035843
83,Os05g0120100,"Similar to Splicing factor RSZ33., Similar to Splicing factor, arginine/serine-rich 6.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",,Spliceosome,"['RNA.processing.splicing', 'RNA.RNA binding']",LOC_Os05g02880,,13.7134073018119,7786,Grey60,2.16411762288326
84,Os03g0616500,Similar to HEAT repeat family protein.,"Cellular Component: nucleus (GO:0005634), Molecular Function: binding (GO:0005488)",,,['not assigned.unknown'],LOC_Os03g42040,,7.84856893400948,9398,Grey60,1.93927876996808
