id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO
10,Os02g0127900,,,27.4307396757107,2275,Pink,16.5883406610586,Conserved hypothetical protein.,
11,Os03g0351100,,,22.4697123097846,2972,Pink,16.2634182403017,Similar to CONSTANS-like protein CO9 (Fragment).,"Cellular Component: intracellular (GO:0005622), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)"
12,Os03g0841600,,,33.9500678628605,1649,Pink,16.1195942806172,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
13,Os04g0600200,,,42.8348841223484,1099,Pink,15.3407247406601,"Homodimeric diiron-carboxylate protein, Cyanide-resistant respiration in mitochondria, Reactive oxygen species (ROS) scavenging","Biological Process: respiratory gaseous exchange (GO:0007585), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: mitochondrial envelope (GO:0005740)"
14,Os06g0136600,,"Glycolysis / Gluconeogenesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids, RNA degradation",19.8688173861042,3437,Pink,15.0423700415778,"Similar to Enolase 1 (EC 4.2.1.11) (2-phosphoglycerate dehydratase 1) (2-phospho- D-glycerate hydro-lyase 1)., Similar to Enolase.","Biological Process: glycolysis (GO:0006096), Cellular Component: phosphopyruvate hydratase complex (GO:0000015), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: phosphopyruvate hydratase activity (GO:0004634)"
15,Os03g0757600,,,33.1928548210074,1701,Pink,15.0295733311963,"UDP-glucuronosyl/UDP-glucosyltransferase family protein., Similar to Indole-3-acetate beta-glucosyltransferase.","Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
16,Os10g0415300,,Glutathione metabolism,28.9894622731837,2092,Pink,14.9691099070826,"Similar to Chloroplastic glutathione reductase., Glutathione reductase, Salt tolerance","Biological Process: cell redox homeostasis (GO:0045454), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: cytoplasm (GO:0005737), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), Biological Process: cell redox homeostasis (GO:0045454), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor (GO:0016668), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)"
17,Os08g0156000,,,22.3072464287048,3000,Pink,14.7990949877262,Conserved hypothetical protein.,
18,Os06g0289200,,,30.8350948519184,1916,Pink,14.7969993413779,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
19,Os06g0239700,,,44.70598304906,1007,Pink,14.6795940922815,Conserved hypothetical protein.,
20,Os01g0369700,,Glutathione metabolism,21.2042409481,3186,Pink,14.6158290519398,Similar to Glutathione S-transferase GST 8 (EC 2.5.1.18).,Molecular Function: protein binding (GO:0005515)
21,Os10g0568900,,,22.7149358153245,2939,Pink,14.5514629523548,Similar to Catalytic/ hydrolase.,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)"
22,Os02g0725100,,,25.1830947793761,2581,Pink,14.2848479358168,Thioredoxin fold domain containing protein.,
23,Os01g0528800,,,16.7986059148806,4119,Pink,14.2475724568288,Similar to Cinnamyl alcohol dehydrogenase.,"Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: coenzyme binding (GO:0050662)"
24,Os03g0188100,,,17.3837785601904,3969,Pink,14.1811372785661,"Similar to transparent testa 12 protein., Multidrug and toxic compound extrusion (MATE) protein family transporter, Regulation of plant growth and development, Disease resistance","Biological Process: drug transmembrane transport (GO:0006855), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: drug transmembrane transporter activity (GO:0015238), Molecular Function: antiporter activity (GO:0015297), Biological Process: drug transmembrane transport (GO:0006855), Biological Process: transmembrane transport (GO:0055085), Molecular Function: drug transmembrane transporter activity (GO:0015238), Molecular Function: antiporter activity (GO:0015297), Cellular Component: membrane (GO:0016020)"
25,Os10g0528300,,Glutathione metabolism,18.0568216007738,3808,Pink,14.1615469278494,Tau class GST protein 4.,Molecular Function: protein binding (GO:0005515)
26,Os10g0530900,,Glutathione metabolism,17.3204338668059,3988,Pink,14.0502482682987,"Similar to Glutathione S-transferase GST 30 (EC 2.5.1.18)., Similar to cDNA clone:006-203-F02, full insert sequence.","Molecular Function: protein binding (GO:0005515),"
27,Os02g0484200,,,22.7708275354051,2928,Pink,13.9823120059317,Transferase family protein.,"Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)"
28,Os10g0528400,,Glutathione metabolism,27.6208290591438,2255,Pink,13.8241924353101,"Glutathione S-transferase, C-terminal-like domain containing protein.",Molecular Function: protein binding (GO:0005515)
29,Os07g0134500,,,43.092579930175,1082,Pink,13.7885850729058,Similar to hydrolase/ protein serine/threonine phosphatase.,Molecular Function: hydrolase activity (GO:0016787)
30,Os05g0527000,,,26.3351055407538,2420,Pink,13.718264794855,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
31,Os03g0283100,,Glutathione metabolism,16.9214449742458,4083,Pink,13.6992113891907,Similar to In2-1 protein.,Molecular Function: protein binding (GO:0005515)
32,Os12g0145700,,"Glycolysis / Gluconeogenesis, Purine metabolism, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",21.5774808712071,3117,Pink,13.6749023554386,Pyruvate kinase family protein.,"Biological Process: glycolysis (GO:0006096), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: pyruvate kinase activity (GO:0004743), Molecular Function: potassium ion binding (GO:0030955)"
33,Os08g0126300,,"Glycolysis / Gluconeogenesis, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",17.2634852156462,4001,Pink,13.526191289804,"Similar to Glyceraldehyde-3-phosphate dehydrogenase (Fragment)., Similar to cDNA clone:J023080G06, full insert sequence.","Biological Process: glucose metabolic process (GO:0006006), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620), Molecular Function: NADP binding (GO:0050661), Molecular Function: NAD binding (GO:0051287), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)"
34,Os03g0283200,,Glutathione metabolism,18.5385916172334,3712,Pink,13.4828992392955,Similar to IN2-1 protein.,Molecular Function: protein binding (GO:0005515)
35,Os10g0553800,,,19.5791355131599,3513,Pink,13.4316806081639,Flavin-containing monooxygenase FMO family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: flavin-containing monooxygenase activity (GO:0004499), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), Molecular Function: NADP binding (GO:0050661)"
36,Os03g0751600,,,22.8528052314252,2917,Pink,13.3508195278709,Similar to Circumsporozoite protein.,"Biological Process: metal ion transport (GO:0030001), Molecular Function: metal ion binding (GO:0046872)"
37,Os01g0667200,,Sulfur metabolism,24.9384897718321,2613,Pink,13.2480689739558,"Mitochondrial sulfur dioxygenase, Abiotic stress response, Similar to Glyoxalase II.",", Molecular Function: hydrolase activity (GO:0016787)"
38,Os01g0964000,,SNARE interactions in vesicular transport,39.3750589890342,1268,Pink,13.153818837551,Similar to VAMP-like protein YKT61 (AtYKT61) (Geranylgeranylated protein 1) (AtGP1).,"Biological Process: transport (GO:0006810), Biological Process: vesicle-mediated transport (GO:0016192), Cellular Component: integral to membrane (GO:0016021)"
39,Os01g0874700,,,42.0798695941763,1142,Pink,12.999480420371,"GOLD domain containing protein., Similar to patellin-1.","Biological Process: transport (GO:0006810), Cellular Component: integral to membrane (GO:0016021)"
40,Os12g0145100,,,22.7796966837144,2925,Pink,12.9290427135277,Similar to Wali7 protein (Fragment).,
41,Os05g0458400,,,32.9346259474992,1728,Pink,12.9124117839279,Similar to AAA-metalloprotease FtsH.,"Biological Process: proteolysis (GO:0006508), Biological Process: protein catabolic process (GO:0030163), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: metalloendopeptidase activity (GO:0004222), Molecular Function: ATP binding (GO:0005524), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)"
42,Os02g0129800,,,26.1825229254769,2441,Pink,12.8536229096544,Conserved hypothetical protein.,
43,Os08g0529100,,Proteasome,20.1170635966153,3386,Pink,12.8448509850884,Similar to Proteasome subunit beta type 1 (EC 3.4.25.1) (20S proteasome alpha subunit F) (20S proteasome subunit beta-6).,"Biological Process: proteolysis involved in cellular protein catabolic process (GO:0051603), Cellular Component: proteasome core complex (GO:0005839), Molecular Function: endopeptidase activity (GO:0004175), Molecular Function: threonine-type endopeptidase activity (GO:0004298)"
44,Os02g0215200,,,21.4957865920073,3132,Pink,12.7289728770649,"Class-I type histone deacetylase, Vegetative growth, Similar to Histone deacetylase.","Biological Process: histone deacetylation (GO:0016575), Molecular Function: histone deacetylase activity (GO:0004407),"
45,Os04g0339400,,,17.0762633979462,4049,Pink,12.6832822266202,Aldo/keto reductase family protein.,
46,Os01g0638000,,,23.8759974900226,2767,Pink,12.5155348793257,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
47,Os01g0597800,,,18.0735045571313,3804,Pink,12.3644889652614,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
48,Os01g0586600,,,25.6889829129963,2497,Pink,12.3109843536531,Similar to AKIN gamma.,Molecular Function: protein binding (GO:0005515)
49,Os09g0442300,,,20.780050347813,3257,Pink,12.1068547439163,Similar to Oryzain gamma chain (Fragment).,"Biological Process: proteolysis (GO:0006508), Molecular Function: cysteine-type endopeptidase activity (GO:0004197), Molecular Function: cysteine-type peptidase activity (GO:0008234)"
50,Os10g0529400,,Glutathione metabolism,14.6210681524365,4716,Pink,12.0560971887727,Similar to Glutathione S-transferase GSTU6.,Molecular Function: protein binding (GO:0005515)
51,Os09g0420800,,,41.3036023272182,1173,Pink,12.0196549805956,Similar to Ubiquitin.,Molecular Function: protein binding (GO:0005515)
52,Os05g0215300,,,15.9460663616968,4368,Pink,11.7957303948242,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
53,Os03g0785900,,Glutathione metabolism,16.3603211468963,4255,Pink,11.744817895454,Similar to Glutathione-S-transferase.,Molecular Function: protein binding (GO:0005515)
54,Os01g0847700,,"Glycolysis / Gluconeogenesis, Pentose and glucuronate interconversions, Glycerolipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",19.1561911792005,3589,Pink,11.7144882206367,"Aldo-keto reductase, Detoxification of reactive aldehydes, Abiotic stress tolerance","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491)"
55,Os03g0351700,,,20.4861278816321,3318,Pink,11.579088321314,Conserved hypothetical protein.,
56,Os09g0518200,,,14.0713886871228,4885,Pink,11.5641857607163,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
57,Os10g0513900,,,15.7240607871351,4423,Pink,11.4803435117361,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)"
58,Os01g0160100,,"Glycolysis / Gluconeogenesis, Metabolic pathways, Biosynthesis of secondary metabolites",19.153633243899,3590,Pink,11.4472222819272,Similar to Pyruvate decarboxylase isozyme 2 (EC 4.1.1.1) (PDC) (Fragment).,"Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: carboxy-lyase activity (GO:0016831), Molecular Function: thiamine pyrophosphate binding (GO:0030976)"
59,Os03g0760200,,,16.7745727787942,4126,Pink,11.3709297294552,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)"
60,Os06g0542150,,,16.9537879642284,4075,Pink,11.3069475664141,Non-protein coding transcript.,
61,Os09g0433000,,,17.7693093309603,3878,Pink,11.2988587090461,"Glycosyl transferase, family 31 protein., Hypothetical conserved gene.","Biological Process: protein glycosylation (GO:0006486), Cellular Component: membrane (GO:0016020), Molecular Function: galactosyltransferase activity (GO:0008378),"
62,Os04g0437000,NAC,,25.4995478623287,2528,Pink,11.2705702771399,No apical meristem (NAM) protein domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)"
63,Os03g0286200,,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",20.6330525664488,3290,Pink,11.2022885593476,"Similar to Prephenate dehydratase-like., Similar to P-protein.","Biological Process: metabolic process (GO:0008152), Biological Process: L-phenylalanine biosynthetic process (GO:0009094), Molecular Function: prephenate dehydratase activity (GO:0004664), Molecular Function: amino acid binding (GO:0016597)"
64,Os01g0960800,,,24.5969587100526,2661,Pink,10.8427070964009,"Protein Transporter, Pam16 family protein.",
65,Os04g0479200,,"Citrate cycle (TCA cycle), Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",16.563979484344,4202,Pink,10.7659634687209,Similar to NAD-dependent isocitrate dehydrogenase c;1.,"Biological Process: tricarboxylic acid cycle (GO:0006099), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: isocitrate dehydrogenase (NAD+) activity (GO:0004449), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616), Molecular Function: NAD binding (GO:0051287)"
66,Os07g0418500,,,21.6591961553057,3101,Pink,10.4994839667603,Similar to Cytochrome P450.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: monooxygenase activity (GO:0004497), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)"
67,Os06g0472200,,,23.0318464325068,2894,Pink,10.4148135242158,Similar to Isoflavone reductase.,Molecular Function: nucleotide binding (GO:0000166)
68,Os01g0557100,,,12.8950857298984,5280,Pink,10.3609837790345,Alpha/beta hydrolase family protein.,
69,Os02g0256200,,,14.6824826520062,4704,Pink,10.3126970159099,Similar to Histidine-rich protein.,
70,Os01g0830500,,,27.6432067855113,2252,Pink,10.3011122822627,2OG-Fe(II) oxygenase domain containing protein.,
71,Os05g0113300,,,18.8597629940618,3653,Pink,10.261732682983,Cation/H+ exchanger domain containing protein.,"Biological Process: cation transport (GO:0006812), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: solute:hydrogen antiporter activity (GO:0015299)"
72,Os03g0766900,,,13.054109095642,5229,Pink,10.2507972936617,Allene oxide synthase.,
73,Os08g0169300,,,22.2559421467682,3010,Pink,10.2031976510581,Similar to Flavonoid 7-O-methyltransferase.,Molecular Function: O-methyltransferase activity (GO:0008171)
74,Os01g0172100,,,18.6929211381463,3683,Pink,10.1445322510781,"Similar to Triose phosphate/phosphate translocator, non-green plastid, chloroplast precursor (CTPT).","Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215)"
75,Os03g0724500,,,17.3584881367888,3975,Pink,10.0179710328538,Conserved hypothetical protein.,
76,Os02g0194100,,"Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",18.0107198810411,3822,Pink,9.99012663591599,Similar to Citrate synthase (EC 4.1.3.7).,"Biological Process: tricarboxylic acid cycle (GO:0006099), Biological Process: cellular carbohydrate metabolic process (GO:0044262), Molecular Function: citrate (Si)-synthase activity (GO:0004108), Molecular Function: transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer (GO:0046912)"
77,Os03g0448600,,,27.9417431104349,2221,Pink,9.928001670531,WD40 repeat-like domain containing protein.,Molecular Function: protein binding (GO:0005515)
78,Os05g0513900,,Arginine and proline metabolism,14.0652311486348,4887,Pink,9.90168843874973,"Similar to Proline iminopeptidase (EC 3.4.11.5) (PIP) (Prolyl aminopeptidase) (PAP)., Similar to Proline iminopeptidase.","Cellular Component: cytoplasm (GO:0005737), Molecular Function: aminopeptidase activity (GO:0004177)"
79,Os07g0241500,,"Zeatin biosynthesis, Biosynthesis of secondary metabolites",14.2396804533147,4831,Pink,9.86819990987941,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
80,Os04g0527700,,,36.5047047778612,1470,Pink,9.78261751757089,CHCH domain containing protein.,
81,Os07g0531500,,,16.6298278888789,4181,Pink,9.74722530608096,Harpin-induced 1 domain containing protein.,
82,Os04g0488700,,MAPK signaling pathway - plant,25.2923256067475,2561,Pink,9.72728416791559,"Similar to PHY3., Similar to protein kinase KIPK.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
83,Os02g0740400,,,25.5764164861785,2519,Pink,9.72070002166224,"Similar to GSDL-motif lipase., Lipase, GDSL domain containing protein.",", Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)"
84,Os05g0220600,,,14.4510448003363,4771,Pink,9.477542355176,"Peptidase S54, rhomboid domain containing protein.","Biological Process: proteolysis (GO:0006508), Cellular Component: integral to membrane (GO:0016021), Molecular Function: serine-type endopeptidase activity (GO:0004252)"
85,Os05g0323900,,Peroxisome,15.5555006105984,4476,Pink,9.41686853823333,"Manganese superoxide dismutase, Heat-stress tolerance","Biological Process: superoxide metabolic process (GO:0006801), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: superoxide dismutase activity (GO:0004784), Molecular Function: metal ion binding (GO:0046872)"
86,Os08g0485400,,,17.8059210256133,3871,Pink,9.34920473597518,"Similar to Oxidoreductase., Similar to 2-nitropropane dioxygenase-like protein.","Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: nitronate monooxygenase activity (GO:0018580)"
87,Os04g0449500,,,26.4486589373046,2406,Pink,9.33251170081164,Similar to H0818E04.12 protein.,
88,Os02g0318100,,,19.8272802436789,3451,Pink,9.26487416984495,Similar to Alternative oxidase.,"Biological Process: respiratory gaseous exchange (GO:0007585), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: mitochondrial envelope (GO:0005740)"
89,Os03g0803700,,,49.1155604335318,826,Pink,9.21841775593457,Hypothetical conserved gene.,
90,Os03g0841700,,,12.8634456470334,5292,Pink,9.20652026740408,Similar to Prohibitin.,
91,Os06g0105400,,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",14.3914481769579,4789,Pink,9.19492577101897,"Similar to dihydrolipoamide S-acetyltransferase., Similar to Dihydrolipoamide S-acetyltransferase (EC 2.3.1.12).","Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring acyl groups (GO:0016746), Biological Process: pyruvate metabolic process (GO:0006090), Biological Process: metabolic process (GO:0008152), Cellular Component: pyruvate dehydrogenase complex (GO:0045254), Molecular Function: dihydrolipoyllysine-residue acetyltransferase activity (GO:0004742), Molecular Function: transferase activity, transferring acyl groups (GO:0016746)"
92,Os01g0609300,,,33.1452667272096,1708,Pink,9.19422716550399,"Similar to Pleiotropic drug resistance protein 3., Hypothetical conserved gene.","Cellular Component: membrane (GO:0016020), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Cellular Component: membrane (GO:0016020)"
93,Os09g0520200,,,27.7640882087939,2240,Pink,9.19157932696448,Similar to abhydrolase domain-containing protein 5.,Molecular Function: catalytic activity (GO:0003824)
94,Os03g0269000,,"Tropane, piperidine and pyridine alkaloid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",12.7545073808952,5330,Pink,9.17722586085032,Short chain alcohol dehydrogenase-like.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)"
95,Os03g0838800,C2H2,,26.8450706347189,2345,Pink,9.15158899973076,"Zinc finger, C2H2 domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)"
96,Os08g0428100,,,34.8689732938423,1591,Pink,9.09654753952352,Hypothetical conserved gene.,
97,Os07g0684000,,,22.4592494947063,2976,Pink,9.08366341140574,Ricin B-related lectin domain containing protein.,
98,Os10g0525500,,Glutathione metabolism,11.0318067897835,5923,Pink,9.08083002185686,Similar to glutathione transferase31.,Molecular Function: protein binding (GO:0005515)
99,Os05g0157200,,,20.2811182953964,3350,Pink,9.05103654134729,UspA domain containing protein.,Biological Process: response to stress (GO:0006950)
