id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO
18,Os04g0117100,,,20.3827324583275,3331,lightGreen,13.698540199103,"ATPase, F0 complex, subunit E, mitochondrial domain containing protein.","Biological Process: ATP synthesis coupled proton transport (GO:0015986), Cellular Component: mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) (GO:0000276), Molecular Function: hydrogen ion transmembrane transporter activity (GO:0015078)"
19,Os03g0840900,,,21.3857512421981,3156,lightGreen,13.4404063066197,Protein of unknown function DUF543 family protein.,
20,Os03g0390400,,"Oxidative phosphorylation, Metabolic pathways",19.5736614731774,3514,lightGreen,13.4372910418655,Similar to Cytochrome c oxidase subunit 6b.,"Cellular Component: mitochondrion (GO:0005739), Molecular Function: cytochrome-c oxidase activity (GO:0004129)"
21,Os10g0320400,,"Oxidative phosphorylation, Metabolic pathways",21.1370742144291,3200,lightGreen,13.3755732604579,"Similar to ATP synthase gamma chain, mitochondrial precursor (EC 3.6.3.14).","Biological Process: ATP synthesis coupled proton transport (GO:0015986), Cellular Component: proton-transporting ATP synthase complex, catalytic core F(1) (GO:0045261), Molecular Function: hydrogen ion transporting ATP synthase activity, rotational mechanism (GO:0046933), Molecular Function: proton-transporting ATPase activity, rotational mechanism (GO:0046961)"
22,Os07g0495200,,"Oxidative phosphorylation, Metabolic pathways",30.1077782283731,1974,lightGreen,12.8436142218785,"Similar to ATP synthase delta' chain, mitochondrial precursor (EC 3.6.3.14).","Biological Process: ATP synthesis coupled proton transport (GO:0015986), Cellular Component: proton-transporting ATP synthase complex, catalytic core F(1) (GO:0045261), Molecular Function: hydrogen ion transporting ATP synthase activity, rotational mechanism (GO:0046933), Molecular Function: proton-transporting ATPase activity, rotational mechanism (GO:0046961)"
23,Os04g0310500,,"Oxidative phosphorylation, Metabolic pathways",51.1857527526997,757,lightGreen,12.7901982076035,"NADH dehydrogenase ubiquinone (complex I), alpha subcomplex, subunit 2 domain containing protein.",
24,Os05g0301700,,"Oxidative phosphorylation, Metabolic pathways",29.1558114530824,2081,lightGreen,12.7687109437736,Similar to Cytochrome c1 (Fragment).,"Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: heme binding (GO:0020037)"
25,Os02g0824700,,"Oxidative phosphorylation, Metabolic pathways, Phagosome",17.7975531130116,3874,lightGreen,12.6564360833822,Similar to Vacuolar ATP synthase subunit F (EC 3.6.3.14) (V-ATPase F subunit) (Vacuolar proton pump F subunit) (V-ATPase 14 kDa subunit).,"Biological Process: ATP hydrolysis coupled proton transport (GO:0015991), Cellular Component: proton-transporting two-sector ATPase complex, catalytic domain (GO:0033178), Cellular Component: proton-transporting V-type ATPase, V1 domain (GO:0033180), Molecular Function: hydrogen ion transporting ATP synthase activity, rotational mechanism (GO:0046933), Molecular Function: proton-transporting ATPase activity, rotational mechanism (GO:0046961)"
26,Os10g0551600,,,26.4817596123523,2401,lightGreen,12.6275633548485,Conserved hypothetical protein.,
27,Os08g0431500,,,28.0204874096815,2210,lightGreen,12.0059847440272,"NADH-ubiquinone oxidoreductase, 21kDa subunit, N-terminal domain containing protein., Similar to predicted protein.",
28,Os05g0513500,,Ribosome,42.0499847521954,1144,lightGreen,11.4667783248096,Similar to 50S ribosomal protein L33.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)"
29,Os01g0908400,,,28.1909469721378,2187,lightGreen,10.8311354690198,Conserved hypothetical protein.,
30,Os07g0498300,,,36.3433695483982,1478,lightGreen,10.6407958364669,"Conserved hypothetical protein., Similar to cDNA clone:001-022-F09, full insert sequence.",
31,Os07g0680300,,,24.4779323401139,2677,lightGreen,10.4058506447615,Similar to Ubiquinol-cytochrome c reductase complex 6.7 kDa protein (EC 1.10.2.2) (CR6).,
32,Os04g0434800,,"Ascorbate and aldarate metabolism, Glutathione metabolism",29.5142412896307,2034,lightGreen,10.1640677201399,Similar to Thylakoid-bound ascorbate peroxidase (EC 1.11.1.11) (Fragment).,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)"
33,Os07g0410100,,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",14.2565300692198,4824,lightGreen,9.88328072303083,Similar to Dihydrolipoamide S-acetyltransferase (EC 2.3.1.12).,"Biological Process: pyruvate metabolic process (GO:0006090), Biological Process: metabolic process (GO:0008152), Cellular Component: pyruvate dehydrogenase complex (GO:0045254), Molecular Function: dihydrolipoyllysine-residue acetyltransferase activity (GO:0004742), Molecular Function: transferase activity, transferring acyl groups (GO:0016746)"
34,Os09g0252100,,"Fatty acid degradation, Synthesis and degradation of ketone bodies, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Fatty acid metabolism",35.1449190382513,1565,lightGreen,9.8287158685499,"Similar to Acetyl-CoA C-acetyltransferase., Similar to Acetyl-CoA acetyltransferase, cytosolic 1.","Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)"
35,Os06g0643100,,Proteasome,13.6269353796741,5030,lightGreen,9.55137593737437,Proteasome subunit beta type 3 (EC 3.4.25.1) (20S proteasome alpha subunit C) (20S proteasome subunit beta-3).,"Biological Process: proteolysis involved in cellular protein catabolic process (GO:0051603), Cellular Component: proteasome core complex (GO:0005839), Molecular Function: endopeptidase activity (GO:0004175), Molecular Function: threonine-type endopeptidase activity (GO:0004298)"
36,Os03g0295500,,"Oxidative phosphorylation, Metabolic pathways",36.5059357418701,1469,lightGreen,9.47791815003735,CHCH domain containing protein.,
37,Os05g0160000,,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",12.6474587684708,5367,lightGreen,9.27562830730438,Similar to Ferric leghemoglobin reductase.,"Biological Process: cell redox homeostasis (GO:0045454), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: cytoplasm (GO:0005737), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)"
38,Os03g0772800,,"Oxidative phosphorylation, Metabolic pathways",11.6294850053631,5696,lightGreen,8.97183690125234,"Cytochrome c oxidase, subunit VIa family protein.","Cellular Component: mitochondrial inner membrane (GO:0005743), Cellular Component: mitochondrial respiratory chain complex IV (GO:0005751), Molecular Function: cytochrome-c oxidase activity (GO:0004129)"
39,Os12g0178100,,"Ascorbate and aldarate metabolism, Glutathione metabolism",68.1345801647311,350,lightGreen,8.95101433376145,Haem peroxidase family protein.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)"
40,Os01g0720200,,,36.2607810471201,1486,lightGreen,8.87236073855103,Non-protein coding transcript.,
41,Os01g0191500,,,13.6519446926287,5021,lightGreen,8.77033057591515,Similar to Mitochondrial processing peptidase.,"Biological Process: proteolysis (GO:0006508), Molecular Function: catalytic activity (GO:0003824), Molecular Function: metalloendopeptidase activity (GO:0004222), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: metal ion binding (GO:0046872)"
42,Os09g0514600,,,31.047021477884,1896,lightGreen,8.72356545657866,"Beta-grasp fold, ferredoxin-type domain containing protein.","Molecular Function: electron carrier activity (GO:0009055), Molecular Function: iron-sulfur cluster binding (GO:0051536)"
43,Os03g0248600,,"Glycolysis / Gluconeogenesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids, RNA degradation",19.9048398445001,3429,lightGreen,8.00569083713201,Similar to Enolase 2 (EC 4.2.1.11) (2-phosphoglycerate dehydratase 2) (2-phospho- D-glycerate hydro-lyase 2).,"Biological Process: glycolysis (GO:0006096), Cellular Component: phosphopyruvate hydratase complex (GO:0000015), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: phosphopyruvate hydratase activity (GO:0004634)"
44,Os03g0837100,,,29.7443075380469,2008,lightGreen,7.65313409491155,"Similar to Cellulose synthase-6., Similar to cDNA clone:J023086F23, full insert sequence.","Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760), Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760)"
45,Os02g0562700,,"Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Metabolic pathways, Carbon metabolism",26.6993499753782,2367,lightGreen,7.56742412820224,Similar to Gamma hydroxybutyrate dehydrogenase (EC 1.1.1.61).,"Biological Process: pentose-phosphate shunt (GO:0006098), Biological Process: valine metabolic process (GO:0006573), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: phosphogluconate dehydrogenase (decarboxylating) activity (GO:0004616), Molecular Function: 3-hydroxyisobutyrate dehydrogenase activity (GO:0008442), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616), Molecular Function: coenzyme binding (GO:0050662)"
46,Os05g0595400,,"Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, MAPK signaling pathway - plant",14.3699293936761,4791,lightGreen,7.46334536138866,"Nucleoside diphosphate kinase, Similar to Nucleoside diphosphate kinase III (EC 2.7.4.6) (NDK III) (NDP kinase III) (NDPK III).","Biological Process: nucleoside diphosphate phosphorylation (GO:0006165), Biological Process: GTP biosynthetic process (GO:0006183), Biological Process: UTP biosynthetic process (GO:0006228), Biological Process: CTP biosynthetic process (GO:0006241), Molecular Function: nucleoside diphosphate kinase activity (GO:0004550), Biological Process: nucleoside diphosphate phosphorylation (GO:0006165), Biological Process: GTP biosynthetic process (GO:0006183), Biological Process: UTP biosynthetic process (GO:0006228), Biological Process: CTP biosynthetic process (GO:0006241), Molecular Function: nucleoside diphosphate kinase activity (GO:0004550), Molecular Function: ATP binding (GO:0005524)"
47,Os05g0593100,,"Oxidative phosphorylation, Metabolic pathways, Phagosome",9.15691650996241,6643,lightGreen,7.44604733231249,Similar to Vacuolar ATP synthase subunit C (EC 3.6.3.14) (V-ATPase C subunit) (Vacuolar proton pump C subunit).,"Biological Process: ATP hydrolysis coupled proton transport (GO:0015991), Cellular Component: proton-transporting V-type ATPase, V1 domain (GO:0033180), Molecular Function: hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances (GO:0016820)"
48,Os01g0649100,,"Citrate cycle (TCA cycle), Cysteine and methionine metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",45.2924390270296,979,lightGreen,7.37795862746822,Malate dehydrogenase.,"Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: malate metabolic process (GO:0006108), Biological Process: cellular carbohydrate metabolic process (GO:0044262), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: malate dehydrogenase activity (GO:0016615), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616), Molecular Function: L-malate dehydrogenase activity (GO:0030060)"
49,Os01g0935900,,,9.22621289013149,6611,lightGreen,7.3546280703355,Similar to Succinate dehydrogenase subunit 4.,
50,Os02g0564200,,,16.0881942425337,4329,lightGreen,7.32053814012458,Conserved hypothetical protein.,
51,Os08g0120000,,"Citrate cycle (TCA cycle), Oxidative phosphorylation, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",15.1818750844619,4570,lightGreen,7.22344056364569,"Succinate dehydrogenase iron-protein subunit (SDHB)., Similar to Chimeric SDH2-RPS14 protein.","Biological Process: tricarboxylic acid cycle (GO:0006099), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: iron-sulfur cluster binding (GO:0051536), Molecular Function: 2 iron, 2 sulfur cluster binding (GO:0051537), , Biological Process: tricarboxylic acid cycle (GO:0006099), Biological Process: translation (GO:0006412), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: iron-sulfur cluster binding (GO:0051536), Molecular Function: 2 iron, 2 sulfur cluster binding (GO:0051537)"
52,Os09g0538200,,Proteasome,12.4993803808896,5417,lightGreen,7.2117254495971,Proteasome subunit alpha type 7 (EC 3.4.25.1) (20S proteasome alpha subunit D) (20S proteasome subunit alpha-4).,"Biological Process: ubiquitin-dependent protein catabolic process (GO:0006511), Biological Process: proteolysis involved in cellular protein catabolic process (GO:0051603), Cellular Component: proteasome core complex (GO:0005839), Cellular Component: proteasome core complex, alpha-subunit complex (GO:0019773), Molecular Function: endopeptidase activity (GO:0004175), Molecular Function: threonine-type endopeptidase activity (GO:0004298)"
53,Os01g0328700,,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",11.2467288910389,5847,lightGreen,7.04706682536993,FAD-dependent pyridine nucleotide-disulphide oxidoreductase domain containing protein.,"Biological Process: cell redox homeostasis (GO:0045454), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: cytoplasm (GO:0005737), Molecular Function: dihydrolipoyl dehydrogenase activity (GO:0004148), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on a sulfur group of donors, NAD or NADP as acceptor (GO:0016668), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)"
54,Os05g0377000,,"Oxidative phosphorylation, Metabolic pathways",11.3913836831934,5786,lightGreen,7.04452790218136,Similar to Acyl carrier protein.,"Biological Process: fatty acid biosynthetic process (GO:0006633), Molecular Function: acyl carrier activity (GO:0000036), Molecular Function: phosphopantetheine binding (GO:0031177), Molecular Function: cofactor binding (GO:0048037)"
55,Os12g0482700,,"Ascorbate and aldarate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",10.1670730231751,6255,lightGreen,6.93764854157202,Similar to L-galactose dehydrogenase.,
56,Os06g0115100,,,12.1024141120369,5531,lightGreen,6.88453448773956,Similar to ATOZI1 protein (Stress-induced protein OZI1) (AT0ZI1 protein).,
57,Os01g0588200,,,9.59174210048438,6454,lightGreen,6.86106019738488,Voltage-dependent anion channel.,"Biological Process: anion transport (GO:0006820), Biological Process: regulation of anion transport (GO:0044070), Biological Process: transmembrane transport (GO:0055085), Cellular Component: mitochondrial outer membrane (GO:0005741), Molecular Function: voltage-gated anion channel activity (GO:0008308)"
58,Os01g0935700,,"Oxidative phosphorylation, Metabolic pathways",9.09767546165982,6672,lightGreen,6.72498765166632,"Similar to Cytochrome c1, heme protein., Similar to Cytochrome c1 (Fragment).","Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: heme binding (GO:0020037)"
59,Os07g0449100,,,9.61997704778362,6439,lightGreen,6.66927867359225,Similar to Light induced protein like.,
60,Os02g0175800,,,17.5673856373022,3921,lightGreen,6.62741531960134,Similar to fiber protein Fb15.,
61,Os08g0522500,,,16.0506581630234,4339,lightGreen,6.438313657905,"Glycoside hydrolase, family 19 protein.",
62,Os09g0487500,,,30.0616122787803,1979,lightGreen,6.31274619361824,Conserved hypothetical protein.,
63,Os06g0652400,,"Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways",21.0918379202134,3210,lightGreen,6.13934526099399,"Similar to GDP-4-keto-6-deoxy-D-mannose-3, 5-epimerase-4-reductase (GER1); 21556- 22494.","Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: coenzyme binding (GO:0050662)"
64,Os04g0643100,,"Oxidative phosphorylation, Metabolic pathways, Phagosome",10.493089377421,6132,lightGreen,6.09821094985975,Similar to Vacuolar ATP synthase subunit D (EC 3.6.3.14) (V-ATPase D subunit) (Vacuolar proton pump D subunit).,"Biological Process: ATP hydrolysis coupled proton transport (GO:0015991), Cellular Component: proton-transporting two-sector ATPase complex, catalytic domain (GO:0033178), Molecular Function: ATPase activity, coupled to transmembrane movement of substances (GO:0042626), Molecular Function: proton-transporting ATPase activity, rotational mechanism (GO:0046961)"
65,Os01g0615300,,,16.2850173927096,4271,lightGreen,5.8287305239686,Transferase family protein.,"Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)"
66,Os08g0139200,,"Ubiquinone and other terpenoid-quinone biosynthesis, Biosynthesis of secondary metabolites",27.4704438912963,2270,lightGreen,5.67567036256079,Similar to F-171-b1_1 (Fragment).,"Biological Process: negative regulation of transcription, DNA-dependent (GO:0045892), Molecular Function: FMN binding (GO:0010181), Molecular Function: oxidoreductase activity (GO:0016491)"
67,Os05g0535700,,,26.3318260166956,2422,lightGreen,5.65720704114906,Conserved hypothetical protein.,
68,Os01g0720300,,"Oxidative phosphorylation, Metabolic pathways",26.5025085407261,2396,lightGreen,5.55876720883052,"NADH-ubiquinone oxidoreductase 20 kDa subunit, mitochondrial precursor (EC 1.6.5.3) (EC 1.6.99.3) (Complex I-20KD) (CI-20KD).","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: NADH dehydrogenase (ubiquinone) activity (GO:0008137), Molecular Function: oxidoreductase activity, acting on NADH or NADPH (GO:0016651), Molecular Function: quinone binding (GO:0048038), Molecular Function: 4 iron, 4 sulfur cluster binding (GO:0051539)"
69,Os03g0587000,,"Ascorbate and aldarate metabolism, Inositol phosphate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Phosphatidylinositol signaling system",8.4734833776198,6965,lightGreen,5.49311556038749,Similar to L-galactose-1-phosphate phosphatase.,Molecular Function: inositol or phosphatidylinositol phosphatase activity (GO:0004437)
70,Os05g0399200,,,9.18605384760762,6631,lightGreen,5.41671833737178,"Similar to Endo-1, 3;1, 4-beta-D-glucanase precursor (EC 3.2.1.-).",Molecular Function: hydrolase activity (GO:0016787)
71,Os10g0329300,,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Peroxisome",27.1057725550608,2314,lightGreen,5.29782821561225,Similar to Mevalonate kinase (EC 2.7.1.36) (MK).,"Biological Process: metabolic process (GO:0008152), Biological Process: isoprenoid biosynthetic process (GO:0008299), Biological Process: phosphorylation (GO:0016310), Cellular Component: cytoplasm (GO:0005737), Molecular Function: mevalonate kinase activity (GO:0004496), Molecular Function: ATP binding (GO:0005524), Molecular Function: kinase activity (GO:0016301), Molecular Function: phosphotransferase activity, alcohol group as acceptor (GO:0016773)"
72,Os03g0129900,,"Oxidative phosphorylation, Metabolic pathways",21.6190829727042,3110,lightGreen,5.28125738711697,NADH-ubiquinone oxidoreductase B18 subunit family protein.,"Cellular Component: mitochondrion (GO:0005739), Molecular Function: NADH dehydrogenase activity (GO:0003954), Molecular Function: NADH dehydrogenase (ubiquinone) activity (GO:0008137)"
73,Os12g0236400,,"Purine metabolism, Thiamine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",9.01814650892983,6706,lightGreen,5.25284439813677,Adenylate kinase A (EC 2.7.4.3) (ATP-AMP transphosphorylase).,"Biological Process: nucleobase-containing compound metabolic process (GO:0006139), Biological Process: nucleotide phosphorylation (GO:0046939), Molecular Function: adenylate kinase activity (GO:0004017), Molecular Function: ATP binding (GO:0005524), Molecular Function: phosphotransferase activity, phosphate group as acceptor (GO:0016776), Molecular Function: nucleotide kinase activity (GO:0019201), Molecular Function: nucleobase-containing compound kinase activity (GO:0019205)"
74,Os03g0584300,,,8.12811647066309,7134,lightGreen,5.23044940859014,Conserved hypothetical protein.,
75,Os01g0513700,,,13.9094560004376,4942,lightGreen,5.17356236901577,"Similar to trafficking protein particle complex subunit 1., Sybindin-like protein family protein.","Biological Process: transport (GO:0006810), Biological Process: ER to Golgi vesicle-mediated transport (GO:0006888), Cellular Component: cis-Golgi network (GO:0005801)"
76,Os03g0685500,,,11.2361848861543,5855,lightGreen,5.04655294596078,CHCH domain containing protein.,
77,Os02g0580300,,,9.69697217763361,6412,lightGreen,5.04326437306473,"Similar to 14-3-3 protein 6., F-box protein, Positive regulator of GA signaling","Molecular Function: protein domain specific binding (GO:0019904), Molecular Function: protein binding (GO:0005515)"
78,Os02g0167100,,"Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Sulfur relay system",14.2152365453287,4840,lightGreen,4.90836228508657,Similar to 3-mercaptopyruvate sulfurtransferase precursor (EC 2.8.1.1).,Molecular Function: thiosulfate sulfurtransferase activity (GO:0004792)
79,Os04g0660600,,"Oxidative phosphorylation, Metabolic pathways, Phagosome",9.87133396073135,6358,lightGreen,4.82543090423517,"ATPase, V0 complex, subunit E domain containing protein.","Biological Process: ATP hydrolysis coupled proton transport (GO:0015991), Cellular Component: proton-transporting V-type ATPase, V0 domain (GO:0033179), Molecular Function: hydrogen ion transmembrane transporter activity (GO:0015078)"
80,Os04g0687100,,Oxidative phosphorylation,6.54556823437866,7956,lightGreen,4.81734507403177,Similar to Soluble inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho- hydrolase) (PPase).,
81,Os11g0128800,,,6.9250342784442,7743,lightGreen,4.75856694850972,Similar to Homoserine dehydrogenase-like protein.,"Biological Process: cellular amino acid metabolic process (GO:0006520), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: homoserine dehydrogenase activity (GO:0004412)"
82,Os07g0206700,,"Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",26.6618745060154,2372,lightGreen,4.75046857230261,"Cycloartenol-C-24-methyltransferase 1 (EC 2.1.1.41) (24-sterol C- methyltransferase 1) (Sterol C-methyltransferase 1)., Similar to Cycloartenol-C-24-methyltransferase 1.","Biological Process: steroid biosynthetic process (GO:0006694), Biological Process: metabolic process (GO:0008152), Molecular Function: methyltransferase activity (GO:0008168)"
83,Os01g0876800,,,19.2969114423282,3565,lightGreen,4.73636206712865,RNA-binding region RNP-1  (RNA recognition motif) domain containing protein.,"Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)"
84,Os06g0210500,,,10.1131098488105,6272,lightGreen,4.68705410040032,Similar to Mitochondrial phosphate transporter.,
