id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO
11,Os03g0289800,,,36.5523459110642,1465,Red,23.4345403132377,Similar to Leucoanthocyanidin dioxygenase-like protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)"
12,Os06g0154500,,"MAPK signaling pathway - plant, Plant hormone signal transduction",29.3421156574156,2055,Red,23.4037269375129,"Mitogen-activated protein kinase, Brassinosteroid (BR) signaling and homeostasis, Regulation of grain size and plant height","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: MAP kinase activity (GO:0004707), Molecular Function: ATP binding (GO:0005524)"
13,Os07g0127600,,"MAPK signaling pathway - plant, Plant hormone signal transduction, Plant-pathogen interaction",26.2819597190969,2429,Red,22.9675808740424,Allergen V5/Tpx-1 related family protein.,Cellular Component: extracellular region (GO:0005576)
14,Os01g0124100,,,47.8101484487598,877,Red,22.8110166251609,"Proteinase inhibitor I12, Bowman-Birk family protein.","Cellular Component: extracellular region (GO:0005576), Molecular Function: serine-type endopeptidase inhibitor activity (GO:0004867)"
15,Os06g0681700,,,30.6830697812546,1929,Red,22.6911050774251,"Protein of unknown function DUF6, transmembrane domain containing protein.",
16,Os01g0802100,,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",24.415512027935,2684,Red,22.6449682053333,"4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, Isoprenoid biosynthesis, Chloroplast development","Biological Process: terpenoid biosynthetic process (GO:0016114), Molecular Function: ATP binding (GO:0005524), Molecular Function: 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity (GO:0050515)"
17,Os04g0395800,,Plant hormone signal transduction,35.6582529684321,1526,Red,21.7925454090182,Tify domain containing protein.,Molecular Function: protein binding (GO:0005515)
18,Os07g0217600,,,26.7553790883768,2359,Red,21.3801498252446,"CytochromeP450 monooxygenase, Diterpenoid phytoalexin biosynthesis, Bacterial blight resistance","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)"
19,Os03g0800000,,,32.3154319945676,1782,Red,20.9948686052969,"Similar to Nitrate and chloride transporter., Similar to nitrate and chloride transporter.",
20,Os12g0189300,,,22.5854765379147,2958,Red,20.6684511881758,"Pyruvate/Phosphoenolpyruvate kinase, catalytic core domain containing protein., Non-protein coding transcript.","Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824),"
21,Os03g0817200,,,35.1775711023065,1561,Red,20.2373822709795,"Amino acid transporter, transmembrane domain containing protein.",
22,Os08g0501500,,,24.2485037875388,2707,Red,20.1700183374688,EGF-type aspartate/asparagine hydroxylation site domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
23,Os11g0228201,,,23.132128337233,2875,Red,20.1132056218397,Hypothetical gene.,
24,Os04g0104900,,,22.6132632679599,2953,Red,19.5361239952934,Similar to 0-methyltransferase (EC 2.1.1.6) (Fragment).,"Molecular Function: methyltransferase activity (GO:0008168), Molecular Function: O-methyltransferase activity (GO:0008171), Molecular Function: protein dimerization activity (GO:0046983)"
25,Os12g0448900,,alpha-Linolenic acid metabolism,41.0318759123037,1184,Red,19.4086215192549,"Fatty acid alpha-dioxygenase family, Enzyme that oxygenates fatty acids into 2R-hydroperoxides","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)"
26,Os11g0170300,,,38.6181984361769,1316,Red,19.3875839148741,Similar to CBS domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein binding (GO:0005515)"
27,Os11g0113300,,,25.3691517145406,2549,Red,19.3216753833208,Conserved hypothetical protein.,
28,Os06g0549900,,,31.0838609008954,1891,Red,19.2233336277379,"FAD linked oxidase, N-terminal domain containing protein.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: UDP-N-acetylmuramate dehydrogenase activity (GO:0008762), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on CH-OH group of donors (GO:0016614), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)"
29,Os05g0161800,,Purine metabolism,21.1065166905616,3204,Red,19.1430673021434,RelA/SpoT domain containing protein.,"Biological Process: guanosine tetraphosphate metabolic process (GO:0015969), Molecular Function: calcium ion binding (GO:0005509)"
30,Os01g0504500,,,35.8558095211189,1509,Red,19.1357089659821,"Similar to Transparent testa 12 protein., Multi antimicrobial extrusion protein MatE family protein.","Biological Process: drug transmembrane transport (GO:0006855), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: drug transmembrane transporter activity (GO:0015238), Molecular Function: antiporter activity (GO:0015297)"
31,Os04g0516600,,"Glycine, serine and threonine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",30.5241064283617,1938,Red,18.5458430064693,"Pyridoxal phosphate-dependent transferase, major region, subdomain 1 domain containing protein.","Biological Process: cellular amino acid metabolic process (GO:0006520), Molecular Function: catalytic activity (GO:0003824), Molecular Function: lyase activity (GO:0016829), Molecular Function: pyridoxal phosphate binding (GO:0030170)"
32,Os06g0663900,,,19.572585504814,3515,Red,18.1157220669042,"Similar to (RAP Annotation release2) Protein kinase-like domain containing protein., Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772),"
33,Os06g0251100,,,22.151845638239,3026,Red,18.0802150505002,Membrane attack complex component/perforin (MACPF) domain domain containing protein.,
34,Os06g0103500,,"Fatty acid degradation, alpha-Linolenic acid metabolism, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Peroxisome",42.3801348843154,1129,Red,17.9396327235992,"Similar to Acyl-coenzyme A oxidase 1, peroxisomal (EC 1.3.3.6) (AOX 1) (Long- chain acyl-CoA oxidase) (AtCX1)., Similar to Acyl-CoA dehydrogenase (Fragment)., Similar to predicted protein.","Biological Process: fatty acid metabolic process (GO:0006631), Biological Process: fatty acid beta-oxidation (GO:0006635), Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: peroxisome (GO:0005777), Molecular Function: acyl-CoA dehydrogenase activity (GO:0003995), Molecular Function: acyl-CoA oxidase activity (GO:0003997), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), , Biological Process: fatty acid beta-oxidation (GO:0006635), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: peroxisome (GO:0005777), Molecular Function: acyl-CoA oxidase activity (GO:0003997), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627)"
35,Os11g0569800,,,26.5178586855028,2390,Red,17.9138637198213,"Protein kinase, catalytic domain domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
36,Os08g0508800,,"Linoleic acid metabolism, alpha-Linolenic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",23.551653224428,2811,Red,17.8282889946978,"Lipoxygenase, chloroplast precursor (EC 1.13.11.12).","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: protein binding (GO:0005515), Molecular Function: lipoxygenase activity (GO:0016165), Molecular Function: oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702), Molecular Function: metal ion binding (GO:0046872)"
37,Os03g0729100,,,28.001103884611,2213,Red,17.5372897977372,Protein of unknown function DUF3054 domain containing protein.,
38,Os04g0614500,,"Alanine, aspartate and glutamate metabolism, Butanoate metabolism, Metabolic pathways",19.7213646973053,3471,Red,17.3491557563794,"Pyridoxal phosphate-dependent transferase, major region, subdomain 1 domain containing protein.","Molecular Function: catalytic activity (GO:0003824), Molecular Function: transaminase activity (GO:0008483), Molecular Function: pyridoxal phosphate binding (GO:0030170)"
39,Os04g0631100,,,28.5969199498739,2139,Red,17.3232617194807,Similar to H0105C05.5 protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: transmembrane transporter activity (GO:0022857)"
40,Os08g0206400,,,21.6010857027972,3116,Red,17.2765160148483,Similar to Potassium transporter 18.,"Biological Process: potassium ion transmembrane transport (GO:0071805), Cellular Component: membrane (GO:0016020), Molecular Function: potassium ion transmembrane transporter activity (GO:0015079)"
41,Os05g0120200,,,25.4038771658382,2544,Red,17.2386617029554,"Similar to ATPase, coupled to transmembrane movement of substances.","Cellular Component: membrane (GO:0016020), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)"
42,Os07g0245100,,,56.0144438477488,623,Red,17.2377443035794,"Similar to Cytosine deaminase (EC 3.5.4.1)., Similar to cDNA clone:J023115F20, full insert sequence.","Molecular Function: catalytic activity (GO:0003824), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: catalytic activity (GO:0003824)"
43,Os06g0569500,,"Diterpenoid biosynthesis, Biosynthesis of secondary metabolites",21.2546379922678,3175,Red,17.0898495693892,"Ent-kaurene oxidase, Diterpenoid phytoalexin biosynthesis","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)"
44,Os04g0581100,,,29.8775133448029,1999,Red,16.9458574204364,2OG-Fe(II) oxygenase domain containing protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)"
45,Os12g0586000,,,41.5237413737695,1164,Red,16.9050192657272,Similar to Disease resistance protein ADR1 (Activated disease resistance protein 1).,"Biological Process: defense response (GO:0006952), Molecular Function: protein binding (GO:0005515), Molecular Function: ADP binding (GO:0043531)"
46,Os01g0107000,,Peroxisome,29.2753969508849,2066,Red,16.8231164870694,"Similar to peroxin Pex14., Peroxisome membrane anchor protein Pex14p, N-terminal domain containing protein.","Cellular Component: peroxisome (GO:0005777), Cellular Component: membrane (GO:0016020)"
47,Os07g0147900,,"Photosynthesis, Metabolic pathways",21.2926270457505,3169,Red,16.8201709860133,"Similar to Ferredoxin-NADP reductase precursor (Fragment)., Similar to Ferredoxin--NADP reductase.","Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: thylakoid membrane (GO:0042651), Molecular Function: ferredoxin-NADP+ reductase activity (GO:0004324), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), Molecular Function: NADP binding (GO:0050661), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491)"
48,Os05g0406300,,,24.7083331616002,2647,Red,16.752919472244,Hypothetical protein.,
49,Os09g0439200,,Plant hormone signal transduction,24.4072843786058,2687,Red,16.7236269387136,"Jasmonate ZIM-domain protein, Jasmonate-induced resistance to bacterial blight, Repressor of jasmonic acid signaling",
50,Os03g0599600,,,23.6102858366215,2802,Red,16.713422838259,"Regulator of chromosome condensation, RCC1 domain containing protein.",
51,Os05g0143200,,,23.0589414219127,2885,Red,16.7006612821724,Conserved hypothetical protein.,
52,Os10g0469600,,,25.6008443704928,2515,Red,16.6177729840672,"Similar to Leucine Rich Repeat family protein, expressed.",Molecular Function: protein binding (GO:0005515)
53,Os06g0586150,,,28.0154035824293,2211,Red,16.2127847879169,"Protein kinase, catalytic domain domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
54,Os05g0205050,,,55.4089471671836,636,Red,16.1987632032423,Isoform 2 of Aquaporin NIP1-3.,"Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)"
55,Os01g0183000,,"Glycerophospholipid metabolism, Metabolic pathways",32.5094567202583,1768,Red,16.1806658077036,Similar to GmCK3p (EC 2.7.1.32) (Fragment).,"Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Molecular Function: phosphotransferase activity, alcohol group as acceptor (GO:0016773)"
56,Os07g0615200,,Plant hormone signal transduction,22.6565591731649,2948,Red,16.1243103247804,Tify domain containing protein.,Molecular Function: protein binding (GO:0005515)
57,Os03g0610800,,,27.6690629831133,2250,Red,16.1218850820985,Similar to Protein zx.,Molecular Function: serine-type endopeptidase inhibitor activity (GO:0004867)
58,Os03g0138000,,,42.8127931482888,1100,Red,16.0878675169344,Conserved hypothetical protein.,
59,Os05g0323800,,,43.1580486734241,1078,Red,16.0857578465328,Similar to ubiquinone biosynthesis protein ubiB.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
60,Os01g0106900,,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",18.5992223451877,3699,Red,16.0542562837989,Similar to 1-deoxy-D-xylulose 5-phosphate reductoisomerase (Fragment).,"Biological Process: isoprenoid biosynthetic process (GO:0008299), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: protein binding (GO:0005515), Molecular Function: 1-deoxy-D-xylulose-5-phosphate reductoisomerase activity (GO:0030604), Molecular Function: metal ion binding (GO:0046872), Molecular Function: NADPH binding (GO:0070402)"
61,Os01g0586800,WRKY,,38.2931422217163,1342,Red,15.9833548821058,Similar to WRKY transcription factor 5 (Fragment).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565)"
62,Os12g0555200,,,23.5479500611479,2813,Red,15.9294905390976,Similar to Probenazole-inducible protein PBZ1.,"Biological Process: defense response (GO:0006952), Biological Process: response to biotic stimulus (GO:0009607)"
63,Os01g0887100,,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",16.995656817815,4066,Red,15.9113096381411,Similar to 4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol synthase.,"Biological Process: isoprenoid biosynthetic process (GO:0008299), Molecular Function: catalytic activity (GO:0003824)"
64,Os07g0537600,,,24.5378654510869,2669,Red,15.854063748154,Hypothetical conserved gene.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
65,Os04g0178300,,,16.8841862340349,4099,Red,15.6083250058932,"Similar to Isoform 3 of Syn-copalyl diphosphate synthase., Similar to Syn-copalyl diphosphate synthase., Syn-copalyl diphosphate synthase, Fungal non-host disease resistance","Biological Process: metabolic process (GO:0008152), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: lyase activity (GO:0016829), Biological Process: metabolic process (GO:0008152), Molecular Function: terpene synthase activity (GO:0010333), Molecular Function: lyase activity (GO:0016829)"
66,Os09g0362500,,,23.6411489089463,2798,Red,15.4510779192716,"Peptidase M1, membrane alanine aminopeptidase family protein.","Biological Process: proteolysis (GO:0006508), Molecular Function: metallopeptidase activity (GO:0008237), Molecular Function: zinc ion binding (GO:0008270)"
67,Os05g0104200,,,28.6568834612558,2131,Red,15.4410286192025,"Polygalacturonase inhibiting protein, Inhibitor of fungal polygalacturonase, Sheath blight resistance",Molecular Function: protein binding (GO:0005515)
68,Os10g0468500,,,26.6206647087131,2377,Red,15.3380348959544,"Serine/threonine protein kinase-related domain containing protein., Hypothetical conserved gene.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Molecular Function: protein binding (GO:0005515)"
69,Os06g0725200,,,22.9212821081743,2909,Red,15.2529438640617,"Lipase, GDSL domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)"
70,Os01g0674800,,,17.8579368930982,3861,Red,14.9622599353935,Serine/threonine-specific protein kinase NPK15-like.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
71,Os01g0825800,,,41.179397879899,1180,Red,14.8792268822113,"Amino acid transporter, transmembrane domain containing protein., Similar to Amino acid-polyamine transporter.",
72,Os01g0389700,,,17.5488127562924,3927,Red,14.8465914627928,Protein of unknown function DUF679 family protein.,
73,Os04g0580800,,,24.2991025494188,2701,Red,14.7807606610871,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)"
74,Os02g0273000,,"Pyrimidine metabolism, Metabolic pathways",49.8974701130014,796,Red,14.7167376264367,Similar to Uridine kinase-like protein.,"Biological Process: metabolic process (GO:0008152), Biological Process: nucleoside metabolic process (GO:0009116), Molecular Function: ATP binding (GO:0005524), Molecular Function: kinase activity (GO:0016301), Molecular Function: phosphotransferase activity, alcohol group as acceptor (GO:0016773)"
75,Os03g0860100,ERF,"MAPK signaling pathway - plant, Plant hormone signal transduction",19.3954273526143,3552,Red,14.7149259862158,Similar to Ethylene-responsive transcription factor 2 (Ethylene-responsive element binding factor 2) (EREBP-2) (AtERF2).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)"
76,Os03g0309000,,,57.2040700778543,586,Red,14.6731425398214,"Virulence factor, pectin lyase fold family protein.",Molecular Function: heme binding (GO:0020037)
77,Os07g0117400,,,15.8254482133922,4397,Red,14.6699476847819,NB-ARC domain containing protein.,Molecular Function: ADP binding (GO:0043531)
78,Os06g0670300,G2-like,,42.3195639108463,1132,Red,14.6343478596479,Homeodomain-like containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)"
79,Os08g0256000,,,38.7061469495256,1311,Red,14.6185948071697,Conserved hypothetical protein.,
80,Os04g0460300,,,17.3728820365481,3972,Red,14.5514079903289,"Amino acid transporter, transmembrane domain containing protein.",
81,Os01g0287400,,,17.523613708964,3934,Red,14.3515499965105,Similar to Hydrophobic protein LTI6A (Low temperature-induced protein 6A).,
82,Os01g0729100,,,16.6493867982982,4174,Red,14.301974760138,"Protein of unknown function DUF92, transmembrane family protein., Similar to uncharacterized conserved membrane protein.",Cellular Component: integral to membrane (GO:0016021)
83,Os06g0623600,,,39.5769994253587,1254,Red,14.208200081363,Similar to Cinnamoyl-CoA reductase (EC 1.2.1.44).,"Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: coenzyme binding (GO:0050662)"
84,Os03g0707200,,,17.6110852362818,3912,Red,14.1934738247032,"Similar to Integral membrane protein DUF6 containing protein, expressed.",Cellular Component: membrane (GO:0016020)
85,Os02g0680600,,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",16.2235472877144,4290,Red,14.1669158463045,"2-C-methyl-d-erythritol 2, 4-cyclodiphosphate synthase, Isoprenoid biosynthesis, Chloroplast development","Biological Process: terpenoid biosynthetic process (GO:0016114), Molecular Function: 2-C-methyl-D-erythritol 2, 4-cyclodiphosphate synthase activity (GO:0008685)"
86,Os03g0773300,,,44.5263212791409,1016,Red,14.0640403885774,"Protein kinase, core domain containing protein., Similar to wound and phytochrome signaling involved receptor like kinase.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
87,Os04g0102500,,,22.0210071410349,3049,Red,14.0471404879798,Similar to OSIGBa0123D13.3 protein.,
88,Os01g0615050,,,28.5348461682419,2143,Red,14.0060801398918,"Proteinase inhibitor I13, potato inhibitor I family protein.","Biological Process: response to wounding (GO:0009611), Molecular Function: serine-type endopeptidase inhibitor activity (GO:0004867)"
89,Os05g0205000,,,44.9425642719592,994,Red,13.8112474268116,Similar to NOD26-like membrane integral protein ZmNIP1-1.,"Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)"
90,Os04g0616600,,,16.9567689985814,4074,Red,13.7196314074956,Serine/threonine protein kinase-related domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
91,Os06g0207000,,"Pantothenate and CoA biosynthesis, Metabolic pathways",34.8873848453949,1590,Red,13.6450287636643,Fumble domain containing protein.,"Biological Process: coenzyme A biosynthetic process (GO:0015937), Molecular Function: pantothenate kinase activity (GO:0004594), Molecular Function: ATP binding (GO:0005524)"
92,Os04g0525100,,,15.3614586363468,4516,Red,13.6022288383051,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
93,Os06g0231600,,,24.5939707849137,2662,Red,13.5659242962336,Similar to RING-H2 finger protein ATL1Q.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)"
94,Os09g0512800,,,23.116491413833,2879,Red,13.4500114066262,Similar to snRK1-interacting protein 1.,
95,Os02g0704500,,,20.9895534586226,3223,Red,13.3979762316936,Phosphatidic acid phosphatase type 2/haloperoxidase domain containing protein.,"Cellular Component: membrane (GO:0016020), Molecular Function: catalytic activity (GO:0003824)"
