id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO
63,Os02g0817700,,"Fatty acid degradation, Valine, leucine and isoleucine degradation, alpha-Linolenic acid metabolism, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Peroxisome",60.9713012030098,495,Blue,48.763351951435,Similar to 3-ketoacyl-CoA thiolase (Fragment).,
64,Os02g0742000,,,61.0988436721437,490,Blue,48.6083284836211,"Transcription elongation factor, TFIIS/CRSP70, N-terminal domain containing protein., Hypothetical conserved gene., Non-protein coding transcript.","Biological Process: transcription, DNA-dependent (GO:0006351), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677),"
65,Os07g0187200,,,60.7540282319805,500,Blue,48.582464849616,"FAD linked oxidase, N-terminal domain containing protein.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: UDP-N-acetylmuramate dehydrogenase activity (GO:0008762), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on CH-OH group of donors (GO:0016614), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)"
66,Os06g0714000,,,57.4669746022319,578,Blue,48.351661105822,Uncharacterised protein family UPF0183 domain containing protein.,
67,Os03g0302000,,,58.6546154643888,545,Blue,48.3308251895625,"Peroxisomal protein, Peroxisomal biogenesis factor 11, Salt stress tolerance, Antioxidant defense","Biological Process: peroxisome fission (GO:0016559), Cellular Component: integral component of peroxisomal membrane (GO:0005779)"
68,Os05g0163700,,"Fatty acid degradation, alpha-Linolenic acid metabolism, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Peroxisome",66.2366494108046,394,Blue,48.3188248352979,"Similar to Acyl-coenzyme A oxidase 4, peroxisomal (EC 1.3.3.6) (AOX 4) (Short- chain acyl-CoA oxidase) (SAOX) (AtCX4) (G6p) (AtG6).","Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: acyl-CoA dehydrogenase activity (GO:0003995), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)"
69,Os03g0809300,,,62.3708661329465,463,Blue,48.2851755040953,"Sporulation stage II, protein E C-terminal domain containing protein.",Molecular Function: catalytic activity (GO:0003824)
70,Os04g0470100,,,58.8560923827135,540,Blue,48.2520880288368,Similar to Small GTP binding protein Rab2.,"Biological Process: GTP catabolic process (GO:0006184), Biological Process: intracellular protein transport (GO:0006886), Biological Process: nucleocytoplasmic transport (GO:0006913), Biological Process: signal transduction (GO:0007165), Biological Process: small GTPase mediated signal transduction (GO:0007264), Biological Process: protein transport (GO:0015031), Cellular Component: intracellular (GO:0005622), Cellular Component: membrane (GO:0016020), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)"
71,Os08g0562200,NAC,,59.8448465404717,518,Blue,48.0388105785741,"Membrane-bound NAC-like transcription factor, Transcriptional repressor, Suppression of flowering, Hypothetical conserved gene.","Biological Process: regulation of transcription, DNA-templated (GO:0006355), Molecular Function: DNA binding (GO:0003677), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)"
72,Os03g0795800,,,61.8473349165919,476,Blue,47.867231064805,"Uncharacterised protein family UPF0005 domain containing protein., Similar to transmembrane BAX inhibitor motif-containing protein 4.",
73,Os06g0552400,,,55.4444208889025,633,Blue,47.744822402623,"Similar to zinc ion binding protein., Zinc finger, RING/FYVE/PHD-type domain containing protein.",Molecular Function: metal ion binding (GO:0046872)
74,Os04g0275950,,,63.5739476262093,447,Blue,47.7406689247557,Conserved hypothetical protein.,
75,Os01g0314100,,"Valine, leucine and isoleucine degradation, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",66.5188629600363,389,Blue,47.6841697039175,Catalytic domain of components of various dehydrogenase complexes containing protein.,"Biological Process: metabolic process (GO:0008152), Biological Process: fatty-acyl-CoA biosynthetic process (GO:0046949), Molecular Function: transferase activity, transferring acyl groups (GO:0016746), Molecular Function: dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity (GO:0043754), Molecular Function: cofactor binding (GO:0048037)"
76,Os04g0106300,,"Arginine biosynthesis, Arginine and proline metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",56.5401398369983,608,Blue,47.3483289482304,"Arginine hydrolysis enzyme, Arginase, Panicle development and grain production","Molecular Function: hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813), Molecular Function: metal ion binding (GO:0046872)"
77,Os11g0536800,,,58.7106144695202,543,Blue,47.0706944002309,"Amidase family protein., Similar to predicted protein.","Molecular Function: carbon-nitrogen ligase activity, with glutamine as amido-N-donor (GO:0016884)"
78,Os12g0583700,C2H2,,67.4028285038352,370,Blue,47.0313295316198,"Zinc finger, C2H2-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)"
79,Os05g0513400,,,69.9434315776424,324,Blue,46.9807390263575,"Similar to non-imprinted in Prader-Willi/Angelman syndrome region protein 1., Protein of unknown function DUF803 family protein.",
80,Os11g0648000,,,62.7537415849725,460,Blue,46.9075893516081,"Similar to Na+/H+ antiporter., Similar to Sodium/hydrogen exchanger.","Biological Process: cation transport (GO:0006812), Biological Process: sodium ion transport (GO:0006814), Biological Process: regulation of pH (GO:0006885), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: solute:hydrogen antiporter activity (GO:0015299), Molecular Function: sodium:hydrogen antiporter activity (GO:0015385)"
81,Os03g0859800,,,62.1705590671921,467,Blue,46.4717252145458,"Ovarian tumour, otubain domain containing protein., Similar to cysteine-type peptidase.",
82,Os02g0621500,,,54.4472533885406,664,Blue,46.1067083471094,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)"
83,Os04g0643000,,Ubiquitin mediated proteolysis,52.5996079696126,714,Blue,46.0526166136955,Similar to Cullin-3 (CUL-3). Splice isoform 2.,"Biological Process: ubiquitin-dependent protein catabolic process (GO:0006511), Cellular Component: cullin-RING ubiquitin ligase complex (GO:0031461), Molecular Function: ubiquitin protein ligase binding (GO:0031625)"
84,Os09g0507400,,,56.7196599772403,602,Blue,46.0384880492894,Conserved hypothetical protein.,
85,Os02g0481700,,,55.9717839097392,624,Blue,45.9532850719706,Similar to lipase class 3 family protein.,
86,Os04g0224900,,"Glycerophospholipid metabolism, Biosynthesis of secondary metabolites",66.8960666749851,382,Blue,45.9185351055948,FAD-dependent glycerol-3-phosphate dehydrogenase domain containing protein.,"Biological Process: glycerol-3-phosphate metabolic process (GO:0006072), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: glycerol-3-phosphate dehydrogenase complex (GO:0009331), Molecular Function: glycerol-3-phosphate dehydrogenase activity (GO:0004368), Molecular Function: oxidoreductase activity (GO:0016491)"
87,Os05g0279400,,,53.8727432114702,680,Blue,45.9048937726423,"Zinc finger, RING-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)"
88,Os02g0265900,,,60.4368845226125,507,Blue,45.8666362040603,"Reticulon family protein., Hypothetical conserved gene., Similar to Reticulon.","Cellular Component: endoplasmic reticulum (GO:0005783),"
89,Os01g0200000,,Autophagy - other,52.4090910147513,720,Blue,45.8462353150808,Similar to autophagocytosis protein AUT1-like [Oryza sativa (japonica cultivar-group)].,
90,Os04g0615100,,"Glycerophospholipid metabolism, alpha-Linolenic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",59.4837319957596,528,Blue,45.8362330594324,Similar to Lecithine cholesterol acyltransferase-like protein.,"Biological Process: lipid metabolic process (GO:0006629), Molecular Function: O-acyltransferase activity (GO:0008374)"
91,Os06g0154900,,,61.3213407695564,487,Blue,45.6641118852277,"Similar to RING-type E3 ubiquitin ligase., Similar to F3F9.7.",
92,Os02g0670000,,,55.2071517925203,643,Blue,45.5107042496062,Protein of unknown function DUF300 family protein.,
93,Os06g0136000,,,54.1405386393581,669,Blue,45.4590683389946,Similar to Hypersensitive-induced reaction protein 4.,Cellular Component: membrane (GO:0016020)
94,Os07g0296000,,,53.2663577146062,700,Blue,45.384230452334,Conserved hypothetical protein.,
95,Os01g0108000,,,54.1739064551991,667,Blue,45.3627765357815,Conserved hypothetical protein.,
96,Os06g0103300,,"Tyrosine metabolism, Metabolic pathways",57.0607270317118,591,Blue,45.2598331173889,"Similar to Homogentisate 1, 2-dioxygenase (EC 1.13.11.5) (Homogentisicase) (Homogentisate oxygenase) (Homogentisic acid oxidase)., Similar to Homogentisate 1, 2-dioxygenase.","Biological Process: L-phenylalanine catabolic process (GO:0006559), Biological Process: tyrosine metabolic process (GO:0006570), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: homogentisate 1, 2-dioxygenase activity (GO:0004411)"
97,Os03g0322800,,,65.4698691528836,416,Blue,45.2536979305206,"Engulfment and cell motility, ELM domain containing protein., Similar to predicted protein.","Biological Process: phagocytosis (GO:0006909), Cellular Component: cytoskeleton (GO:0005856)"
98,Os03g0835400,,,57.626159708893,572,Blue,45.2005155760164,Similar to Uvs101.,"Molecular Function: electron carrier activity (GO:0009055), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)"
99,Os04g0631800,,,62.9600843241905,459,Blue,44.8556880648163,Similar to H0105C05.10 protein.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: recognition of pollen (GO:0048544), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: sugar binding (GO:0005529), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
