id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO
11,Os05g0556400,,,93.6406094491415,1594,Magenta,40.3873930505493,DOMON related domain containing protein.,Cellular Component: integral to membrane (GO:0016021)
12,Os07g0208500,,,80.9680091413757,2019,Magenta,40.2952020247292,"Similar to Cellulose synthase-4., Cellulose synthase domain containing protein.","Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760)"
13,Os05g0135500,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",73.65921622084,2276,Magenta,40.1730527845992,Haem peroxidase family protein.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)"
14,Os01g0249200,,,92.9943649798197,1616,Magenta,39.8996137768488,Similar to Nectarin 1 precursor (EC 1.15.1.1) (Superoxide dismutase [Mn]).,"Cellular Component: apoplast (GO:0048046), Molecular Function: manganese ion binding (GO:0030145), Molecular Function: nutrient reservoir activity (GO:0045735)"
15,Os07g0600700,,,55.9886870626277,3058,Magenta,38.8746077256013,X8 domain containing protein.,
16,Os01g0842400,,,72.8626543689969,2312,Magenta,38.807262639182,"Similar to Laccase (EC 1.10.3.2)., Similar to cDNA clone:J013170B10, full insert sequence.","Biological Process: lignin catabolic process (GO:0046274), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: apoplast (GO:0048046), Molecular Function: copper ion binding (GO:0005507), Molecular Function: laccase activity (GO:0008471), Molecular Function: oxidoreductase activity (GO:0016491)"
17,Os01g0813700,,"Cyanoamino acid metabolism, Starch and sucrose metabolism, Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",71.2400794529063,2370,Magenta,38.7713695658365,Similar to Non-cyanogenic beta-glucosidase.,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169)"
18,Os04g0454200,,,86.9920813170217,1805,Magenta,38.5854686171888,Similar to Monosaccharide transporter 1.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: transmembrane transporter activity (GO:0022857), Molecular Function: substrate-specific transmembrane transporter activity (GO:0022891)"
19,Os02g0538700,,,47.3285777610608,3566,Magenta,38.3277260224353,Harpin-induced 1 domain containing protein.,
20,Os01g0750300,,,62.1745219234764,2740,Magenta,37.5583354912414,"Similar to Cellulose synthase (Fragment)., Similar to cDNA clone:J023093O20, full insert sequence.","Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760)"
21,Os10g0317900,,"Flavonoid biosynthesis, Flavone and flavonol biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",96.2280574133512,1530,Magenta,37.1816961754747,"""Chrysoeriol 5-Hydroxylase, Flavonoid B-ring hydroxylase, Tricin biosynthesis"", Similar to Flavonoid 3-monooxygenase., Non-protein coding transcript.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037),"
22,Os01g0257100,,,53.5421368035571,3178,Magenta,36.8611335904153,Rapid ALkalinization Factor family protein.,
23,Os01g0716200,,,46.7285934536715,3601,Magenta,36.6924821499353,"IQ calmodulin-binding region domain containing protein., Similar to Calmodulin binding protein.",Molecular Function: protein binding (GO:0005515)
24,Os06g0707200,,,118.172943103035,995,Magenta,36.3120177501438,"Glycosyltransferase AER61, uncharacterized domain containing protein.","Molecular Function: transferase activity, transferring glycosyl groups (GO:0016757)"
25,Os06g0126500,,,64.3437789784426,2654,Magenta,36.2044590808414,Ubiquitin domain containing protein.,"Molecular Function: protein binding (GO:0005515), Molecular Function: chaperone binding (GO:0051087)"
26,Os09g0494200,,,54.4361301817595,3130,Magenta,35.6944775000465,"Membrane-associated chitinase-like protein, Cellulose biosynthesis, Similar to Chitinase-like protein (EC 3.2.1.14).","Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: chitin catabolic process (GO:0006032), Biological Process: cell wall macromolecule catabolic process (GO:0016998), Molecular Function: chitinase activity (GO:0004568)"
27,Os03g0658800,,,53.5679632827156,3176,Magenta,35.4553024324593,"Cytochrome P450 family protein., Hypothetical conserved gene.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037),"
28,Os07g0645000,,,62.3947283339982,2734,Magenta,35.3131454929381,Allergen V5/Tpx-1 related family protein.,
29,Os04g0416700,,,54.184294752768,3143,Magenta,34.5733782057447,Harpin-induced 1 domain containing protein.,
30,Os07g0503500,,,93.5301689697594,1597,Magenta,34.4891691709211,"UDP-glucuronosyl/UDP-glucosyltransferase family protein., UDP-glucuronosyl/UDP-glucosyltransferase domain containing protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
31,Os10g0504600,,,68.1715954971664,2497,Magenta,34.3718573023418,Similar to SKIP interacting protein 24 (Fragment).,
32,Os05g0119850,,,42.2018129641801,3910,Magenta,34.3295248309187,Hypothetical protein.,
33,Os05g0210600,,,49.229706733167,3441,Magenta,33.5865892693675,"Molecular chaperone, heat shock protein, Hsp40, DnaJ domain containing protein.","Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)"
34,Os01g0951100,,Endocytosis,69.2719231388717,2446,Magenta,32.7179095784497,Arf GTPase activating protein family protein.,"Biological Process: regulation of ARF GTPase activity (GO:0032312), Molecular Function: protein binding (GO:0005515), Molecular Function: ARF GTPase activator activity (GO:0008060), Molecular Function: zinc ion binding (GO:0008270)"
35,Os10g0554900,,,72.2762404258144,2337,Magenta,32.6768408338834,"Protein of unknown function DUF566 family protein., Protein of unknown function DUF566 domain containing protein.",
36,Os02g0308800,,,38.8338907894884,4218,Magenta,32.5230573984553,"FAS1 domain domain containing protein., Conserved hypothetical protein.",
37,Os07g0462200,,,50.6363309505717,3346,Magenta,32.4821135339372,Protein of unknown function DUF1218 family protein.,
38,Os09g0375600,,,58.1645119773484,2950,Magenta,32.0001736766111,Similar to Protein kinase family protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
39,Os01g0110200,,,57.7468474014807,2968,Magenta,31.7108553698202,Conserved hypothetical protein.,
40,Os08g0160500,,,91.7495318892365,1660,Magenta,31.5599329110082,"MLG (mixed-linkage glucan) synthase, Biosynthesis of MLG (cell wall polysaccharide), Similar to Cellulose synthase-like CslF6.","Biological Process: cellulose biosynthetic process (GO:0030244), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760), Cellular Component: membrane (GO:0016020), Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760)"
41,Os06g0289900,,,142.114147565622,630,Magenta,31.4726681663008,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
42,Os05g0514400,,,40.6403976535643,4053,Magenta,31.1843015644715,Hypothetical conserved gene.,
43,Os05g0176100,,,122.008327922989,931,Magenta,31.140871073884,"Similar to Cellulose synthase BoCesA1., Similar to RSW1-like cellulose synthase catalytic subunit (Fragment)., Similar to Cellulose synthase BoCesA8.","Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760),"
44,Os03g0113000,,,40.0756003533719,4112,Magenta,31.0571872334236,Serine/threonine protein kinase domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
45,Os03g0721300,,,63.4157804967952,2691,Magenta,30.7531449623028,"Protein of unknown function DUF946, plant family protein.",
46,Os08g0511400,,,49.9745367720497,3388,Magenta,30.4881116941288,Conserved hypothetical protein.,
47,Os12g0115700,,"Flavonoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",142.597744022807,623,Magenta,30.4194714986964,Chalcone isomerase domain containing protein.,"Biological Process: flavonoid biosynthetic process (GO:0009813), Biological Process: cellular modified amino acid biosynthetic process (GO:0042398), Molecular Function: intramolecular lyase activity (GO:0016872), Molecular Function: chalcone isomerase activity (GO:0045430)"
48,Os01g0878900,,Betalain biosynthesis,53.249675181752,3200,Magenta,30.2862531091038,"Similar to 4, 5-DOPA dioxygenase extradiol-like protein.","Biological Process: cellular aromatic compound metabolic process (GO:0006725), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: ferrous iron binding (GO:0008198), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on single donors with incorporation of molecular oxygen (GO:0016701)"
49,Os03g0234900,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",35.1143509117752,4555,Magenta,30.0980031710346,Similar to Peroxidase (EC 1.11.1.7).,
50,Os03g0399800,,,135.940326650998,722,Magenta,30.0758835667285,Mannose-binding lectin domain containing protein.,
51,Os01g0896200,,,36.3692909981367,4430,Magenta,30.0267467685098,Similar to SF16 protein.,
52,Os03g0730500,,,88.4883628522735,1760,Magenta,29.6388575937351,"Peptidase S10, serine carboxypeptidase family protein.","Biological Process: proteolysis (GO:0006508), Molecular Function: serine-type carboxypeptidase activity (GO:0004185)"
53,Os09g0533900,,,87.2527880007886,1798,Magenta,29.480613323473,Similar to CEL5=CELLULASE 5 (Fragment).,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)"
54,Os03g0859900,,,41.5963290257532,3964,Magenta,29.4293160405682,Protein of unknown function DUF547 domain containing protein.,
55,Os03g0115700,,,39.3406705222188,4171,Magenta,29.3720557728937,Short-chain dehydrogenase/reductase SDR family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)"
56,Os04g0101400,,Metabolic pathways,58.6532609279413,2925,Magenta,29.3390766191999,"Flavone synthase II (FNSII), Biosynthesis of tricin O-linked conjugates","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)"
57,Os04g0337500,,,58.4102206709757,2937,Magenta,29.1859436263304,"Aldo/keto reductase family protein., Similar to OSIGBa0115A19.1 protein.",
58,Os09g0524800,,,43.492170998917,3828,Magenta,29.1299077607661,"Apoptosis regulator Bcl-2 protein, BAG domain containing protein.",Molecular Function: chaperone binding (GO:0051087)
59,Os03g0754500,,,73.1519807617431,2300,Magenta,29.0695935278092,Similar to COBRA-like protein 3.,
60,Os05g0396900,,,53.5880196688538,3175,Magenta,29.0130038645264,Conserved hypothetical protein.,
61,Os05g0190500,,,36.3340117855241,4434,Magenta,29.0089041039987,Similar to Acid phosphatase.,
62,Os07g0424400,,,41.5011568507406,3977,Magenta,28.8966385766208,"Similar to Cellulose synthase-7., Similar to cDNA clone:J023086F23, full insert sequence.","Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760), Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760)"
63,Os05g0140100,MYB,,49.8552431978256,3402,Magenta,28.858673695757,"R2R3 MYB transcription factor, Regulation of phosphate-starvation responses and root architecture, Myb transcription factor domain containing protein.","Molecular Function: DNA binding (GO:0003677), Molecular Function: chromatin binding (GO:0003682), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)"
64,Os05g0190300,,,39.2334151767043,4184,Magenta,28.2387745090771,Acid phosphatase (Class B) family protein.,
65,Os07g0160600,,,107.023773740945,1238,Magenta,28.189972161553,FAS1 domain domain containing protein.,
66,Os11g0641800,,,51.1421304857959,3314,Magenta,28.0206589549363,Similar to Laccase-20.,"Biological Process: lignin catabolic process (GO:0046274), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: apoplast (GO:0048046), Molecular Function: copper ion binding (GO:0005507), Molecular Function: laccase activity (GO:0008471), Molecular Function: oxidoreductase activity (GO:0016491)"
67,Os04g0354600,,"Cutin, suberine and wax biosynthesis, Peroxisome",43.0427488798795,3858,Magenta,27.6691996161232,Similar to Acyl CoA reductase-like protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)"
68,Os06g0163300,,,39.3040201137165,4176,Magenta,27.6371537709701,Harpin-induced 1 domain containing protein.,
69,Os11g0592600,,,32.7918384802265,4789,Magenta,27.6281529863976,Targeting for Xklp2 family protein.,
70,Os05g0391200,,,43.9903218899603,3786,Magenta,27.5115024461795,Protein of unknown function DUF288 domain containing protein.,
71,Os02g0628200,,,38.8329911842148,4219,Magenta,27.4598544245003,"Protein of unknown function DUF250 domain containing protein., Similar to Integral membrane protein like.",
72,Os08g0505200,,,39.9772503144234,4120,Magenta,27.1440907814222,tRNA-binding arm domain containing protein.,
73,Os07g0510400,,,34.2627764269134,4628,Magenta,26.8477047390941,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
74,Os08g0489300,,Base excision repair,44.7262915610721,3732,Magenta,26.7091430756813,"Methyladenine glycosylase domain containing protein., Similar to GMP synthase.","Biological Process: DNA repair (GO:0006281), Biological Process: base-excision repair (GO:0006284), Molecular Function: catalytic activity (GO:0003824), Molecular Function: DNA-3-methyladenine glycosylase I activity (GO:0008725),"
75,Os04g0640700,,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways",83.0516205042414,1934,Magenta,26.686642973443,"Similar to Alpha-L-arabinofuranosidase/beta-D-xylosidase isoenzyme ARA-I., Similar to OSIGBa0138H21-OSIGBa0138E01.14 protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)"
76,Os11g0629400,,,104.600279279707,1291,Magenta,26.6700143440486,Similar to Nitrilase associated protein-like.,
77,Os03g0128000,,,37.6156250868363,4321,Magenta,26.6507546634152,"FAS1 domain domain containing protein., Similar to Fasciclin-like protein FLA2.",
78,Os12g0106300,,,32.0295231711882,4881,Magenta,26.4685211482446,"Xylan acetyltransferase, Resistance to bacterial leaf blight disease",
79,Os08g0157500,,,42.1256343447668,3916,Magenta,26.448684604897,"""Caffeic acid O-methyltransferase, Flavonoid 3-O-methyltransferase, Melatonin biosynthesis, Tricin biosynthesis"", Similar to Quercetin 3-O-methyltransferase 1.","Molecular Function: methyltransferase activity (GO:0008168), Molecular Function: O-methyltransferase activity (GO:0008171), Molecular Function: protein dimerization activity (GO:0046983)"
80,Os09g0511900,,"Cyanoamino acid metabolism, Starch and sucrose metabolism, Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",52.0380373775314,3268,Magenta,26.3913599087188,Similar to Beta-glucosidase 32.,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169)"
81,Os11g0107000,,,31.5639865921534,4942,Magenta,26.2360555659196,"Xylan acetyltransferase, Resistance to bacterial leaf blight disease",
82,Os09g0422500,,,33.2542787358172,4741,Magenta,25.9999801356937,"Cellulose synthase A catalytic subunit 9, Cell wall biosynthesis and plant growth","Biological Process: cellulose biosynthetic process (GO:0030244), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760), Cellular Component: membrane (GO:0016020)"
83,Os04g0677700,,,48.0376785542374,3517,Magenta,25.9415922692279,"Katanin P80 ortholog, Katanin regulatory subunit P80b","Biological Process: microtubule severing (GO:0051013), Molecular Function: protein binding (GO:0005515), Molecular Function: microtubule binding (GO:0008017), Cellular Component: katanin complex (GO:0008352)"
84,Os01g0897700,,,34.8717935817753,4573,Magenta,25.9041561770295,Similar to FH protein NFH1.,
85,Os05g0386700,,,54.0161388150653,3153,Magenta,25.7416701667432,"Zinc finger, C2H2-type domain containing protein.",
86,Os09g0307300,,,41.9359303519532,3932,Magenta,25.702605469059,"Targeting for Xklp2 family protein., Similar to Microtubule-associated protein.",
87,Os02g0815200,,,94.461243428461,1578,Magenta,25.6803075116208,"Similar to 29 kDa ribonucleoprotein, chloroplast precursor (RNA-binding protein cp29).","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)"
88,Os12g0619000,,,88.9779749829956,1743,Magenta,25.2168227534209,IQ calmodulin-binding region domain containing protein.,Molecular Function: protein binding (GO:0005515)
89,Os08g0546100,,,28.3931094027004,5321,Magenta,24.9447055199379,Similar to protein binding protein.,Molecular Function: chaperone binding (GO:0051087)
90,Os04g0554200,,,33.0005674668875,4766,Magenta,24.7577563113783,"Similar to OSIGBa0143N19.13 protein., PapD-like domain containing protein.",Molecular Function: structural molecule activity (GO:0005198)
91,Os02g0708400,,,53.1458700118827,3209,Magenta,24.4358247435721,Tetratricopeptide-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)"
92,Os03g0223000,,,39.2697549418434,4179,Magenta,24.3127104695886,"Similar to atypical receptor-like kinase MARK., Similar to Atypical receptor-like kinase MARK.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
93,Os03g0775200,,,27.7926020312074,5386,Magenta,23.8807713701492,"Protein of unknown function DUF248, methyltransferase putative family protein.",Molecular Function: methyltransferase activity (GO:0008168)
94,Os05g0527800,,,39.3216169355131,4175,Magenta,23.5972980682355,"UDP-glucuronosyl/UDP-glucosyltransferase family protein., Similar to Anthocyanidin 5, 3-O-glucosyltransferase.","Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
95,Os03g0637900,,,34.6311783919828,4590,Magenta,23.440125515947,Similar to Centromere protein-like protein (Fragment).,
96,Os01g0738300,,,61.1430186600526,2795,Magenta,23.2383840609342,"Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
97,Os12g0108100,,,29.4049597812103,5177,Magenta,22.8081334316745,Similar to Ser Thr specific protein kinase-like protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
98,Os04g0505200,,,25.9833990259723,5615,Magenta,22.5618594336485,"Similar to Protein binding protein., Leucine-rich repeat, plant specific containing protein.",", Molecular Function: protein binding (GO:0005515)"
99,Os07g0134200,,,38.0225505080212,4289,Magenta,22.3178063873928,Receptor-like protein kinase 3.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
