id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO
10,Os03g0861700,,,227.951015934594,26,Blue,192.375532056088,"Rhodanese-like domain containing protein., Similar to predicted protein.",
11,Os01g0938100,,"Photosynthesis, Metabolic pathways",246.592794630267,6,Blue,192.142290387949,"Photosystem II protein Psb28, class 1 domain containing protein.","Biological Process: photosynthesis (GO:0015979), Cellular Component: photosystem II (GO:0009523), Cellular Component: oxygen evolving complex (GO:0009654), Cellular Component: membrane (GO:0016020)"
12,Os03g0765900,,,227.75644852592,27,Blue,190.296895881959,PetM of cytochrome b6/f complex subunit 7 domain containing protein.,Cellular Component: cytochrome b6f complex (GO:0009512)
13,Os05g0131100,,,233.410126633131,19,Blue,187.679253197669,Conserved hypothetical protein.,
14,Os03g0563300,,"Porphyrin and chlorophyll metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",228.185742894963,25,Blue,186.902231758696,"Magnesium-chelatase subunit ChlI, Mg-chelatase I subunit, Chlorophyll biosynthesis, Chloroplast development","Biological Process: chlorophyll biosynthetic process (GO:0015995), Molecular Function: ATP binding (GO:0005524), Molecular Function: magnesium chelatase activity (GO:0016851)"
15,Os01g0618800,,,238.145687751342,10,Blue,186.714661336004,"Similar to ATP-dependent zinc metalloprotease FTSH 9, chloroplastic/mitochondrial., Similar to Cell division protease ftsH homolog 9, chloroplastic/mitochondrial.","Biological Process: proteolysis (GO:0006508), Molecular Function: metalloendopeptidase activity (GO:0004222), Molecular Function: ATP binding (GO:0005524)"
16,Os04g0602100,,"Ascorbate and aldarate metabolism, Glutathione metabolism",232.206915354144,20,Blue,185.747904429143,"Plant ascorbate peroxidase domain containing protein., Similar to B0403H10-OSIGBa0105A11.15 protein.","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)"
17,Os02g0285800,,,240.048122913423,8,Blue,185.728604567627,"Similar to GTP-binding protein typA (Tyrosine phosphorylated protein A)., Similar to predicted protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525), Cellular Component: intracellular (GO:0005622), Molecular Function: GTP binding (GO:0005525)"
18,Os11g0242400,,,235.75500137811,14,Blue,183.547307540491,Similar to Rieske.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: 2 iron, 2 sulfur cluster binding (GO:0051537)"
19,Os02g0117100,,,234.675145009091,16,Blue,183.38784498565,"4-diphosphocytidyl-2C-methyl-D-erythritol synthase, conserved site domain containing protein.",
20,Os04g0234600,,"Carbon fixation in photosynthetic organisms, Metabolic pathways, Carbon metabolism",237.83589197615,12,Blue,182.420608957199,"Similar to Sedoheptulose-1, 7-bisphosphatase.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: phosphoric ester hydrolase activity (GO:0042578)"
21,Os08g0332700,,,216.254813751175,48,Blue,182.131671796212,"Conserved hypothetical protein., Hypothetical conserved gene., Pentatricopeptide repeat containing protein.",
22,Os02g0537700,,,209.91759516349,73,Blue,180.843456391123,"2-Cys peroxiredoxin (EC 1.11.1.15), Stomatal closure, Potassium deficiency tolerance","Biological Process: cell redox homeostasis (GO:0045454), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: antioxidant activity (GO:0016209), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: peroxiredoxin activity (GO:0051920)"
23,Os10g0516100,,"Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",211.387442837567,65,Blue,180.25068895038,"H subunit of glycine decarboxylase complex (GDC), Photorespiration, Similar to Glycine cleavage system H protein, mitochondrial precursor.","Biological Process: glycine decarboxylation via glycine cleavage system (GO:0019464), Cellular Component: glycine cleavage complex (GO:0005960), Biological Process: glycine catabolic process (GO:0006546), Biological Process: glycine decarboxylation via glycine cleavage system (GO:0019464), Cellular Component: glycine cleavage complex (GO:0005960)"
24,Os03g0129300,,"Carbon fixation in photosynthetic organisms, Metabolic pathways, Carbon metabolism",221.525193624917,36,Blue,180.153713045048,"Similar to Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.13) (Fragment)., Similar to cDNA clone:J013118G18, full insert sequence.","Biological Process: glucose metabolic process (GO:0006006), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620), Molecular Function: NADP binding (GO:0050661), Molecular Function: NAD binding (GO:0051287), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)"
25,Os07g0418000,,,215.624682511362,49,Blue,178.661497059722,"Similar to predicted protein., HAD-like domain domain containing protein.",
26,Os06g0132400,,"Porphyrin and chlorophyll metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",216.402484673816,47,Blue,178.462183330701,Similar to Magnesium-protoporphyrin O-methyltransferase (EC 2.1.1.11) (Magnesium- protoporphyrin IX methyltransferase).,"Biological Process: photosynthesis (GO:0015979), Biological Process: chlorophyll biosynthetic process (GO:0015995), Molecular Function: magnesium protoporphyrin IX methyltransferase activity (GO:0046406)"
27,Os05g0292800,,,219.942106735451,40,Blue,178.304948096368,Similar to One helix protein (OHP).,
28,Os11g0153700,,Protein export,214.352751794277,52,Blue,177.74385283331,"Similar to Signal recognition particle 54 kDa protein, chloroplast precursor (SRP54) (54 chloroplast protein) (54CP) (FFC).","Biological Process: SRP-dependent cotranslational protein targeting to membrane (GO:0006614), Cellular Component: signal recognition particle (GO:0048500), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: GTP binding (GO:0005525), Molecular Function: 7S RNA binding (GO:0008312), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)"
29,Os04g0422000,,,211.927084304388,62,Blue,176.902780852151,"PAP fibrillin family protein., Similar to H0525E10.12 protein.","Cellular Component: chloroplast (GO:0009507), Molecular Function: structural molecule activity (GO:0005198)"
30,Os01g0762300,,,213.342704812551,55,Blue,176.770496640404,Similar to predicted protein.,
31,Os08g0288200,,"Purine metabolism, Thiamine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",220.945395452302,37,Blue,176.754028969537,Adenylate kinase family protein.,"Biological Process: nucleobase-containing compound metabolic process (GO:0006139), Biological Process: nucleotide phosphorylation (GO:0046939), Molecular Function: adenylate kinase activity (GO:0004017), Molecular Function: ATP binding (GO:0005524), Molecular Function: phosphotransferase activity, phosphate group as acceptor (GO:0016776), Molecular Function: nucleotide kinase activity (GO:0019201), Molecular Function: nucleobase-containing compound kinase activity (GO:0019205)"
32,Os01g0221700,,,210.133494900787,71,Blue,176.605983125153,"Similar to GDT1-like protein 1, chloroplastic.",Cellular Component: membrane (GO:0016020)
33,Os01g0205300,,,217.013093110854,46,Blue,175.644875754814,"Similar to rho termination factor, N-terminal domain containing protein.","Biological Process: transcription termination, DNA-dependent (GO:0006353)"
34,Os03g0410700,,,202.869942913646,103,Blue,172.481648310533,Similar to binding / catalytic.,Molecular Function: nucleotide binding (GO:0000166)
35,Os12g0292400,,"Glyoxylate and dicarboxylate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Carbon metabolism",210.288637714924,70,Blue,171.971040753456,"Similar to Petunia ribulose 1, 5-bisphosphate carboxylase small subunit mRNA (clone pSSU 51), partial cds. (Fragment).",
36,Os04g0507100,,,217.479358266977,45,Blue,171.957253481184,"Conserved hypothetical protein., Similar to cDNA clone:J013060A10, full insert sequence.",
37,Os03g0685000,,Photosynthesis,199.627641718607,125,Blue,171.320816952169,Similar to Ferredoxin.,"Biological Process: electron transport chain (GO:0022900), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: iron-sulfur cluster binding (GO:0051536), Molecular Function: 2 iron, 2 sulfur cluster binding (GO:0051537)"
38,Os02g0739000,,,208.22173259757,78,Blue,171.109818496629,"DEAD-like helicase, N-terminal domain containing protein., Similar to predicted protein.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: helicase activity (GO:0004386), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent helicase activity (GO:0008026), Molecular Function: hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818), Molecular Function: ATP binding (GO:0005524), Molecular Function: hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818)"
39,Os09g0481800,,,205.771658235705,84,Blue,170.29058470392,"Nitrogen-fixing NifU, C-terminal domain containing protein.","Biological Process: iron-sulfur cluster assembly (GO:0016226), Molecular Function: iron ion binding (GO:0005506), Molecular Function: iron-sulfur cluster binding (GO:0051536)"
40,Os05g0481000,,"Tryptophan metabolism, Metabolic pathways",206.152990474365,82,Blue,170.28248196324,"Serotonin N-acetyltransferase, Melatonin synthesis, Similar to ATNSI (NUCLEAR SHUTTLE INTERACTING); N-acetyltransferase.","Molecular Function: N-acetyltransferase activity (GO:0008080),"
41,Os05g0480000,,,210.694628465752,68,Blue,169.992957908414,"Serine/threonine protein kinase, Photosystem II (PSII) repair, Phosphorylation of PSII core protein, Similar to STN8","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
42,Os06g0245800,,Aminoacyl-tRNA biosynthesis,215.493995472873,50,Blue,169.899576755732,Similar to Alanyl-tRNA synthetase.,"Biological Process: alanyl-tRNA aminoacylation (GO:0006419), Cellular Component: cytoplasm (GO:0005737), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: alanine-tRNA ligase activity (GO:0004813), Molecular Function: ATP binding (GO:0005524)"
43,Os05g0348100,,,204.746711224867,89,Blue,169.771117083472,Similar to CRR23 ((chlororespiratory reduction 23).,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor (GO:0016655)"
44,Os04g0591000,,,201.528213240568,115,Blue,169.019895278399,"Nucleotide-binding, alpha-beta plait domain containing protein.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)"
45,Os04g0658300,,,197.004071436576,142,Blue,168.889082433427,"Similar to Ribulose bisphosphate carboxylase/oxygenase activase, chloroplast precursor (RuBisCO activase) (RA).",Molecular Function: ATP binding (GO:0005524)
46,Os07g0693800,,,202.238970912164,111,Blue,168.871213095629,"Omega-3 fatty acid desaturase, Acclimation to low-temperature stress, Defense response, Similar to Plastid omega-3 fatty acid desaturase (Fragment).","Biological Process: lipid metabolic process (GO:0006629), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water (GO:0016717)"
47,Os01g0278900,,,197.601623530656,136,Blue,168.712703527014,Similar to 50S ribosomal protein L40.,
48,Os01g0862200,,,194.694930929729,160,Blue,168.444564208337,Conserved hypothetical protein.,
49,Os03g0844900,,,212.114749060533,61,Blue,167.964663025958,"Nucleic acid-binding, OB-fold-like domain containing protein.",Molecular Function: RNA binding (GO:0003723)
50,Os02g0725200,,,201.297123476692,118,Blue,167.935421294304,"SET domain containing protein., Similar to Ribulose-1, 5-bisphosphate carboxylase/oxygenase small subunit N-methyltransferase I.","Cellular Component: chloroplast (GO:0009507), Molecular Function: protein binding (GO:0005515), Molecular Function: ribulose-bisphosphate carboxylase-lysine N-methyltransferase activity (GO:0030785), Molecular Function: protein binding (GO:0005515)"
51,Os03g0315800,,Ribosome,202.308086304592,110,Blue,167.865533619137,"Similar to 30S ribosomal protein S1, chloroplast precursor (CS1)., Similar to 30S ribosomal protein S1 (Fragment).",Molecular Function: RNA binding (GO:0003723)
52,Os05g0388500,,Ribosome,204.053801917608,96,Blue,167.561593626724,Similar to 50S ribosomal protein L1.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Cellular Component: large ribosomal subunit (GO:0015934), Molecular Function: RNA binding (GO:0003723), Molecular Function: structural constituent of ribosome (GO:0003735)"
53,Os12g0291100,,"Glyoxylate and dicarboxylate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Carbon metabolism",204.504069528668,91,Blue,167.451662741502,"Similar to Petunia ribulose 1, 5-bisphosphate carboxylase small subunit mRNA (clone pSSU 51), partial cds. (Fragment)., Similar to Ribulose bisphosphate carboxylase small chain., Non-protein coding transcript.",
54,Os10g0100300,,,203.529540648605,97,Blue,167.384780994912,NAD(P)-binding domain containing protein.,Molecular Function: nucleotide binding (GO:0000166)
55,Os12g0291400,,"Glyoxylate and dicarboxylate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Carbon metabolism",199.345335974395,127,Blue,167.187586701833,"Similar to Petunia ribulose 1, 5-bisphosphate carboxylase small subunit mRNA (clone pSSU 51), partial cds. (Fragment).",
56,Os05g0404400,,,201.490674382915,116,Blue,167.133271394711,Similar to RPH1 (RESISTANCE TO PHYTOPHTHORA 1).,
57,Os03g0337600,,"Porphyrin and chlorophyll metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",204.293808061673,92,Blue,166.595670946387,Similar to Uroporphyrinogen decarboxylase (EC 4.1.1.37) (URO-D) (UPD) (Fragment).,"Biological Process: porphyrin-containing compound biosynthetic process (GO:0006779), Molecular Function: uroporphyrinogen decarboxylase activity (GO:0004853)"
58,Os07g0464600,,ABC transporters,211.637968541871,64,Blue,166.592058542563,ABC transporter-like domain containing protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ATPase activity, coupled to transmembrane movement of substances (GO:0042626)"
59,Os02g0259600,,Ribosome,201.155593543459,119,Blue,166.541350256689,"Similar to 50S ribosomal protein L21, chloroplast precursor (CL21) (CS-L7)., Similar to 50S ribosomal protein L21.","Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: RNA binding (GO:0003723), Molecular Function: structural constituent of ribosome (GO:0003735)"
60,Os07g0196200,,,203.436037658556,98,Blue,166.426855130165,Protein of unknown function DUF3252 domain containing protein.,
61,Os03g0595300,,,202.42174383011,108,Blue,166.187565352288,Conserved hypothetical protein.,
62,Os12g0189700,,,201.046513847514,120,Blue,165.80507839869,"Twin arginine translocation signal, Tat domain containing protein.",Molecular Function: binding (GO:0005488)
63,Os12g0274700,,"Glyoxylate and dicarboxylate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Carbon metabolism",197.942157075982,134,Blue,164.957676716324,"Similar to Petunia ribulose 1, 5-bisphosphate carboxylase small subunit mRNA (clone pSSU 51), partial cds. (Fragment).",
64,Os06g0146300,,,218.89853684146,42,Blue,164.071046262394,Conserved hypothetical protein.,
65,Os07g0243150,,,197.225107362149,140,Blue,163.716254151329,Hypothetical conserved gene.,
66,Os02g0600200,,,197.943711361411,133,Blue,163.058303064851,"IQ calmodulin-binding region domain containing protein., Similar to predicted protein.","Molecular Function: protein binding (GO:0005515),"
67,Os02g0595700,,,197.535090473109,137,Blue,163.013700674816,"Chloroplast translational elongation factor Tu., Chloroplast elongation factor TuA (EF-TuA) precursor (Fragment).","Biological Process: translational elongation (GO:0006414), Cellular Component: intracellular (GO:0005622), Molecular Function: translation elongation factor activity (GO:0003746), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)"
68,Os01g0798500,,,198.082815493963,131,Blue,162.556715160585,"Similar to predicted protein., Malate synthase-like family protein.",
69,Os01g0882500,,,186.576287701848,196,Blue,161.981593318263,Similar to NADH dehydrogenase I subunit N.,"Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: membrane (GO:0016020), Molecular Function: oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor (GO:0016655)"
70,Os12g0498500,,,187.998425383558,189,Blue,161.545959957229,"Similar to DnaJ domain containing protein, expressed.",Molecular Function: heat shock protein binding (GO:0031072)
71,Os01g0358300,,,202.959789485096,102,Blue,160.481132719843,"Tetratricopeptide-like helical domain containing protein., Non-protein coding transcript.","Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515),"
72,Os08g0266300,,,188.545361369916,184,Blue,159.631739738701,Similar to predicted protein.,
73,Os02g0794400,,,193.175227783092,168,Blue,159.106421835132,Similar to Translation initiation factor IF-3 (Fragment).,"Biological Process: translational initiation (GO:0006413), Molecular Function: translation initiation factor activity (GO:0003743)"
74,Os01g0321300,,Protein export,194.800792607102,158,Blue,158.8930870991,Similar to Protein translocase subunit secA.,"Biological Process: protein targeting (GO:0006605), Biological Process: intracellular protein transport (GO:0006886), Biological Process: protein import (GO:0017038), Cellular Component: membrane (GO:0016020), Molecular Function: ATP binding (GO:0005524)"
75,Os01g0734600,,,208.830709545414,75,Blue,158.712379307592,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)"
76,Os12g0615400,,"Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",191.373530772039,173,Blue,158.537701214633,"Similar to 37 kDa inner envelope membrane protein, chloroplast precursor (E37).","Biological Process: metabolic process (GO:0008152), Molecular Function: methyltransferase activity (GO:0008168)"
77,Os02g0157700,,,200.573210452934,122,Blue,158.264795677582,Non-protein coding transcript.,
78,Os12g0609500,,,193.990753747316,165,Blue,158.050300959084,Glucose/ribitol dehydrogenase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)"
79,Os03g0738400,,"Glycine, serine and threonine metabolism, Cyanoamino acid metabolism, Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",201.785784303953,113,Blue,157.240463007373,"Similar to Serine hydroxymethyltransferase, cytosolic (EC 2.1.2.1) (Serine methylase) (Glycine hydroxymethyltransferase) (SHMT)., Similar to Serine hydroxymethyltransferase.","Biological Process: glycine metabolic process (GO:0006544), Biological Process: L-serine metabolic process (GO:0006563), Molecular Function: catalytic activity (GO:0003824), Molecular Function: glycine hydroxymethyltransferase activity (GO:0004372), Molecular Function: pyridoxal phosphate binding (GO:0030170),"
80,Os08g0162600,,,196.721661612623,144,Blue,156.54632289239,"Rubredoxin-type Fe(Cys)4 protein family protein., Similar to predicted protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: metal ion binding (GO:0046872),"
81,Os01g0761000,,,220.277555633316,39,Blue,156.513602566185,Conserved hypothetical protein.,
82,Os08g0119800,,"Photosynthesis, Metabolic pathways",197.102122784904,141,Blue,156.322056703371,"Similar to Photosystem II core complex proteins psbY, chloroplast precursor (L- arginine metabolising enzyme) (L-AME) Contains: Photosystem II protein psbY-1 (psbY-A1); Photosystem II protein psbY-2 (psbY-A2).","Biological Process: photosynthesis (GO:0015979), Cellular Component: photosystem II (GO:0009523), Cellular Component: integral to membrane (GO:0016021), Molecular Function: manganese ion binding (GO:0030145)"
83,Os01g0221800,,,188.135546257597,187,Blue,156.115874652606,Non-protein coding transcript.,
84,Os12g0292900,,,194.712381029547,159,Blue,155.987618117865,"Conserved hypothetical protein., Similar to ATP binding protein.",
85,Os03g0263900,,,194.646328578248,161,Blue,155.343485437919,EF-HAND 2 domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)"
86,Os01g0719800,,,205.218922728284,87,Blue,155.095323838272,Hypothetical protein.,
87,Os02g0750200,,,195.76686459474,151,Blue,154.490849527812,Non-protein coding transcript.,
88,Os07g0247100,,,184.287900898515,217,Blue,154.480290529541,"Chloroplast-localised putative leucine carboxyl methyltransferase (LCMT), O-methyltransferase, Regulation of jasmonate (JA)- and brassinosteroid (BR)-mediated growth and defence responses, Leaf senescence, heading date and grain production via melatonin biosynthesis","Biological Process: methylation (GO:0032259), Molecular Function: methyltransferase activity (GO:0008168)"
89,Os01g0919700,,,182.124610019219,224,Blue,154.477325878542,Alpha/beta hydrolase fold-1 domain containing protein.,
90,Os01g0151200,,Protein export,204.126363990538,94,Blue,154.420164147668,"Similar to Inner membrane protein ALBINO3, chloroplast precursor. Splice isoform 2., Similar to inner membrane protein ALBINO3.","Biological Process: protein insertion into membrane (GO:0051205), Cellular Component: integral to membrane (GO:0016021)"
91,Os01g0719700,,,208.52740738685,76,Blue,154.175813169227,Similar to HCF101 (HIGH-CHLOROPHYLL-FLUORESCENCE 101); ATP binding.,
92,Os01g0589800,,,196.240143537721,147,Blue,153.858719443934,Similar to OHP2.,
93,Os12g0271700,,,206.600213513159,81,Blue,153.600379207813,"Similar to prenyl transferase., Similar to Solanesyl diphosphate synthase 1.","Biological Process: photosynthesis (GO:0015979), Molecular Function: transferase activity, transferring alkyl or aryl (other than methyl) groups (GO:0016765), Biological Process: isoprenoid biosynthetic process (GO:0008299), Biological Process: photosynthesis (GO:0015979), Molecular Function: transferase activity, transferring alkyl or aryl (other than methyl) groups (GO:0016765)"
94,Os02g0125700,,,184.718507302132,211,Blue,153.226908345375,Similar to lil3 protein.,
95,Os02g0805800,,,204.100818299678,95,Blue,152.969651394784,"Aminoglycoside phosphotransferase domain containing protein., Similar to cDNA clone:J013094E21, full insert sequence.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772),"
96,Os02g0822600,,Ribosome,182.7797780034,222,Blue,152.570555161432,"Similar to 50S ribosomal protein L9., Non-protein coding transcript.","Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735),"
97,Os02g0677600,,,178.417568699549,243,Blue,152.560950309465,Conserved hypothetical protein.,
98,Os08g0440900,,,196.421543464303,145,Blue,152.141583139169,"Similar to Omega-6 fatty acid desaturase, chloroplast precursor (EC 1.14.19.-).",Biological Process: lipid metabolic process (GO:0006629)
99,Os02g0678400,,Amino sugar and nucleotide sugar metabolism,191.533862712514,172,Blue,151.551654375516,NAD(P)-binding domain containing protein.,"Biological Process: extracellular polysaccharide biosynthetic process (GO:0045226), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: dTDP-4-dehydrorhamnose reductase activity (GO:0008831)"
