id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
10,Os07g0431160,Similar to Thionin-like peptide.,,,,,1.83311538355755,11651,Cyan,0.441673819063962,['not assigned.unknown'],LOC_Os07g24940,-3.07306920189692,3.49E-11,Down,-2.11539042763553,6.72E-06,Down,-3.09619444335291,9.16E-10,Down,-3.50162927162113,4.16E-12,Down,0.596530774869913,0.172304307266612,
11,Os03g0192550,Hypothetical gene.,,,,,10.6297539750859,6076,MidnightBlue,8.42117508203023,,None,3.27773136482756,1.15E-06,Up,3.95698717984822,1.76E-09,Up,4.69244971308177,6.19E-14,Up,5.30752393948521,2.98E-18,Up,6.12901843864153,2.09E-24,Up
12,Os04g0504000,Similar to Adenine phosphoribosyltransferase form 2.,Biological Process: nucleoside metabolic process (GO:0009116),OsAPT2,"Purine metabolism, Metabolic pathways, Nucleotide metabolism",,13.2724819784673,5149,Brown,10.4253087147735,['nucleotide metabolism.salvage.phosphoribosyltransferases.aprt'],LOC_Os04g42520,-0.772967346341153,0.19238196954907,,-0.783922472766538,0.210462406285157,,-2.15254501845598,2.79E-05,Down,-2.23054085181394,8.99E-06,Down,0.158357034682239,0.807482868938747,
13,Os04g0692400,Similar to ankyrin-like protein.,Molecular Function: methyltransferase activity (GO:0008168),,,,5.02842266071625,8893,Brown,1.97185475228368,['stress.abiotic.drought/salt'],LOC_Os04g59590,-0.948169306535573,0.017602777480623,,-0.855022323036087,0.04763918270062,,-1.30834622770506,0.000868608838924,Down,-1.41207348197947,0.000187138811298,Down,-1.59393251538833,5.61E-05,Down
14,Os02g0755900,UDP-glucuronosyl/UDP-glucosyltransferase domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",,,,34.0880563695331,1645,Blue,20.6847418861464,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os02g51930,1.55398397891961,0.002068243635908,Up,1.52695693805258,0.003428672869344,Up,0.25600506363302,0.722709922111035,,-1.32757385579069,0.027361424898635,Down,-2.38106702490641,0.00134955354998,Down
15,Os02g0720200,Similar to 65kD microtubule associated protein.,,,,,52.3422626677623,723,Turquoise,42.5200268693568,['cell.organisation'],LOC_Os02g48830,0.843176059647907,0.089113338463198,,-0.05262453764341,0.954174513940652,,0.544898962623019,0.313343363711846,,1.26456580575427,0.003421054084283,Up,1.41409082740883,0.000971828525905,Up
16,Os04g0618200,"Similar to cDNA clone:J013046D23, full insert sequence., Similar to H0313F03.11 protein.","Biological Process: galactose metabolic process (GO:0006012), Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: UDP-glucose 4-epimerase activity (GO:0003978), Molecular Function: coenzyme binding (GO:0050662)",,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars",,52.7779920452639,708,lightYellow,11.0709040744343,['cell wall.precursor synthesis.MUR4'],LOC_Os04g52730,-0.77704528686953,0.019411831308278,,-0.790853453489043,0.020699741717148,,-0.806523619460027,0.012580723095017,,-1.01195661304425,0.000901429015102,Down,-1.6610657354921,2.40E-08,Down
17,Os03g0599000,NB-ARC domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: protein binding (GO:0005515), Molecular Function: ADP binding (GO:0043531)",,,,0.483648349395897,13236,Grey,0.036790983122427,['stress.biotic.PR-proteins'],LOC_Os03g40194,0.285426621530365,0.594964722365925,,-0.076418400562,0.912005401954232,,-1.88017816191441,1.45E-06,Down,-3.19663389069273,1.64E-15,Down,-2.51282068094414,2.65E-10,Down
18,Os03g0109900,"Peptidase, trypsin-like serine and cysteine domain containing protein., Hypothetical conserved gene., Peptidase cysteine/serine, trypsin-like domain containing protein.",Molecular Function: catalytic activity (GO:0003824),,,,32.3812075616303,1779,Brown,27.8065833747607,['not assigned.unknown'],LOC_Os03g01940,-0.888193609665576,0.017773581072793,,-0.88666695384923,0.021084729884659,,-1.83382092710552,3.51E-08,Down,-2.55482785625082,2.93E-15,Down,-1.85133383622965,1.91E-08,Down
19,Os07g0429700,Similar to Thionin-like peptide.,,,,,1.65194296060385,11851,Grey,0.391560025922705,['not assigned.unknown'],LOC_Os07g24830,-2.78908113588394,4.27E-15,Down,-2.64210989648078,2.23E-13,Down,-3.02214967355121,2.16E-17,Down,-4.18922197964212,9.81E-31,Down,1.16086170331953,0.001716435224415,Up
20,Os02g0590700,"Hypothetical gene., Conserved hypothetical protein.",,,,,6.10497833445448,8218,royalBlue,2.21146107393032,,None,1.02121139815878,0.018823961628163,Up,1.36306949221139,0.001383581303231,Up,1.69158670560933,1.29E-05,Up,2.43918220861917,6.39E-12,Up,2.36832172156188,5.66E-11,Up
21,Os06g0692100,"Protein kinase, catalytic domain domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,9.67130804868289,6424,Brown,6.56368711519379,['signalling.receptor kinases.misc'],LOC_Os06g47700,-2.82297949391128,1.79E-17,Down,-3.1981411496371,4.99E-20,Down,-3.95424355798777,3.02E-27,Down,-5.10128073794931,4.20E-36,Down,-2.52935593693398,6.60E-14,Down
22,Os05g0561600,Protein of unknown function DUF1421 domain containing protein.,,,,,6.14978798248027,8187,lightYellow,3.13697429733424,['cell wall.cell wall proteins.HRGP'],LOC_Os05g48760,-1.46836719150014,2.17E-11,Down,-1.91686578814841,6.41E-18,Down,-2.24113437329721,4.15E-24,Down,-2.24525277619335,1.60E-24,Down,-1.98596269199589,3.32E-19,Down
23,Os01g0327100,"Haem peroxidase family protein., Similar to Peroxidase 8.","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,15.8569662160092,4390,Red,11.5024232245334,['misc.peroxidases'],LOC_Os01g22352,-0.837185734232063,0.514882563685491,,-1.62702170423022,0.205525469212618,,-2.42820472844165,0.043082391333036,Down,-3.87785366893342,0.003377996446716,Down,-2.81706401262867,0.024248858147457,Down
24,Os12g0634000,Conserved hypothetical protein.,,,,,30.8221923808763,1918,Blue,21.9294528540822,['not assigned.unknown'],LOC_Os12g43750,-1.97961607999792,0.005348080813376,Down,-2.64864946387469,0.000761615350176,Down,-4.94842555093434,1.05E-05,Down,-3.72221893551457,3.33E-06,Down,-4.62110287774844,2.38E-05,Down
25,Os02g0820600,Conserved hypothetical protein.,,,,,17.1625496019288,4026,Blue,14.1737655614346,['not assigned.unknown'],LOC_Os02g57500,-0.663926847718645,0.098498204756361,,-0.441160306788033,0.352938872748069,,-0.96865814915119,0.011976258672697,,-1.22549581822948,0.000795227421088,Down,-1.70185127809876,1.43E-05,Down
26,Os11g0470966,Hypothetical conserved gene.,,,,,14.1754929393222,4856,Brown,6.87211347841852,,None,-1.3503837561849,0.269596589396011,,-1.18478225781867,0.390502235102878,,-2.83978766170635,0.029649852362407,Down,-1.34742868491582,0.236851307650168,,-2.58740639776659,0.041388926302997,Down
27,Os06g0597000,"Similar to Auxin responsive protein IAA-Re., Similar to Auxin-responsive protein IAA23.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: protein dimerization activity (GO:0046983), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634)",OsIAA23,Plant hormone signal transduction,,25.4327467002193,2537,GreenYellow,6.69156129686434,['RNA.regulation of transcription.Aux/IAA family'],LOC_Os06g39590,1.62102958072552,4.62E-08,Up,2.08496060603199,5.22E-13,Up,2.61557414055263,5.13E-21,Up,3.21643531420369,3.09E-32,Up,2.65270306759231,1.26E-21,Up
28,Os02g0827200,Similar to Sucrose transporter.,"Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021)",OsSUT4,,,23.3296398626558,2846,GreenYellow,7.99807943108383,['transport.sugars.sucrose'],LOC_Os02g58080,0.255860734388791,0.442610940939623,,0.729706347425975,0.007364726641376,,1.18228162944721,7.85E-07,Up,1.39869372930156,1.46E-09,Up,1.27027609685146,6.87E-08,Up
29,Os04g0603400,Similar to OSIGBa0118P15.3 protein.,,,,,0.589474450491147,13102,Grey,0.080324493434245,['not assigned.unknown'],LOC_Os04g51410,-0.885193875171416,0.138956501582104,,-1.61713926822543,0.006011582461599,Down,-2.42195292212757,2.52E-05,Down,-2.23805119222716,4.23E-05,Down,-3.33921171040816,3.80E-07,Down
30,Os03g0115500,"""Similar to pyridoxine 5-phosphate oxidase-related."", FMN-binding split barrel-related domain containing protein.","Biological Process: pyridoxine biosynthetic process (GO:0008615), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: pyridoxamine-phosphate oxidase activity (GO:0004733), Molecular Function: FMN binding (GO:0010181), Molecular Function: oxidoreductase activity (GO:0016491), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: FMN binding (GO:0010181), Molecular Function: oxidoreductase activity (GO:0016491)",,"Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of cofactors",,2.74784237282112,10723,lightGreen,0.611123754063002,['not assigned.unknown'],LOC_Os03g02450,0.873001604747244,0.000963563208124,,1.14053705796428,9.53E-06,Up,1.48968151276903,5.91E-10,Up,1.43367697848775,2.03E-09,Up,1.25033579263094,3.86E-07,Up
31,Os10g0208500,"Hypothetical protein., Oxoglutarate/iron-dependent oxygenase domain containing protein., Hypothetical conserved gene.",", Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)",,,,17.818328748263,3868,Grey60,8.71506302498267,['not assigned.unknown'],LOC_Os10g14180,-2.37043405449697,3.00E-08,Down,-1.21388447020279,0.010090046600933,Down,-0.666901382192189,0.173834274967158,,-0.448954668366897,0.365201046707892,,2.22902336454031,1.35E-08,Up
32,Os11g0660000,Sodium/calcium exchanger membrane region domain containing protein.,"Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021)",OsMHX,,,0.703620760033222,12967,Turquoise,0.458707081159187,['transport.metal'],LOC_Os11g43860,-1.30118462771109,0.000449770852705,Down,-1.54795558567698,6.13E-05,Down,-1.74012929861007,3.34E-06,Down,-1.87263281842074,2.99E-07,Down,-1.04322648390931,0.005254311010835,Down
33,Os01g0339900,Thioredoxin domain 2 containing protein.,"Biological Process: glycerol ether metabolic process (GO:0006662), Biological Process: cell redox homeostasis (GO:0045454), Cellular Component: endoplasmic reticulum (GO:0005783), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035), Molecular Function: isomerase activity (GO:0016853)",PDIL2;2|PDIL2-2|OsPDIL2-2,Protein processing in endoplasmic reticulum,,0.491762489251653,13225,Grey,0.089787523197656,['redox.thioredoxin'],LOC_Os01g23740,-1.17167184650009,0.002476112025716,Down,-1.29222982096138,0.001680914793289,Down,-1.29922175468887,0.000939090484434,Down,-1.57323983069115,3.23E-05,Down,-0.712442405935453,0.072956253650043,
34,Os01g0949800,Similar to Glutathione S-transferase GST 28 (EC 2.5.1.18) (Fragment).,Molecular Function: protein binding (GO:0005515),GSTU36,"Glutathione metabolism, Metabolic pathways",,3.40950624553636,10138,Brown,2.90717325125556,['misc.glutathione S transferases'],LOC_Os01g72140,-4.34215419757945,1.46E-73,Down,-4.1681687330577,3.07E-66,Down,-4.9205250443014,1.00E-86,Down,-5.54374762725975,5.15E-103,Down,-3.70057973395565,4.01E-54,Down
35,Os01g0846400,Conserved hypothetical protein.,,,,,23.3908307132832,2837,Black,9.08614973529481,['not assigned.unknown'],LOC_Os01g62770,1.30410166328632,0.441229163064904,,3.57146833704258,0.004419820625755,Up,3.52494749387929,0.003441707520416,Up,3.9027676686169,0.000610099526879,Up,4.8773729976723,8.80E-06,Up
36,Os03g0265100,"Glycosyltransferase, Leaf senescence",,"PLS2, OsSQD2.3","Glycerolipid metabolism, Metabolic pathways",,1.49915510838488,12023,Grey,0.122691755896633,['lipid metabolism.glycolipid synthesis.sulfolipid synthase'],LOC_Os03g15840,0.678301381405141,0.038072796877875,,0.595734816667858,0.100265761381695,,1.03249063095119,0.000543315156869,Up,1.17252474507854,3.67E-05,Up,0.867981602411244,0.004251842911733,
37,Os11g0133800,Similar to zinc finger (DHHC type) family protein.,Molecular Function: zinc ion binding (GO:0008270),,,,11.8555110567964,5629,Blue,4.04272368038268,['RNA.regulation of transcription.unclassified'],LOC_Os11g03910,-0.765973860380215,0.168990939507726,,-1.34398337292505,0.015736070143469,Down,-3.14015198194324,2.66E-07,Down,-2.69093107171912,5.99E-07,Down,-1.35886176182455,0.008813873806044,Down
38,Os04g0176200,Similar to N-methyltransferase.,Molecular Function: O-methyltransferase activity (GO:0008171),,,,1.43952499823318,12086,Brown,0.642930312798325,['misc.O-methyl transferases'],"LOC_Os04g09670, LOC_Os04g09680",-0.929428130523375,0.161537176415936,,-0.626967009958025,0.423002486664372,,-0.892394594473977,0.179172384850288,,-2.0067286373437,0.001305875278971,Down,-1.68041798357318,0.009676245983565,Down
39,Os02g0796750,Non-protein coding transcript.,,,,,28.0963769659684,2202,Blue,14.444294091816,,None,-2.34880733970109,0.000222132891322,Down,-2.30907605677266,0.001120441011844,Down,-1.8291990293658,0.004858891878999,Down,-2.40703735391398,0.000165386306945,Down,0.315040481500244,0.641994738906603,
40,Os06g0129100,Short-chain dehydrogenase/reductase SDR family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",,,,1.67350843591897,11826,Salmon,0.627752863029335,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os06g03830,-0.984699882755519,0.029313112138015,,-0.929848406499432,0.050229875137633,,-1.38597227235831,0.001107174751295,Down,-1.59694792086865,9.73E-05,Down,-2.71879276086689,1.26E-10,Down
41,Os05g0525900,Similar to Zing finger transcription factor PEI1.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",C3H37,,C3H,4.8487539399769,9023,Pink,0.909743140541708,['RNA.regulation of transcription.C3H zinc finger family'],LOC_Os05g45020,0.203568686313906,0.817942917308935,,0.882936976591004,0.196278728946374,,2.4134478249411,1.13E-06,Up,2.77917537117779,6.27E-09,Up,0.855248702181556,0.154207115672446,
42,Os08g0562300,"Zinc finger, C2H2-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",ZOS8-14,,C2H2,8.52185571909195,6942,Brown,4.9621204965455,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os08g44830,-1.71871293658634,6.06E-09,Down,-1.68144755925554,4.57E-08,Down,-2.31318301521347,7.20E-14,Down,-2.33419417260995,1.27E-14,Down,-2.51120194584025,5.22E-15,Down
43,Os02g0611500,Similar to Eukaryotic initiation factor-like protein.,"Biological Process: RNA metabolic process (GO:0016070), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",,,,1.81650009073507,11667,MidnightBlue,0.653875126636866,['protein.synthesis.initiation'],LOC_Os02g39840,0.697643599082078,0.119098415241445,,0.735882294798167,0.120841914400591,,1.02399245838679,0.011688461605885,Up,1.38187795645239,0.000194501639728,Up,1.05280005438925,0.00767316484068,Up
44,Os01g0552000,Hypothetical conserved gene.,,,,,13.7898049270793,4980,Cyan,8.39071200773871,,None,-1.62062526042367,1.05E-05,Down,-1.06532115218638,0.007932631363824,Down,-1.73117437660601,3.51E-06,Down,-2.09699960274867,1.19E-08,Down,-0.337208884685118,0.424334640405687,
45,Os10g0364600,Non-protein coding transcript.,,,,,4.08940417983018,9601,Green,2.05325277837056,,None,-0.109818987498069,0.840672977917636,,0.348826703512613,0.453826367557441,,0.926809248126811,0.005812448601318,,1.05093231719493,0.000962411967419,Up,1.21726743483334,0.000110436723919,Up
46,Os08g0203600,"Hypothetical conserved gene., Similar to SHR5-receptor-like kinase (Fragment).",", Molecular Function: protein binding (GO:0005515), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,10.0660568249271,6286,Cyan,3.60194599581275,"['signalling.receptor kinases.leucine rich repeat VIII-2', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os08g10320,-2.16265652961295,1.42E-11,Down,-1.83626085232155,2.29E-08,Down,-2.34092646508697,3.14E-13,Down,-3.08378689330519,1.33E-21,Down,-1.01674131209164,0.002357100061208,Down
47,Os05g0449100,Hypothetical protein.,,,,,5.35597433935887,8672,Green,3.59332949601731,,None,-0.164245753971246,0.890052044646478,,0.048340725360502,0.974524251422192,,1.06490436148355,0.168385794823251,,2.10248801330349,0.000857642414647,Up,2.65220011613055,1.38E-05,Up
48,Os04g0459800,"Similar to H0219H12.4 protein., DEAD-like helicase, N-terminal domain containing protein.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: helicase activity (GO:0004386), Molecular Function: ATP binding (GO:0005524), Molecular Function: hydrolase activity, acting on acid anhydrides (GO:0016817)",,,,1.91710177811135,11557,Blue,1.09226928010165,['RNA.transcription'],LOC_Os04g38630,-0.151594720224627,0.794276098700785,,-0.323853714953223,0.558013189250603,,-0.98746780472866,0.018578315433358,,-1.07171358814325,0.007210523993127,Down,-2.8428727570608,7.47E-09,Down
49,Os05g0134400,"Haem peroxidase, plant/fungal/bacterial family protein., Similar to peroxidase 1.","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,5.7081856397213,8467,royalBlue,1.66205574219956,['misc.peroxidases'],LOC_Os05g04380,-0.199769533983342,0.7099030070674,,0.42961354313153,0.374142512798816,,1.13806715864901,0.001790116778336,Up,1.02015489631778,0.004485170719362,Up,0.209108358091518,0.639646673848592,
50,Os03g0262000,Similar to AtPIP5K1.,"Biological Process: phosphatidylinositol metabolic process (GO:0046488), Molecular Function: phosphatidylinositol phosphate kinase activity (GO:0016307)",,"Inositol phosphate metabolism, Metabolic pathways, Phosphatidylinositol signaling system, Endocytosis",,29.6193379158641,2019,Turquoise,20.5615797274675,['signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase'],LOC_Os03g15550,1.43282438205196,0.016281099941263,Up,1.27788124592781,0.048872722841462,Up,1.01773448448208,0.113783698810801,,1.05490906163818,0.081647759450983,,0.894141234069768,0.160359867101199,
51,Os02g0702400,Pectinacetylesterase family protein.,,,,,0.669404935108692,13004,Grey,0.13810434012781,['cell wall.pectin*esterases.acetyl esterase'],LOC_Os02g47400,1.27703102252291,0.000696681485187,Up,1.15511832144329,0.003584479925665,Up,0.898585925508356,0.024444566813893,,1.28082191226582,0.000419893181291,Up,0.856264742773388,0.028237609585184,
52,Os03g0386000,"Similar to Salt-responsive WD40 protein 5., WD40 subfamily protein, Salt stress",", Molecular Function: protein binding (GO:0005515)","SRWD5, SRWD5, OsWD40-73",,,4.52484370062929,9249,Magenta,1.80305239926477,['development.unspecified'],LOC_Os03g26870,-0.680336168375755,0.082808306988388,,-0.799328593868759,0.041838312540189,,-1.56879599640008,3.83E-06,Down,-2.1394567172828,8.65E-11,Down,-1.41718533338157,2.75E-05,Down
53,Os01g0769100,Non-protein coding transcript.,,,,,1.34388280619076,12194,Pink,0.45884755985574,['Co-factor and vitamine metabolism.lipoic acid'],LOC_Os01g56310,0.855872238816525,0.110061802771341,,1.27798335940515,0.012187141525503,Up,1.65943195237893,0.000263783839133,Up,1.82532159517872,2.74E-05,Up,0.768000331393551,0.146047216573573,
54,Os02g0653000,Non-protein coding transcript.,,,,,85.9597599207246,174,Turquoise,51.0027979965883,,None,1.81812694530503,4.86E-05,Up,1.81717681965074,6.10E-05,Up,2.14065829136194,6.99E-07,Up,2.05485439340847,1.50E-06,Up,-0.100187780571444,0.87330088933991,
55,Os05g0516700,Conserved hypothetical protein.,,,,,8.80378671822498,6809,MidnightBlue,4.77982507698078,['not assigned.unknown'],LOC_Os05g44060,4.80318045518555,2.78E-11,Up,5.42471665703233,2.84E-14,Up,5.88903219582537,3.43E-17,Up,6.60348353674866,6.26E-22,Up,5.11126384417497,6.69E-13,Up
56,Os02g0822000,"Conserved hypothetical protein., Hypothetical conserved gene.",,,,,6.38329127990242,8057,MidnightBlue,3.56691821834638,['not assigned.unknown'],LOC_Os02g57610,0.047232272561723,0.91939272007317,,0.541043451485525,0.098999443995429,,1.01880515994317,0.000148780590029,Up,1.41319053066629,1.82E-08,Up,1.3530292318806,1.09E-07,Up
57,Os08g0434100,Similar to S-like ribonuclease (RNase PD2) (Fragment).,"Molecular Function: RNA binding (GO:0003723), Molecular Function: ribonuclease T2 activity (GO:0033897)",OsRNS3,,,10.6674140567804,6061,Magenta,8.0954199457508,['RNA.processing.ribonucleases'],LOC_Os08g33710,-1.10105768337868,0.012577805412741,Down,-0.800719762213442,0.105313454319442,,-0.68048501604599,0.144931642770014,,-1.30392945378339,0.00197819211269,Down,-0.5593753194501,0.219898419506183,
